code,description
HEA_ICD10_DH278A,Linserest efter grå stær operation
HEA_ICD10_DH279,Forandring i øjets krystallinske linse UNS
HEA_ICD10_DH28,Grå stær og andre sygdomme i øjets krystallinske linse ved sygdomme klassificeret andetsteds
HEA_ICD10_DH280,Diabetisk grå stær
HEA_ICD10_DH281,"Grå stær ved endokrin, ernæringsbetinget eller metabolisk sygdom klassificeret andetsteds"
HEA_ICD10_DH282,Grå stær ved anden sygdom klassificeret andetsteds
HEA_ICD10_DH288,Anden sygdom i øjets krystallinske linse ved sygdom klassificeret andetsteds
HEA_ICD10_DH30,Betændelse i øjets årehinde og nethinde
HEA_ICD10_DH300,Fokal posterior uveitis
HEA_ICD10_DH301,Dissemineret posterior uveitis
HEA_ICD10_DH302,Intermediær uveitis
HEA_ICD10_DH308,Anden form for posterior uveitis
HEA_ICD10_DH309,Posterior uveitis UNS
HEA_ICD10_DH31,Andre forandringer i øjets årehinde
HEA_ICD10_DH310,Korioretinale ar
HEA_ICD10_DH310A,Ar i macula lutea
HEA_ICD10_DH310B,Retinopathia solaris
HEA_ICD10_DH311,Degeneratio chorioideae
HEA_ICD10_DH311A,Atrophia chorioideae
HEA_ICD10_DH311B,Sclerosis chorioideae
HEA_ICD10_DH312,Dystrophia choroidalis hereditaria
HEA_ICD10_DH312A,Atrophia gyrata chorioideae
HEA_ICD10_DH312B,Choroideremia
HEA_ICD10_DH312C,Dystrophia choroideae peripapillaris
HEA_ICD10_DH312D,Dystrophia choroideae areolaris
HEA_ICD10_DH312E,Dystrophia choroideae generalisata
HEA_ICD10_DH312F,Dystrophia choroideae centralis
HEA_ICD10_DH313,Blødning eller ruptur i årehinden
HEA_ICD10_DH313A,Haemorrhagia chorioideae expulsiva
HEA_ICD10_DH313B,Haemorrhagia chorioideae
HEA_ICD10_DH313C,Koroidalruptur
HEA_ICD10_DH314,Koroidalløsning
HEA_ICD10_DH318,Anden forandring i årehinde
HEA_ICD10_DH319,Forandring i årehinde UNS
HEA_ICD10_DH32,Forandringer i øjets årehinde og nethinde ved sygdomme klassificeret andetsteds
HEA_ICD10_DH320,Korioretinitis ved infektiøs eller parasitær sygdom klassificeret andetsteds
HEA_ICD10_DH328,Anden forandring i øjets årehinde og nethinde ved sygdom klassificeret andetsteds
HEA_ICD10_DH33,Nethindeløsning
HEA_ICD10_DH330,Nethindeløsning med ruptur
HEA_ICD10_DH330A,"Nethindeløsning med ruptur, uden proliferativ vitreoretinopati (PVR)"
HEA_ICD10_DH330A0,"Nethindeløsning med ruptur, uden proliferativ vitreoretinopati (PVR), tilliggende makula"
HEA_ICD10_DH330A1,"Nethindeløsning med ruptur, uden proliferativ vitreoretinopati (PVR), afløst makula"
HEA_ICD10_DH330B,"Nethindeløsning med ruptur, med proliferativ vitreoretinopati (PVR)"
HEA_ICD10_DH330B0,"Nethindeløsning med ruptur, med proliferativ vitreoretinopati (PVR), tilliggende makula"
HEA_ICD10_DH330B1,"Nethindeløsning med ruptur, med proliferativ vitreoretinopati (PVR), afløst makula"
HEA_ICD10_DH331,Retinoskise eller cyste i retina
HEA_ICD10_DH331A,Cystis retinae
HEA_ICD10_DH331B,Cystis orae serratae
HEA_ICD10_DH331C,Cystis retina e parasitica UNS
HEA_ICD10_DH331D,Pseudocystis retinae
HEA_ICD10_DH331E,Retinoschisis
HEA_ICD10_DH332,Amotio retinae serosa
HEA_ICD10_DH332A,Nethindeløsning uden ruptur
HEA_ICD10_DH333,Ruptur af retina uden løsning
HEA_ICD10_DH333A,Foramen retinae sine amotione
HEA_ICD10_DH333B,Operculum retinae sine amotione
HEA_ICD10_DH334,Amotio retinae tractionis
HEA_ICD10_DH334A,Proliferativ vitreoretinopati med amotio retinae
HEA_ICD10_DH334B,Diabetisk retinal traktionsamotio
HEA_ICD10_DH335,Anden form for nethindeløsning
HEA_ICD10_DH34,Okklusion af retinale blodkar
HEA_ICD10_DH340,Transitorisk okklusion af retinalarterie
HEA_ICD10_DH340A,Ischaemia transitoria retinae
HEA_ICD10_DH341,Occlusio arteriae centralis retinae
HEA_ICD10_DH341A,Embolia arteriae centralis retinae
HEA_ICD10_DH341B,Thrombosis arteriae centralis retinae
HEA_ICD10_DH342,Anden form for okklusion af retinalarterie
HEA_ICD10_DH342A,Kolesterolplaques i retina
HEA_ICD10_DH342B,Microembolus retinae
HEA_ICD10_DH342C,Occlusio arteriae retinae partialis
HEA_ICD10_DH348,Anden vaskulær okklusion i retina
HEA_ICD10_DH348A,Occlusio venae retinae incipiens
HEA_ICD10_DH348B,Occlusio venae retinae UNS
HEA_ICD10_DH348C,Occlusio venae retinae partialis
HEA_ICD10_DH348D,Occlusio venae centralis retinae
HEA_ICD10_DH348E,Thrombosis venae retinae UNS
HEA_ICD10_DH348F,Thrombosis venae centralis retinae
HEA_ICD10_DH349,Okklusion af retinalt blodkar UNS
HEA_ICD10_DH35,Andre forandringer i øjets nethinde
HEA_ICD10_DH350,Retinopati og angiopati i retina
HEA_ICD10_DH350A,Angiopathia retinae
HEA_ICD10_DH350B,Fundus hypertonicus
HEA_ICD10_DH350C,Retinalt mikroaneurisme
HEA_ICD10_DH350D,Neovascularisatio retinae
HEA_ICD10_DH350E,Perivasculitis retinae
HEA_ICD10_DH350F,Retinopathia exudativa
HEA_ICD10_DH350G,Retinopathia gravidarum
HEA_ICD10_DH350H,Hypertensiv retinopati
HEA_ICD10_DH350I,Retinopati UNS
HEA_ICD10_DH350J,Varices retinae
HEA_ICD10_DH350K,Vasculitis retinae
HEA_ICD10_DH351,Præmaturitetsretinopati
HEA_ICD10_DH351A,Retrolental fibroplasi
HEA_ICD10_DH352,Anden proliferativ retinopati
HEA_ICD10_DH352A,Epiretinal fibrose
HEA_ICD10_DH353,Degeneratio maculae luteae et polus posterior retinae
HEA_ICD10_DH353A,Cystis maculae luteae
HEA_ICD10_DH353B,Degeneratio disciformis maculae luteae
HEA_ICD10_DH353C,Degeneratio maculae luteae senilis
HEA_ICD10_DH353D,Degeneratio polus posterior retinae
HEA_ICD10_DH353E,Degeneratio maculae luteae
HEA_ICD10_DH353F,Foramen maculae luteae
HEA_ICD10_DH353G,Kuhnt-Junius degeneration
HEA_ICD10_DH353H,Maculopathia toxica
HEA_ICD10_DH353J,Våd aldersrelateret makuladegeneration med subretinal karnydannelse
HEA_ICD10_DH353K,Våd aldersrelateret makuladegeneration uden subretinal karnydannelse
HEA_ICD10_DH353L,Tør aldersrelateret makuladegeneration (AMD)
HEA_ICD10_DH353M,Vitreomakulær traktion
HEA_ICD10_DH353N,Lamellært makulært hul
HEA_ICD10_DH353P,Makulære druser
HEA_ICD10_DH353Q,Angioid striae
HEA_ICD10_DH354,Perifer retinal degeneration
HEA_ICD10_DH354A,Degeneratio retinae palisadis
HEA_ICD10_DH354B,Degeneratio retinae reticularis
HEA_ICD10_DH354C,Degeneratio retinae latticis
HEA_ICD10_DH354D,Degeneratio retinae microcystoidis
HEA_ICD10_DH355,Familiær retinadystrofi
HEA_ICD10_DH355A,Dystrophia retinae albi punctata
HEA_ICD10_DH355B,Dystrophia tapetoretinalis
HEA_ICD10_DH355C,Dystrophia retinae vitelliformis
HEA_ICD10_DH355D,Dystrophia vitreo retinalis
HEA_ICD10_DH355E,Dystrophia retinae pigmentaria
HEA_ICD10_DH355F,Stargardts sygdom
HEA_ICD10_DH356,Retinal blødning
HEA_ICD10_DH357,Separation af retinale lag
HEA_ICD10_DH357A,Amotio epithelii pigmenti retinae
HEA_ICD10_DH357B,Chorioretinopathia centralis serosa
HEA_ICD10_DH358,Anden forandring i nethinde
HEA_ICD10_DH358A,Retinale druser
HEA_ICD10_DH359,Forandring i nethinde UNS
HEA_ICD10_DH36,Forandringer i øjets nethinde ved sygdomme klassificeret andetsteds
HEA_ICD10_DH360,Diabetisk retinopati UNS
HEA_ICD10_DH360H,Simpel diabetisk retinopati
HEA_ICD10_DH360J,Proliferativ diabetisk retinopati
HEA_ICD10_DH360K,Diabetisk makulopati
HEA_ICD10_DH368,Anden retinal forandring ved sygdom klassificeret andetsteds
HEA_ICD10_DH368D,Retinopati ved anden sygdom klassificeret andetsteds
HEA_ICD10_DH368D1,Retinal dystrofi ved anden sygdom klassificeret andetsteds
HEA_ICD10_DH368D2,Proliferativ retinopati ved anden sygdom klassificeret andetsteds
HEA_ICD10_DH40,Glaukom
HEA_ICD10_DH400,Glaukom suspekt
HEA_ICD10_DH400A,Okulær hypertension
HEA_ICD10_DH400B,Suspekt vinkellukning
HEA_ICD10_DH400C,Akut vinkellukning
HEA_ICD10_DH400D,Suspekt papilekskavation
HEA_ICD10_DH400E,Pseudoexfoliationssyndrom uden glaukom
HEA_ICD10_DH400F,Pigmentdispersionssyndrom uden glaukom
HEA_ICD10_DH400G,Okulær hypertension sekundært til øjeninflammation
HEA_ICD10_DH400H,Okulær hypertension sekundært til anden øjensygdom
HEA_ICD10_DH400J,Okulær hypertension sekundært til lægemiddel
HEA_ICD10_DH401,Primært åbenvinklet glaukom
HEA_ICD10_DH401A,Normaltryksglaukom
HEA_ICD10_DH402,Primær lukketvinklet glaukom
HEA_ICD10_DH402D,Glaukom sekundært til akut vinkellukning
HEA_ICD10_DH403,Traumatisk glaukom
HEA_ICD10_DH404,Glaukom sekundært til øjeninflammation
HEA_ICD10_DH405,Glaukom sekundært til anden øjensygdom
HEA_ICD10_DH405A,Glaukom sekundært til pseudoexfoliationssyndrom
HEA_ICD10_DH405B,Glaukom sekundært til pigmentdispersionssyndrom
HEA_ICD10_DH405C,Neovaskulært glaukom
HEA_ICD10_DH406,Glaukom forårsaget af lægemiddel
HEA_ICD10_DH408,Anden form for glaukom
HEA_ICD10_DH409,Glaukom UNS
HEA_ICD10_DH42,Grøn stær ved sygdomme klassificeret andetsteds
HEA_ICD10_DH420,"Glaukom ved endokrin, ernæringsbetinget eller metabolisk sygdom klassificeret andetsteds"
HEA_ICD10_DH428,Glaukom ved anden sygdom klassificeret andetsteds
HEA_ICD10_DH43,Forandringer i øjets glaslegeme
HEA_ICD10_DH430,Prolapsus corporis vitrei
HEA_ICD10_DH431,Blødning i øjets glaslegeme
HEA_ICD10_DH432,Krystallinske aflejringer i øjets glaslegeme
HEA_ICD10_DH433,Anden opacitet i øjets glaslegeme
HEA_ICD10_DH433A,Membrani corpus vitreum
HEA_ICD10_DH438,Anden forandring i øjets glaslegeme
HEA_ICD10_DH438C,Degeneratio corporis vitrei
HEA_ICD10_DH438D,Kollaps af øjets glaslegeme
HEA_ICD10_DH439,Forandring i øjets glaslegeme UNS
HEA_ICD10_DH44,Forandringer i øjeæblet
HEA_ICD10_DH440,Purulent endoftalmitis
HEA_ICD10_DH440A,Absces i øjets glaslegeme
HEA_ICD10_DH440B,Panoftalmitis
HEA_ICD10_DH441,Anden form for endoftalmitis
HEA_ICD10_DH441A,Endoftalmitis forårsaget af parasit UNS
HEA_ICD10_DH441B,Ophthalmia sympathica
HEA_ICD10_DH441C,Ophthalmia nodosa
HEA_ICD10_DH441D,Uveitis sympathica
HEA_ICD10_DH441E,Panuveitis
HEA_ICD10_DH442,Degenerativ myopi
HEA_ICD10_DH443,Anden degenerativ forandring i øjeæble
HEA_ICD10_DH443A,Chalcosis
HEA_ICD10_DH443B,Siderosis oculi
HEA_ICD10_DH444,Nedsat intraokulært tryk
HEA_ICD10_DH445,Degenerationsforandring i øjeæble
HEA_ICD10_DH445C,Phthisis bulbi
HEA_ICD10_DH446,Retineret intraokulært magnetisk fremmedlegeme
HEA_ICD10_DH447,Retineret intraokulært ikke-magnetisk fremmedlegeme
HEA_ICD10_DH448,Anden forandring øjeæble
HEA_ICD10_DH448A,Anophthalmus acquisitus
HEA_ICD10_DH448B,Haemophthalmus
HEA_ICD10_DH448C,Luxatio bulbi oculi
HEA_ICD10_DH448D,Ikke-traumatisk orbitalt kompartmentsyndrom
HEA_ICD10_DH449,Forandring i øjeæble UNS
HEA_ICD10_DH45,Forandringer i øjets glaslegeme og øjeæble ved sygdomme klassificeret andetsteds
HEA_ICD10_DH450,Blødning i øjets glaslegeme ved sygdom klassificeret andetsteds
HEA_ICD10_DH451,Endoftalmitis ved sygdom klassificeret andetsteds
HEA_ICD10_DH458,Anden forandring i øjets glaslegeme og øjeæble ved sygdom klassificeret andetsteds
HEA_ICD10_DH46,Inflammationer i synsnerve
HEA_ICD10_DH469,Inflammation i synsnerve UNS
HEA_ICD10_DH469A,Neuritis nervi optici retrobulbaris
HEA_ICD10_DH469B,Neuropathia optica non-ischaemica
HEA_ICD10_DH469C,Papillitis retinae
HEA_ICD10_DH47,Andre forandringer i synsnerve og synsbaner
HEA_ICD10_DH470,Forandring i synsnerve IKA
HEA_ICD10_DH470A,Kompression af synsnerven
HEA_ICD10_DH470B,Haemorrhagia vaginae nervi optici
HEA_ICD10_DH470C,Iskæmisk neuropati af synsnerven (AION)
HEA_ICD10_DH471,Ødem af discus nervi optici UNS
HEA_ICD10_DH472,Optikusatrofi
HEA_ICD10_DH472A,Pallor temporalis disci nervi optici
HEA_ICD10_DH473,Anden forandring i synsnervepapillen
HEA_ICD10_DH473A,Druser i synsnervepapillen
HEA_ICD10_DH473B,Pseudopapilødem
HEA_ICD10_DH474,Forandring i chiasma opticum
HEA_ICD10_DH475,Forandring i de øvrige synsbaner
HEA_ICD10_DH475A,Disordo tracti optici
HEA_ICD10_DH475B,Disordo corporis geniculati lateralis
HEA_ICD10_DH475C,Disordo radiationis opticae
HEA_ICD10_DH476,Forandring i synsbarken
HEA_ICD10_DH477,Forandring i synsbane UNS
HEA_ICD10_DH48,Forandringer i synsnerve og synsbaner ved sygdomme klassificeret andetsteds
HEA_ICD10_DH480,Optikusatrofi ved sygdom klassificeret andetsteds
HEA_ICD10_DH481,Retrobulbær neuritis ved sygdom klassificeret andetsteds
HEA_ICD10_DH488,Anden forandring i synsnerve og synsbaner ved sygdom klassificeret andetsteds
HEA_ICD10_DH49,Skelen ved lammelse af øjenmuskler
HEA_ICD10_DH490,Okulomotoriusparese
HEA_ICD10_DH491,Troklearisparese
HEA_ICD10_DH492,Abducensparese
HEA_ICD10_DH493,Total oftalmoplegi
HEA_ICD10_DH494,Progressiv ekstern oftalmoplegi
HEA_ICD10_DH498,Anden skelen forårsaget af lammelse
HEA_ICD10_DH498A,Kearns-Sayres syndrom
HEA_ICD10_DH498B,Ekstern oftalmoplegi UNS
HEA_ICD10_DH499,Skelen ved lammelse UNS
HEA_ICD10_DH50,Andre former for skelen
HEA_ICD10_DH500,Konvergent konkomiterende skelen
HEA_ICD10_DH500A,Esotropia alternans
HEA_ICD10_DH500B,Esotropia monocularis
HEA_ICD10_DH501,Divergent konkomiterende skelen
HEA_ICD10_DH501A,Exotropia monocularis
HEA_ICD10_DH501B,Exotropia alternans
HEA_ICD10_DH502,Vertikal skelen
HEA_ICD10_DH502A,Hypertropia
HEA_ICD10_DH502B,Hypotropia
HEA_ICD10_DH503,Heterotropia intermittens
HEA_ICD10_DH503A,Esotropia intermittens monocularis
HEA_ICD10_DH503B,Esotropia intermittens alternans
HEA_ICD10_DH503C,Exotropia intermittens monocularis
HEA_ICD10_DH503D,Exotropia intermittens alternans
HEA_ICD10_DH504,Anden eller ikke specificeret heterotropi
HEA_ICD10_DH504A,Cyclotropi
HEA_ICD10_DH504B,Heterotropi UNS
HEA_ICD10_DH504E,Mikrotropi
HEA_ICD10_DH504F,Monofiksationssyndrom
HEA_ICD10_DH504G,Strabismus concomitans UNS
HEA_ICD10_DH505,Heterofori
HEA_ICD10_DH505A,Esofori
HEA_ICD10_DH505B,Eksofori
HEA_ICD10_DH505C,Hyperphoria alternans
HEA_ICD10_DH506,Strabismus mechanicus
HEA_ICD10_DH506A,Browns skede syndrom
HEA_ICD10_DH506B,Skelen forårsaget af adhærencer
HEA_ICD10_DH508,Anden form for skelen
HEA_ICD10_DH508A,Duanes syndrom
HEA_ICD10_DH509,Skelen UNS
HEA_ICD10_DH51,Andre forstyrrelser i samsynsfunktionen
HEA_ICD10_DH510,Konjugeret blikparese
HEA_ICD10_DH511,Konvergensforstyrrelse
HEA_ICD10_DH512,Internukleær oftalmoplegi
HEA_ICD10_DH518,Anden forstyrrelse i samsynsfunktionen
HEA_ICD10_DH519,Forstyrrelse i samsynsfunktionen UNS
HEA_ICD10_DH52,Forstyrrelser i refraktion og akkommodation
HEA_ICD10_DH520,Hypermetropi
HEA_ICD10_DH521,Myopi
HEA_ICD10_DH522,Astigmatisme
HEA_ICD10_DH522A,Uregelmæssig astigmatisme
HEA_ICD10_DH523,Anisometropi eller aniseikoni
HEA_ICD10_DH523A,Aniseikoni
HEA_ICD10_DH523B,Anisometropi
HEA_ICD10_DH524,Presbyopia
HEA_ICD10_DH525,Akkommodationsforstyrrelse UNS
HEA_ICD10_DH525A,Akkommodationsspasme
HEA_ICD10_DH525B,Ophthalmoplegia interna (partialis) (totalis)
HEA_ICD10_DH526,Anden refraktionsanomali
HEA_ICD10_DH527,Refraktionsanomali UNS
HEA_ICD10_DH53,Synsforstyrrelser
HEA_ICD10_DH530,Amblyopia ex anopsia
HEA_ICD10_DH530A,Amblyopia strabismica
HEA_ICD10_DH530B,Amblyopia deprivationis
HEA_ICD10_DH530C,Amblyopia anisometropica
HEA_ICD10_DH531,Subjektive synsforstyrrelser
HEA_ICD10_DH531A,Asthenopia
HEA_ICD10_DH531B,Dagblindhed
HEA_ICD10_DH531C,Halovisus
HEA_ICD10_DH531D,Metamorphopsia
HEA_ICD10_DH531F,Photophobia
HEA_ICD10_DH531G,Scotoma scintillans
HEA_ICD10_DH531H,Pludseligt synstab
HEA_ICD10_DH532,Dobbeltsyn
HEA_ICD10_DH533,Andre forstyrrelser i det binokulære syn
HEA_ICD10_DH533A,Synsfusion med defekt stereopsi
HEA_ICD10_DH533B,Abnorm retinal korrespondance
HEA_ICD10_DH533C,Suppression af binokulært syn
HEA_ICD10_DH533D,Simultan visuel perception uden fusion
HEA_ICD10_DH534,Synsfeltsdefekter
HEA_ICD10_DH534A,Anopsia quadrantis
HEA_ICD10_DH534B,Forstørret blind plet
HEA_ICD10_DH534C,Hemianopsia homonyma
HEA_ICD10_DH534D,Hemianopsia heteronyma
HEA_ICD10_DH534E,Scotoma annulare
HEA_ICD10_DH534F,Scotoma Bjerrum
HEA_ICD10_DH534G,Scotoma centrale
HEA_ICD10_DH534H,Scotoma arcuatum
HEA_ICD10_DH534I,Generel synsfeltsbegrænsning
HEA_ICD10_DH535,Farvesyns defekter
HEA_ICD10_DH535A,Achromatopsia acquisita
HEA_ICD10_DH535B,Deuteranomalia
HEA_ICD10_DH535C,Deuteranopi
HEA_ICD10_DH535D,Protanomalia
HEA_ICD10_DH535E,Protanopia
HEA_ICD10_DH535F,Tritanomalia
HEA_ICD10_DH535G,Tritanopia
HEA_ICD10_DH535H,Achromatopsia
HEA_ICD10_DH536,Natteblindhed
HEA_ICD10_DH538,Anden synsforstyrrelse
HEA_ICD10_DH539,Synsforstyrrelse UNS
HEA_ICD10_DH54,Blindhed og svagsyn
HEA_ICD10_DH540,Dobbeltsidig blindhed
HEA_ICD10_DH541,Svær synsnedsættelse på begge øjne
HEA_ICD10_DH542,Moderat synsnedsættelse på begge øjne
HEA_ICD10_DH543,Let eller ingen synsnedsættelse på begge øjne
HEA_ICD10_DH544,Blindhed på et øje
HEA_ICD10_DH545,Svær synsnedsættelse på eet øje
HEA_ICD10_DH546,Moderat synsnedsættelse på eet øje
HEA_ICD10_DH547,Synsnedsættelse UNS
HEA_ICD10_DH55,Nystagmus og andre abnorme øjenbevægelser
HEA_ICD10_DH559,Nystagmus UNS
HEA_ICD10_DH559A,Nystagmus deprivatus
HEA_ICD10_DH559B,Nystagmus latens
HEA_ICD10_DH559C,Nystagmus dissociatus
HEA_ICD10_DH559D,Nystagmus congenitus
HEA_ICD10_DH559X,Abnorme øjenbevægelser UNS
HEA_ICD10_DH57,Andre abnorme tilstande i øje og øjenomgivelser
HEA_ICD10_DH570,Abnorm pupilfunktion
HEA_ICD10_DH570A,Adies pupil
HEA_ICD10_DH571,Øjensmerter
HEA_ICD10_DH578,Anden abnorm tilstand i øje eller øjenomgivelser
HEA_ICD10_DH579,Abnorm tilstand i øje eller øjenomgivelser UNS
HEA_ICD10_DH58,Andre sygdomme i øje og øjenomgivelser ved sygdomme klassificeret andetsteds
HEA_ICD10_DH580,Abnorm pupilfunktion ved sygdom klassificeret andetsteds
HEA_ICD10_DH581,Synsforstyrrelse ved sygdom klassificeret andetsteds
HEA_ICD10_DH588,Anden sygdom i øje ved sygdom klassificeret andetsteds
HEA_ICD10_DH59,Forandringer i øje og øjenomgivelser efter indgreb IKA
HEA_ICD10_DH590,Bulløs keratopati ved afaki efter kataraktoperation
HEA_ICD10_DH598,Anden sygdom i øje eller øjenomgivelser efter indgreb
HEA_ICD10_DH598A,Korioretinalt ar efter indgreb for nethindeløsning
HEA_ICD10_DH598B,Postoperativ endoftalmi
HEA_ICD10_DH599,Forandring i øje eller øjenomgivelser efter indgreb UNS
HEA_ICD10_DH60,Betændelse i ydre øre
HEA_ICD10_DH600,Absces i ydre øre
HEA_ICD10_DH600A,Absces i ydre øregang
HEA_ICD10_DH601,Flegmone i ydre øre
HEA_ICD10_DH601B,Flegmone i ydre øregang
HEA_ICD10_DH602,Malign ekstern otitis
HEA_ICD10_DH603,Anden form for ekstern infektiøs otitis
HEA_ICD10_DH603A,Badeotitis
HEA_ICD10_DH603B,Otitis externa haemorrhagica
HEA_ICD10_DH603C,Otitis externa diffusa
HEA_ICD10_DH604,Kolesteatom i ydre øre
HEA_ICD10_DH604A,Keratosis obturans meatus acustici externi
HEA_ICD10_DH605,Akut ikke-infektiøs ekstern otitis
HEA_ICD10_DH605B,Akut eksem i ydre øre
HEA_ICD10_DH608,Anden form for ekstern otitis
HEA_ICD10_DH608A,Kronisk ekstern otitis UNS
HEA_ICD10_DH609,Ekstern otitis UNS
HEA_ICD10_DH61,Andre sygdomme i ydre øre
HEA_ICD10_DH610,Perikondritis i ydre øre
HEA_ICD10_DH610A,Chondrodermatitis nodularis helicis
HEA_ICD10_DH611,Ikke-infektiøs sygdom i øremusling
HEA_ICD10_DH611A,Erhvervet misdannelse af øremusling
HEA_ICD10_DH612,Cerumen impactum
HEA_ICD10_DH612A,Cerumen excessivum
HEA_ICD10_DH613,Erhvervet forsnævring af ydre øregang
HEA_ICD10_DH618,Anden sygdom i ydre øre
HEA_ICD10_DH618A,Eksostose i ydre øregang
HEA_ICD10_DH619,Sygdom i ydre øre UNS
HEA_ICD10_DH62,Forandringer i ydre øre ved sygdomme klassificeret andetsteds
HEA_ICD10_DH620,Ekstern otitis ved bakteriel sygdom klassificeret andetsteds
HEA_ICD10_DH621,Ekstern otitis ved virussygdom klassificeret andetsteds
HEA_ICD10_DH622,Ekstern otitis ved mykose klassificeret andetsteds
HEA_ICD10_DH623,Ekstern otitis ved anden infektiøs eller parasitær sygdom klassificeret andetsteds
HEA_ICD10_DH624,Ekstern otitis ved anden sygdom klassificeret andetsteds
HEA_ICD10_DH628,Anden forandring i ydre øre ved sygdom klassificeret andetsteds
HEA_ICD10_DH65,Mellemørebetændelse uden pusdannelse
HEA_ICD10_DH650,Akut serøs mellemørebetændelse
HEA_ICD10_DH650A,Otitis media secretorica subacuta
HEA_ICD10_DH651,Anden form for akut mellemørebetændelse uden pusdannelse
HEA_ICD10_DH651C,Akut mellemørebetændelse uden pusdannelse UNS
HEA_ICD10_DH651D,Subakut mellemørebetændelse uden pusdannelse UNS
HEA_ICD10_DH652,Kronisk serøs mellemørebetændelse
HEA_ICD10_DH653,Kronisk mucinøs mellemørebetændelse
HEA_ICD10_DH654,Anden form for kronisk mellemørebetændelse uden pusdannelse
HEA_ICD10_DH654C,Kronisk mellemørebetændelse uden pusdannelse UNS
HEA_ICD10_DH659,Mellemørebetændelse uden pusdannelse UNS
HEA_ICD10_DH66,Purulent og ikke specificeret mellemørebetændelse
HEA_ICD10_DH660,Akut purulent mellemørebetændelse
HEA_ICD10_DH660A,Otitis media acuta perforata
HEA_ICD10_DH661,Kronisk purulent tubotympanisk mellemørebetændelse
HEA_ICD10_DH662,Kronisk purulent attikoantral mellemørebetændelse
HEA_ICD10_DH663,Anden form for kronisk purulent mellemørebetændelse
HEA_ICD10_DH664,Purulent mellemørebetændelse UNS
HEA_ICD10_DH669,Mellemørebetændelse UNS
HEA_ICD10_DH67,Mellemørebetændelse ved sygdomme klassificeret andetsteds
HEA_ICD10_DH670,Mellemørebetændelse ved bakteriel sygdom klassificeret andetsteds
HEA_ICD10_DH671,Mellemørebetændelse ved virussygdom klassificeret andetsteds
HEA_ICD10_DH678,Mellemørebetændelse ved anden sygdom klassificeret andetsteds
HEA_ICD10_DH68,Betændelse og tillukning af det eustakiske rør
HEA_ICD10_DH680,Otosalpingitis
HEA_ICD10_DH681,Tillukning af det eustakiske rør
HEA_ICD10_DH69,Andre sygdomme i det eustakiske rør
HEA_ICD10_DH690,Tuba auditiva patulosa
HEA_ICD10_DH698,Anden sygdom i det eustakiske rør
HEA_ICD10_DH699,Sygdom i det eustakiske rør UNS
HEA_ICD10_DH70,Mastoiditis og beslægtede sygdomme
HEA_ICD10_DH700,Akut mastoiditis
HEA_ICD10_DH701,Kronisk mastoiditis
HEA_ICD10_DH702,Petrositis
HEA_ICD10_DH708,Anden form for mastoiditis og beslægtede sygdom
HEA_ICD10_DH709,Mastoiditis UNS
HEA_ICD10_DH71,Kolesteatom i mellemøre
HEA_ICD10_DH719,Kolesteatom i mellemøre UNS
HEA_ICD10_DH72,Perforation af trommehinde
HEA_ICD10_DH720,Central perforation af trommehinde
HEA_ICD10_DH721,Atticus-perforation af trommehinde
HEA_ICD10_DH721A,Pars flaccida-perforation af trommehinde
HEA_ICD10_DH722,Anden form for marginal perforation af trommehinde
HEA_ICD10_DH728,Anden form for perforation af trommehinde
HEA_ICD10_DH728A,Total perforation af trommehinde
HEA_ICD10_DH728B,Multiple perforationer af trommehinde
HEA_ICD10_DH729,Perforation af trommehinde UNS
HEA_ICD10_DH73,Anden sygdom i trommehinde
HEA_ICD10_DH730,Akut trommehindebetændelse
HEA_ICD10_DH730A,Bulløs trommehindebetændelse
HEA_ICD10_DH731,Kronisk trommehindebetændelse
HEA_ICD10_DH738,Anden sygdom i trommehinde
HEA_ICD10_DH738A,Trommehinderetraktion
HEA_ICD10_DH739,Sygdom i trommehinde UNS
HEA_ICD10_DH74,Andre sygdomme i mellemøre og processus mastoideus
HEA_ICD10_DH740,Tympanosklerose
HEA_ICD10_DH741,Sammenvoksninger i mellemøret
HEA_ICD10_DH742,Luksation af øreknogler
HEA_ICD10_DH743,Anden erhvervet abnormitet i øreknogler
HEA_ICD10_DH743A,Ankylosis ossiculae auditus
HEA_ICD10_DH743B,Delvis destruktion af øreknogle
HEA_ICD10_DH744,Polyp i mellemøre
HEA_ICD10_DH748,Anden sygdom i mellemøre eller processus mastoideus
HEA_ICD10_DH749,Sygdom i mellemøre eller processus mastoideus UNS
HEA_ICD10_DH75,Andre sygdomme i mellemøre og processus mastoideus ved sygdomme klassificeret andetsteds
HEA_ICD10_DH750,Mastoiditis ved infektiøs eller parasitær sygdom klassificeret andetsteds
HEA_ICD10_DH758,Anden sygdom i mellemøre eller processus mastoideus ved sygdom klassificeret andetsteds
HEA_ICD10_DH80,Otosklerose
HEA_ICD10_DH800,"Otosklerose som involverer det ovale vindue, ikke-oblitererende"
HEA_ICD10_DH801,"Otosklerose som involverer det ovale vindue, oblitererende"
HEA_ICD10_DH802,Kokleær otosklerose
HEA_ICD10_DH808,Anden form for otosklerose
HEA_ICD10_DH809,Otosklerose UNS
HEA_ICD10_DH81,Forstyrrelser i ligevægtssansen
HEA_ICD10_DH810,Ménières sygdom
HEA_ICD10_DH810A,Endolymfatisk hydrops
