code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
LAB_formueindk_brutto_Q60,LAB,formueindk,brutto_Q60,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 60/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 60/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 60/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,161327,143306,0.015872,,
LAB_formueindk_brutto_Q85,LAB,formueindk,brutto_Q85,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 85/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 85/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 85/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,83053,67682,0.007496,,
LAB_formueindk_brutto_Q77,LAB,formueindk,brutto_Q77,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 77/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 77/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 77/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,92985,78670,0.008713,,
LAB_formueindk_brutto_Q72,LAB,formueindk,brutto_Q72,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 72/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 72/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 72/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,106792,91536,0.010138,,
LAB_formueindk_brutto_Q8,LAB,formueindk,brutto_Q8,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 8/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 8/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 8/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,424413,338595,0.037502,,
LAB_formueindk_brutto_Q33,LAB,formueindk,brutto_Q33,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 33/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 33/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 33/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,1164663,882799,0.097777,,
LAB_formueindk_brutto_Q36,LAB,formueindk,brutto_Q36,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 36/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 36/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 36/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,669871,530951,0.058807,,
LAB_formueindk_brutto_Q44,LAB,formueindk,brutto_Q44,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 44/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 44/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 44/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,409779,359274,0.039793,,
LAB_formueindk_brutto_Q79,LAB,formueindk,brutto_Q79,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 79/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 79/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 79/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,96730,82090,0.009092,,
LAB_formueindk_brutto_Q74,LAB,formueindk,brutto_Q74,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 74/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 74/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 74/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,120376,102099,0.011308,,
LAB_formueindk_brutto_Q51,LAB,formueindk,brutto_Q51,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 51/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 51/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 51/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,270260,241790,0.02678,,
LAB_formueindk_brutto_Q80,LAB,formueindk,brutto_Q80,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 80/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 80/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 80/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,90266,75805,0.008396,,
LAB_formueindk_brutto_Q84,LAB,formueindk,brutto_Q84,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 84/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 84/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 84/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,92089,76483,0.008471,,
LAB_formueindk_brutto_Q52,LAB,formueindk,brutto_Q52,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 52/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 52/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 52/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,259271,232334,0.025733,,
LAB_formueindk_brutto_Q57,LAB,formueindk,brutto_Q57,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 57/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 57/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 57/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,194624,173779,0.019247,,
LAB_formueindk_brutto_Q58,LAB,formueindk,brutto_Q58,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 58/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 58/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 58/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,177141,157664,0.017463,,
LAB_formueindk_brutto_Q56,LAB,formueindk,brutto_Q56,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 56/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 56/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 56/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,197567,176208,0.019516,,
LAB_formueindk_brutto_Q4,LAB,formueindk,brutto_Q4,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 4/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 4/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 4/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,782821,536154,0.059383,,
LAB_formueindk_brutto_Q65,LAB,formueindk,brutto_Q65,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 65/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 65/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 65/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,141837,121989,0.013511,,
LAB_formueindk_brutto_Q67,LAB,formueindk,brutto_Q67,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 67/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 67/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 67/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,133514,115498,0.012792,,
LAB_formueindk_brutto_Q73,LAB,formueindk,brutto_Q73,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 73/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 73/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 73/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,117730,100064,0.011083,,
LAB_formueindk_brutto_Q42,LAB,formueindk,brutto_Q42,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 42/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 42/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 42/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,408682,347023,0.038436,,
LAB_formueindk_brutto_Q76,LAB,formueindk,brutto_Q76,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 76/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 76/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 76/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,95918,81445,0.009021,,
LAB_formueindk_brutto_Q81,LAB,formueindk,brutto_Q81,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 81/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 81/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 81/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,88220,73476,0.008138,,
LAB_formueindk_brutto_Q39,LAB,formueindk,brutto_Q39,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 39/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 39/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 39/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,485646,398367,0.044122,,
LAB_formueindk_brutto_Q71,LAB,formueindk,brutto_Q71,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 71/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 71/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 71/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,110182,94609,0.010479,,
LAB_formueindk_brutto_Q55,LAB,formueindk,brutto_Q55,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 55/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 55/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 55/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,211839,189102,0.020945,,
LAB_formueindk_brutto_Q3,LAB,formueindk,brutto_Q3,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 3/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 3/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 3/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,1094341,696316,0.077123,,
LAB_formueindk_brutto_Q5,LAB,formueindk,brutto_Q5,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 5/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 5/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 5/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,620557,447153,0.049526,,
LAB_formueindk_brutto_Q37,LAB,formueindk,brutto_Q37,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 37/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 37/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 37/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,590486,473923,0.052491,,
LAB_formueindk_brutto_Q40,LAB,formueindk,brutto_Q40,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 40/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 40/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 40/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,450483,373820,0.041404,,
LAB_formueindk_brutto_Q6,LAB,formueindk,brutto_Q6,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 6/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 6/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 6/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,521772,390563,0.043258,,
LAB_formueindk_brutto_Q63,LAB,formueindk,brutto_Q63,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 63/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 63/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 63/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,144922,126476,0.014008,,
LAB_formueindk_brutto_Q88,LAB,formueindk,brutto_Q88,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 88/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 88/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 88/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,80064,63132,0.006992,,
LAB_formueindk_brutto_Q98,LAB,formueindk,brutto_Q98,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 98/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 98/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 98/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,74519,41876,0.004638,,
LAB_formueindk_brutto_Q95,LAB,formueindk,brutto_Q95,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 95/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 95/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 95/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,75385,51032,0.005652,,
LAB_formueindk_brutto_Q100,LAB,formueindk,brutto_Q100,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 100/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 100/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 100/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,72970,28154,0.003118,,
LAB_formueindk_brutto_Q97,LAB,formueindk,brutto_Q97,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 97/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 97/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 97/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,75208,45108,0.004996,,
LAB_formueindk_brutto_Q70,LAB,formueindk,brutto_Q70,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 70/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 70/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 70/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,117520,101008,0.011187,,
LAB_formueindk_brutto_Q91,LAB,formueindk,brutto_Q91,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 91/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 91/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 91/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,77640,58632,0.006494,,
LAB_formueindk_brutto_Q89,LAB,formueindk,brutto_Q89,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 89/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 89/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 89/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,78225,60853,0.00674,,
LAB_formueindk_brutto_Q86,LAB,formueindk,brutto_Q86,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 86/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 86/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 86/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,82442,66191,0.007331,,
LAB_formueindk_brutto_Q87,LAB,formueindk,brutto_Q87,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 87/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 87/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 87/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,79979,63710,0.007056,,
LAB_formueindk_brutto_Q96,LAB,formueindk,brutto_Q96,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 96/100 kvantil,Renteindtægter og realiserede tab/gevinster på værdipapirer (ekskl. beregnet lejeværdi af egen bolig) — 96/100 kvantil,,,Interest income and realized gains/losses on securities (excl. imputed rental value of own dwelling) — 96/100 quantile,,,dst_times_formueindk_brutto,generated:quantile_percentile,high,english,,,75758,48877,0.005414,,
