code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
HEA_ICD10_DH333,HEA,ICD10,DH333,Ruptur af retina uden løsning,Ruptur af retina uden løsning,,,Retinal breaks without detachment,Retinal breaks without detachment,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH33,category,21071,13851,0.001534,,
HEA_ICD10_DH402,HEA,ICD10,DH402,Primær lukketvinklet glaukom,Primær lukketvinklet glaukom,,,Primary angle-closure glaucoma,Primary angle-closure glaucoma,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH40,category,21491,12021,0.001331,,
HEA_ICD10_DG458,HEA,ICD10,DG458,Anden transitorisk cerebral iskæmi eller beslægtet syndrom,Anden transitorisk cerebral iskæmi eller beslægtet syndrom,,,Other transient cerebral ischaemic attacks and related syndromes,Other transient cerebral ischaemic attacks and related syndromes,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG45,category,5464,4032,0.000447,,
HEA_ICD10_DS224,HEA,ICD10,DS224,Multiple ribbensfrakturer,Multiple ribbensfrakturer,,,Multiple fractures of ribs,Multiple fractures of ribs,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS22,category,19230,13142,0.001456,,
HEA_ICD10_DZ939,HEA,ICD10,DZ939,Tilstand med kunstig legemsåbning UNS,Tilstand med kunstig legemsåbning UNS,,,"Artificial opening status, unspecified","Artificial opening status, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ93,category,4188,2770,0.000307,,
HEA_ICD10_DG563,HEA,ICD10,DG563,Neuropati i nervus radialis,Neuropati i nervus radialis,,,Lesion of radial nerve,Lesion of radial nerve,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG56,category,10369,7189,0.000796,,
HEA_ICD10_DK279,HEA,ICD10,DK279,Gastroduodenalt ulcus UNS uden blødning eller perforation,Gastroduodenalt ulcus UNS uden blødning eller perforation,,,Gastric or duodenal ulcer NOS without bleeding or perforation,"Peptic ulcer, site unspecified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK27,category,11728,9362,0.001037,,
HEA_ICD10_DI801,HEA,ICD10,DI801,Flebitis eller tromboflebitis i vena femoralis,Flebitis eller tromboflebitis i vena femoralis,,,Phlebitis and thrombophlebitis of femoral vein,Phlebitis and thrombophlebitis of femoral vein,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI80,category,6490,4330,0.00048,,
HEA_ICD10_DM724,HEA,ICD10,DM724,Pseudosarkomatøs fibromatose,Pseudosarkomatøs fibromatose,,,Pseudosarcomatous fibromatosis,Pseudosarcomatous fibromatosis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM72,category,535,374,4.1e-05,,
HEA_ICD10_DM841,HEA,ICD10,DM841,Pseudartrose,Pseudartrose,,,Nonunion of fracture [pseudarthrosis],Nonunion of fracture [pseudarthrosis],who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM84,category,27261,11998,0.001329,,
HEA_ICD10_DR940,HEA,ICD10,DR940,Abnormt fund ved funktionsundersøgelse af centralnervesystemet,Abnormt fund ved funktionsundersøgelse af centralnervesystemet,,,Abnormal results of function studies of central nervous system,Abnormal results of function studies of central nervous system,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR94,category,17065,13947,0.001545,,
HEA_ICD10_DN358,HEA,ICD10,DN358,Anden form for uretrastriktur,Anden form for uretrastriktur,,,Other urethral stricture,Other urethral stricture,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN35,category,2456,1291,0.000143,,
HEA_ICD10_DT435,HEA,ICD10,DT435,Forgiftning med andet antipsykotisk eller neuroleptisk lægemiddel,Forgiftning med andet antipsykotisk eller neuroleptisk lægemiddel,,,Other and unspecified antipsychotics and neuroleptics,Other and unspecified antipsychotics and neuroleptics,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT43,category,7132,4264,0.000472,,
HEA_ICD10_DT500,HEA,ICD10,DT500,Forgiftning med diuretikum eller andet lægemiddel eller biologisk stof af kendt art,Forgiftning med diuretikum eller andet lægemiddel eller biologisk stof af kendt art,,,Mineralocorticoids and their antagonists,Mineralocorticoids and their antagonists,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT50,category,5771,5141,0.000569,,
HEA_ICD10_DS832B,HEA,ICD10,DS832B,Traumatisk ruptur af ligamentum meniscofemorale anterius,Traumatisk ruptur af ligamentum meniscofemorale anterius,,,Traumatic rupture of anterior meniscofemoral ligament,"Dislocation, sprain and strain of joints and ligaments of knee",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS832,subcategory,9592,7199,0.000797,,
HEA_ICD10_DL910,HEA,ICD10,DL910,Keloidt ar,Keloidt ar,,,Hypertrophic scar,Hypertrophic scar,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL91,category,14318,7133,0.00079,,
HEA_ICD10_DM158,HEA,ICD10,DM158,Anden polyartrose,Anden polyartrose,,,Other polyarthrosis,Other polyarthrosis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM15,category,4113,3314,0.000367,,
HEA_ICD10_DD135,HEA,ICD10,DD135,Godartet tumor i ekstrahepatiske galdeveje,Godartet tumor i ekstrahepatiske galdeveje,,,Extrahepatic bile ducts,Extrahepatic bile ducts,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD13,category,3847,2210,0.000245,,
HEA_ICD10_DR102B,HEA,ICD10,DR102B,Mavesmerter lokaliseret til bækken,Mavesmerter lokaliseret til bækken,,,Abdominal pain localized to the pelvis,Abdominal and pelvic pain,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR102,subcategory,4876,3894,0.000431,,
HEA_ICD10_DK350A,HEA,ICD10,DK350A,Appendicitis acuta perforans,Appendicitis acuta perforans,,,Appendicitis acuta perforans,Acute appendicitis,who-icd10-parent,copy-of-da,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK350,subcategory,5634,5095,0.000564,,
HEA_ICD10_DM832,HEA,ICD10,DM832,Osteomalaci hos voksen forårsaget af malabsorption,Osteomalaci hos voksen forårsaget af malabsorption,,,Adult osteomalacia due to malabsorption,Adult osteomalacia due to malabsorption,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM83,category,1906,1472,0.000163,,
HEA_ICD10_DK260,HEA,ICD10,DK260,Akut duodenalulcus med blødning,Akut duodenalulcus med blødning,,,Acute duodenal ulcer with bleeding,Duodenal ulcer,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK26,category,28471,20748,0.002298,,
HEA_ICD10_DL024I,HEA,ICD10,DL024I,Absces på underekstremitet UNS,Absces på underekstremitet UNS,,,Abscess of lower extremity NOS,"Cutaneous abscess, furuncle and carbuncle",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL024,subcategory,23616,16532,0.001831,,
HEA_ICD10_DS233B,HEA,ICD10,DS233B,Torakalt facetsyndrom,Torakalt facetsyndrom,,,Thoracic facet syndrome,"Dislocation, sprain and strain of joints and ligaments of thorax",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS233,subcategory,4622,4075,0.000451,,
HEA_ICD10_DK350,HEA,ICD10,DK350,Appendicitis acuta m diffus peritonitit,Appendicitis acuta m diffus peritonitit,,,Acute diffuse appendicitis with peritonitis,Acute appendicitis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK35,category,19193,16816,0.001863,,
HEA_ICD10_DK132,HEA,ICD10,DK132,Leukoplakia eller anden forstyrrelse i mundslimhinden,Leukoplakia eller anden forstyrrelse i mundslimhinden,,,"Leukoplakia and other disturbances of oral epithelium, including tongue","Leukoplakia and other disturbances of oral epithelium, including tongue",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK13,category,10563,7004,0.000776,,
HEA_ICD10_DK136,HEA,ICD10,DK136,Hypertrophia irritativa mucosae oris,Hypertrophia irritativa mucosae oris,,,Irritative hyperplasia of oral mucosa,Irritative hyperplasia of oral mucosa,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK13,category,3545,2567,0.000284,,
HEA_ICD10_DN492,HEA,ICD10,DN492,Betændelsestilstand i scrotum,Betændelsestilstand i scrotum,,,Inflammatory disorders of scrotum,Inflammatory disorders of scrotum,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN49,category,11209,6831,0.000757,,
HEA_ICD10_DI803D,HEA,ICD10,DI803D,Tromboflebitis i underekstremitet UNS,Tromboflebitis i underekstremitet UNS,,,Thrombophlebitis of lower extremity NOS,Phlebitis and thrombophlebitis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI803,subcategory,7226,4769,0.000528,,
HEA_ICD10_DK650A,HEA,ICD10,DK650A,Abdominalabsces,Abdominalabsces,,,Abdominal abscess,Peritonitis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK650,subcategory,5343,3185,0.000353,,
HEA_ICD10_DM482,HEA,ICD10,DM482,Arthrosis processus spinosi vertebrarum lumbalium,Arthrosis processus spinosi vertebrarum lumbalium,,,Kissing spine,Kissing spine,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM48,category,430,319,3.5e-05,,
HEA_ICD10_DZ749,HEA,ICD10,DZ749,Problem i forbindelse med afhængighed af pleje UNS,Problem i forbindelse med afhængighed af pleje UNS,,,"Problem related to care-provider dependency, unspecified","Problem related to care-provider dependency, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ74,category,21909,16019,0.001774,,
HEA_ICD10_DA192,HEA,ICD10,DA192,Akut miliær tuberkulose UNS,Akut miliær tuberkulose UNS,,,"Acute miliary tuberculosis, unspecified","Acute miliary tuberculosis, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DA19,category,105,64,7e-06,,
HEA_ICD10_DM023,HEA,ICD10,DM023,Reiters sygdom,Reiters sygdom,,,Reiter disease,Reiter disease,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM02,category,3384,1943,0.000215,,
HEA_ICD10_DR391B,HEA,ICD10,DR391B,Slap stråle ved vandladning,Slap stråle ved vandladning,,,Weak urinary stream,Other symptoms and signs involving the urinary system,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR391,subcategory,637,490,5.4e-05,,
HEA_ICD10_DK527A,HEA,ICD10,DK527A,Kollagen colitis,Kollagen colitis,,,Collagenous colitis,Other noninfective gastroenteritis and colitis,who-icd10-parent,copy-of-da,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK527,subcategory,3093,2231,0.000247,,
HEA_ICD10_DK860,HEA,ICD10,DK860,Kronisk alkoholisk pankreatitis,Kronisk alkoholisk pankreatitis,,,Alcohol-induced chronic pancreatitis,Alcohol-induced chronic pancreatitis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK86,category,38156,8944,0.000991,,
HEA_ICD10_DI251B,HEA,ICD10,DI251B,Klinisk vurderet angina pectoris,Klinisk vurderet angina pectoris,,,Clinically assessed angina pectoris,Chronic ischaemic heart disease,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI251,subcategory,2298,1849,0.000205,,
HEA_ICD10_DG430A,HEA,ICD10,DG430A,"Hemicrania, atypisk","Hemicrania, atypisk",,,Migraine without aura [common migraine],Migraine,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG430,subcategory,126,112,1.2e-05,,
HEA_ICD10_DS850,HEA,ICD10,DS850,Læsion af arteria poplitea,Læsion af arteria poplitea,,,Injury of popliteal artery,Injury of popliteal artery,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS85,category,458,314,3.5e-05,,
HEA_ICD10_DH188B,HEA,ICD10,DH188B,Erosio recidivans corneae,Erosio recidivans corneae,,,Other specified disorders of cornea,Other disorders of cornea,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH188,subcategory,5373,2988,0.000331,,
HEA_ICD10_DN902,HEA,ICD10,DN902,Svær dysplasi i vulva,Svær dysplasi i vulva,,,"Severe vulvar dysplasia, not elsewhere classified","Severe vulvar dysplasia, not elsewhere classified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN90,category,7641,2499,0.000277,,
HEA_ICD10_DZ308,HEA,ICD10,DZ308,Kontakt mhp. anden graviditetsforebyggelse,Kontakt mhp. anden graviditetsforebyggelse,,,Other contraceptive management,Other contraceptive management,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ30,category,5972,5350,0.000593,,
HEA_ICD10_DN891,HEA,ICD10,DN891,Moderat dysplasi i vagina,Moderat dysplasi i vagina,,,Moderate vaginal dysplasia,Moderate vaginal dysplasia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN89,category,461,284,3.1e-05,,
HEA_ICD10_DN843,HEA,ICD10,DN843,Polyp i vulva,Polyp i vulva,,,Polyp of vulva,Polyp of vulva,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN84,category,680,559,6.2e-05,,
HEA_ICD10_DO690,HEA,ICD10,DO690,Fødsel kompliceret af fremfald af navlesnoren,Fødsel kompliceret af fremfald af navlesnoren,,,Labour and delivery complicated by prolapse of cord,Labour and delivery complicated by prolapse of cord,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO69,category,335,327,3.6e-05,,
HEA_ICD10_DR359,HEA,ICD10,DR359,Polyuri UNS,Polyuri UNS,,,"Polyuria, NOS",Polyuria,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR35,category,9613,7519,0.000833,,
HEA_ICD10_DN890,HEA,ICD10,DN890,Let dysplasi i vagina,Let dysplasi i vagina,,,Mild vaginal dysplasia,Mild vaginal dysplasia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN89,category,358,249,2.8e-05,,
HEA_ICD10_DN911,HEA,ICD10,DN911,Sekundær amenoré,Sekundær amenoré,,,Secondary amenorrhoea,Secondary amenorrhoea,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN91,category,9683,6447,0.000714,,
HEA_ICD10_DN959,HEA,ICD10,DN959,Klimakteriel tilstand UNS,Klimakteriel tilstand UNS,,,"Menopausal and perimenopausal disorder, unspecified","Menopausal and perimenopausal disorder, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN95,category,4717,3762,0.000417,,
HEA_ICD10_DO089,HEA,ICD10,DO089,"Komplikation efter abort, ektopisk graviditet eller mola UNS","Komplikation efter abort, ektopisk graviditet eller mola UNS",,,"Complication following abortion and ectopic and molar pregnancy, unspecified","Complication following abortion and ectopic and molar pregnancy, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO08,category,3219,2566,0.000284,,
HEA_ICD10_DO030,HEA,ICD10,DO030,Inkomplet spontan abort kompliceret med underlivsinfektion,Inkomplet spontan abort kompliceret med underlivsinfektion,,,Incomplete spontaneous abortion complicated with pelvic infection,Spontaneous abortion,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO03,category,1913,1605,0.000178,,
HEA_ICD10_DN898,HEA,ICD10,DN898,Anden ikke-inflammatorisk sygdom i vagina,Anden ikke-inflammatorisk sygdom i vagina,,,Other specified noninflammatory disorders of vagina,Other specified noninflammatory disorders of vagina,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN89,category,4539,3723,0.000412,,
HEA_ICD10_DN761,HEA,ICD10,DN761,Subakut eller kronisk vaginitis,Subakut eller kronisk vaginitis,,,Subacute and chronic vaginitis,Subacute and chronic vaginitis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN76,category,1444,1224,0.000136,,
HEA_ICD10_DN925,HEA,ICD10,DN925,Anden uregelmæssig menstruation,Anden uregelmæssig menstruation,,,Other specified irregular menstruation,Other specified irregular menstruation,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN92,category,10155,8196,0.000908,,
HEA_ICD10_DZ630,HEA,ICD10,DZ630,Problem med forholdet til ægtefælle eller partner,Problem med forholdet til ægtefælle eller partner,,,Problems in relationship with spouse or partner,Problems in relationship with spouse or partner,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ63,category,430,362,4e-05,,
HEA_ICD10_DN869,HEA,ICD10,DN869,Sår eller ektropi på livmoderhalsen UNS,Sår eller ektropi på livmoderhalsen UNS,,,Ulcer or ectropion of cervix NOS,Erosion and ectropion of cervix uteri,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN86,category,2421,2112,0.000234,,
HEA_ICD10_DZ088,HEA,ICD10,DZ088,Kontrolundersøgelse efter anden behandling af kræft,Kontrolundersøgelse efter anden behandling af kræft,,,Follow-up examination after other treatment for malignant neoplasm,Follow-up examination after other treatment for malignant neoplasm,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ08,category,17737,7577,0.000839,,
HEA_ICD10_DN952,HEA,ICD10,DN952,Senil atrofisk vaginitis,Senil atrofisk vaginitis,,,Postmenopausal atrophic vaginitis,Postmenopausal atrophic vaginitis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN95,category,7421,6579,0.000729,,
HEA_ICD10_DN736,HEA,ICD10,DN736,Adhærencer i det kvindelige bækken,Adhærencer i det kvindelige bækken,,,Female pelvic peritoneal adhesions,Female pelvic peritoneal adhesions,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN73,category,7160,5930,0.000657,,
HEA_ICD10_DD312,HEA,ICD10,DD312,Godartet tumor i nethinde,Godartet tumor i nethinde,,,Retina,Retina,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD31,category,915,446,4.9e-05,,
HEA_ICD10_DH271,HEA,ICD10,DH271,Dislokation af øjets krystallinske linse,Dislokation af øjets krystallinske linse,,,Dislocation of lens,Dislocation of lens,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH27,category,2007,990,0.00011,,
HEA_ICD10_DH445,HEA,ICD10,DH445,Degenerationsforandring i øjeæble,Degenerationsforandring i øjeæble,,,Degenerated conditions of globe,Degenerated conditions of globe,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH44,category,1311,826,9.1e-05,,
HEA_ICD10_DQ100,HEA,ICD10,DQ100,Medfødt blefaroptose,Medfødt blefaroptose,,,Congenital ptosis,Congenital ptosis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ10,category,7438,3042,0.000337,,
HEA_ICD10_DH524,HEA,ICD10,DH524,Presbyopia,Presbyopia,,,Presbyopia,Presbyopia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH52,category,16590,9146,0.001013,,
HEA_ICD10_DH505,HEA,ICD10,DH505,Heterofori,Heterofori,,,Heterophoria,Heterophoria,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH50,category,5160,3837,0.000425,,
HEA_ICD10_DN648,HEA,ICD10,DN648,Anden sygdom i mamma,Anden sygdom i mamma,,,Other specified disorders of breast,Other specified disorders of breast,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN64,category,5798,4017,0.000445,,
HEA_ICD10_DO912A,HEA,ICD10,DO912A,Galactophoritis puerperalis,Galactophoritis puerperalis,,,Nonpurulent mastitis associated with childbirth,Infections of breast associated with childbirth,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO912,subcategory,359,333,3.7e-05,,
HEA_ICD10_DO109,HEA,ICD10,DO109,"Graviditet, fødsel eller barselsperiode med forud bestående komplicerende blodtryksforhøjelse UNS","Graviditet, fødsel eller barselsperiode med forud bestående komplicerende blodtryksforhøjelse UNS",,,"Unspecified pre-existing hypertension complicating pregnancy, childbirth and the puerperium","Unspecified pre-existing hypertension complicating pregnancy, childbirth and the puerperium",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO10,category,770,566,6.3e-05,,
HEA_ICD10_DO121,HEA,ICD10,DO121,Proteinuri i graviditeten,Proteinuri i graviditeten,,,Gestational proteinuria,Gestational proteinuria,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO12,category,1503,1207,0.000134,,
HEA_ICD10_DL659,HEA,ICD10,DL659,Alopeci uden ardannelse UNS,Alopeci uden ardannelse UNS,,,"Nonscarring hair loss, unspecified","Nonscarring hair loss, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL65,category,1100,716,7.9e-05,,
HEA_ICD10_DA630C,HEA,ICD10,DA630C,Genitale kondylomer,Genitale kondylomer,,,Genital warts,"Other predominantly sexually transmitted diseases, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DA630,subcategory,13930,6241,0.000691,,
HEA_ICD10_DT809,HEA,ICD10,DT809,"Komplikation efter infusion, transfusion eller injektion UNS","Komplikation efter infusion, transfusion eller injektion UNS",,,"Unspecified complication following infusion, transfusion and therapeutic injection","Unspecified complication following infusion, transfusion and therapeutic injection",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT80,category,1091,878,9.7e-05,,
HEA_ICD10_DO701,HEA,ICD10,DO701,Fødselslæsion grad 2,Fødselslæsion grad 2,,,Second degree perineal laceration during delivery,Second degree perineal laceration during delivery,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO70,category,5128,4873,0.00054,,
HEA_ICD10_DB980,HEA,ICD10,DB980,Helicobacter pylori som årsag til sygdom,Helicobacter pylori som årsag til sygdom,,,Helicobacter pylori [H.pylori] as the cause of diseases classified to other chapters,Helicobacter pylori [H.pylori] as the cause of diseases classified to other chapters,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DB98,category,9431,5356,0.000593,,
HEA_ICD10_DK092H,HEA,ICD10,DK092H,Underkæbecyste UNS,Underkæbecyste UNS,,,Submandibular cyst NOS,"Cysts of oral region, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK092,subcategory,2977,1023,0.000113,,
HEA_ICD10_DZ291,HEA,ICD10,DZ291,Kontakt mhp. profylaktisk immunoterapi,Kontakt mhp. profylaktisk immunoterapi,,,Prophylactic immunotherapy,Prophylactic immunotherapy,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ29,category,12512,8923,0.000988,,
HEA_ICD10_DO864,HEA,ICD10,DO864,Feber i barselsperiode uden kendt årsag,Feber i barselsperiode uden kendt årsag,,,Pyrexia of unknown origin following delivery,Pyrexia of unknown origin following delivery,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO86,category,4743,3648,0.000404,,
HEA_ICD10_DE872B,HEA,ICD10,DE872B,Metabolisk acidose,Metabolisk acidose,,,Metabolic acidosis,"Other disorders of fluid, electrolyte and acid-base balance",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE872,subcategory,1590,1134,0.000126,,
HEA_ICD10_DG911,HEA,ICD10,DG911,Obstruktiv hydrocefalus,Obstruktiv hydrocefalus,,,Obstructive hydrocephalus,Obstructive hydrocephalus,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG91,category,10895,3295,0.000365,,
HEA_ICD10_DB350,HEA,ICD10,DB350,Svampesygdom i hovedbunden eller skægregionen,Svampesygdom i hovedbunden eller skægregionen,,,Tinea barbae and tinea capitis,Tinea barbae and tinea capitis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DB35,category,411,345,3.8e-05,,
HEA_ICD10_DL022D,HEA,ICD10,DL022D,Furunkel i lysken,Furunkel i lysken,,,Furuncle of the groin,"Cutaneous abscess, furuncle and carbuncle",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL022,subcategory,608,480,5.3e-05,,
HEA_ICD10_DC189X,HEA,ICD10,DC189X,Lokalrecidiv fra kræft i tyktarmen,Lokalrecidiv fra kræft i tyktarmen,,,Local recurrence from colon cancer,Malignant neoplasm of colon,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC189,subcategory,493,262,2.9e-05,,
HEA_ICD10_DM879,HEA,ICD10,DM879,Knoglenekrose UNS,Knoglenekrose UNS,,,"Osteonecrosis, unspecified","Osteonecrosis, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM87,category,4146,2139,0.000237,,
HEA_ICD10_DN898E,HEA,ICD10,DN898E,Fluor vaginalis UNS,Fluor vaginalis UNS,,,"Vaginal discharge, NOS",Other noninflammatory disorders of vagina,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN898,subcategory,3501,2890,0.00032,,
HEA_ICD10_DQ052,HEA,ICD10,DQ052,Lumbal spina bifida med hydrocefalus,Lumbal spina bifida med hydrocefalus,,,Lumbar spina bifida with hydrocephalus,Lumbar spina bifida with hydrocephalus,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ05,category,5765,478,5.3e-05,,
HEA_ICD10_DT941,HEA,ICD10,DT941,Følgetilstand efter læsioner uden angivelse af legemsregion,Følgetilstand efter læsioner uden angivelse af legemsregion,,,"Sequelae of injuries, not specified by body region","Sequelae of injuries, not specified by body region",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT94,category,7658,2461,0.000273,,
HEA_ICD10_DQ188A,HEA,ICD10,DQ188A,Cystis congenita cervicalis medialis,Cystis congenita cervicalis medialis,,,Congenital midline cervical cyst,Other congenital malformations of face and neck,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ188,subcategory,4406,1806,0.0002,,
HEA_ICD10_DQ180A,HEA,ICD10,DQ180A,Brankialcyste,Brankialcyste,,,Branchial cyst,Other congenital malformations of face and neck,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ180,subcategory,1784,854,9.5e-05,,
HEA_ICD10_DM511H,HEA,ICD10,DM511H,Torakal diskusprolaps med radikulopati,Torakal diskusprolaps med radikulopati,,,Thoracic disc prolapse with radiculopathy,Other intervertebral disc disorders,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM511,subcategory,1388,849,9.4e-05,,
