code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_skatmvialt_13_Q77,LAB,skatmvialt,13_Q77,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 77/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 77/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 77/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,219119,166114,0.018398
LAB_skatmvialt_13_Q45,LAB,skatmvialt,13_Q45,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 45/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 45/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 45/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,1030769,723502,0.080134
LAB_skatmvialt_13_Q71,LAB,skatmvialt,13_Q71,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 71/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 71/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 71/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,264132,203355,0.022523
LAB_skatmvialt_13_Q37,LAB,skatmvialt,13_Q37,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 37/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 37/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 37/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,2016603,1252918,0.138771
LAB_skatmvialt_13_Q63,LAB,skatmvialt,13_Q63,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 63/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 63/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 63/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,359061,275944,0.030563
LAB_skatmvialt_13_Q54,LAB,skatmvialt,13_Q54,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 54/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 54/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 54/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,559569,419856,0.046502
LAB_skatmvialt_13_Q58,LAB,skatmvialt,13_Q58,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 58/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 58/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 58/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,453820,344480,0.038154
LAB_skatmvialt_13_Q64,LAB,skatmvialt,13_Q64,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 64/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 64/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 64/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,344443,264814,0.02933
LAB_skatmvialt_13_Q53,LAB,skatmvialt,13_Q53,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 53/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 53/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 53/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,594644,443557,0.049128
LAB_skatmvialt_13_Q72,LAB,skatmvialt,13_Q72,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 72/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 72/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 72/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,255318,195913,0.021699
LAB_skatmvialt_13_Q91,LAB,skatmvialt,13_Q91,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 91/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 91/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 91/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,161147,107373,0.011892
LAB_skatmvialt_13_Q68,LAB,skatmvialt,13_Q68,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 68/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 68/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 68/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,293656,226361,0.025071
LAB_skatmvialt_13_Q93,LAB,skatmvialt,13_Q93,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 93/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 93/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 93/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,156770,99057,0.010971
LAB_skatmvialt_13_Q94,LAB,skatmvialt,13_Q94,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 94/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 94/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 94/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,154739,94709,0.01049
LAB_skatmvialt_13_Q89,LAB,skatmvialt,13_Q89,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 89/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 89/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 89/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,166665,115173,0.012756
LAB_skatmvialt_13_Q88,LAB,skatmvialt,13_Q88,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 88/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 88/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 88/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,169823,118637,0.01314
LAB_skatmvialt_13_Q87,LAB,skatmvialt,13_Q87,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 87/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 87/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 87/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,172670,122295,0.013545
LAB_skatmvialt_13_Q78,LAB,skatmvialt,13_Q78,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 78/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 78/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 78/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,213579,161070,0.01784
LAB_skatmvialt_13_Q79,LAB,skatmvialt,13_Q79,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 79/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 79/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 79/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,207832,156196,0.0173
LAB_skatmvialt_13_Q51,LAB,skatmvialt,13_Q51,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 51/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 51/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 51/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,670581,495703,0.054903
LAB_skatmvialt_13_Q47,LAB,skatmvialt,13_Q47,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 47/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 47/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 47/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,882662,633824,0.070201
LAB_skatmvialt_13_Q55,LAB,skatmvialt,13_Q55,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 55/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 55/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 55/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,531604,400221,0.044328
LAB_skatmvialt_13_Q57,LAB,skatmvialt,13_Q57,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 57/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 57/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 57/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,476636,361556,0.040045
LAB_skatmvialt_13_Q75,LAB,skatmvialt,13_Q75,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 75/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 75/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 75/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,232595,177343,0.019642
LAB_skatmvialt_13_Q81,LAB,skatmvialt,13_Q81,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 81/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 81/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 81/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,197799,146805,0.01626
LAB_skatmvialt_13_Q85,LAB,skatmvialt,13_Q85,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 85/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 85/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 85/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,180126,130179,0.014418
LAB_skatmvialt_13_Q98,LAB,skatmvialt,13_Q98,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 98/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 98/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 98/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,148664,70838,0.007846
LAB_skatmvialt_13_Q86,LAB,skatmvialt,13_Q86,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 86/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 86/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 86/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,176755,126527,0.014014
LAB_skatmvialt_13_Q82,LAB,skatmvialt,13_Q82,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 82/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 82/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 82/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,193022,142761,0.015812
LAB_skatmvialt_13_Q95,LAB,skatmvialt,13_Q95,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 95/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 95/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 95/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,152962,90179,0.009988
LAB_skatmvialt_13_Q80,LAB,skatmvialt,13_Q80,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 80/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 80/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 80/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,202939,151722,0.016804
LAB_skatmvialt_13_Q92,LAB,skatmvialt,13_Q92,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 92/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 92/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 92/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,158899,103271,0.011438
LAB_skatmvialt_13_Q90,LAB,skatmvialt,13_Q90,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 90/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 90/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 90/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,163594,111018,0.012296
LAB_skatmvialt_13_Q84,LAB,skatmvialt,13_Q84,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 84/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 84/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 84/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,184759,134294,0.014874
LAB_skatmvialt_13_Q96,LAB,skatmvialt,13_Q96,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 96/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 96/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 96/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,151353,84579,0.009368
LAB_skatmvialt_13_Q100,LAB,skatmvialt,13_Q100,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 100/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 100/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 100/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,146835,48013,0.005318
LAB_skatmvialt_13_Q97,LAB,skatmvialt,13_Q97,"Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 97/100 kvantil","Skat, arbejdsmarkedsbidrag og særlig pension i alt (ekskl. kirkeskat) — 97/100 kvantil",,,"Total taxes, labor market contribution and special pension (excl. church tax) — 97/100 quantile",,,dst_times_skatmvialt_13,generated:quantile_percentile,high,english,,,149886,78601,0.008706
