code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
LAB_disco08_216000,LAB,disco08,216000,"Arbejde med arkitektur, infrastruktur og design","Arbejde med arkitektur, infrastruktur og design",,,"Architects, Planners, Surveyors and Designers","Architects, Planners, Surveyors and Designers",isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_210000,minor_group,51789,6635,0.000735,,
LAB_disco08_541200,LAB,disco08,541200,Politiarbejde,Politiarbejde,,,Police Officers,Police Officers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_541000,unit_group,278551,16428,0.00182,,
LAB_disco08_122100,LAB,disco08,122100,Ledelse af salg og marketing,Ledelse af salg og marketing,,,Sales and Marketing Managers,Sales and Marketing Managers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_122000,unit_group,311178,39449,0.004369,,
LAB_disco08_241100,LAB,disco08,241100,Revisions- og regnskabscontrollerarbejde,Revisions- og regnskabscontrollerarbejde,,,Accountants,Accountants,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_241000,unit_group,446838,46348,0.005133,,
LAB_disco08_251900,LAB,disco08,251900,"Andet arbejde med software, herunder test og kvalitetssikring","Andet arbejde med software, herunder test og kvalitetssikring",,,Software and Applications Developers and Analysts Not Elsewhere Classified,Software and Applications Developers and Analysts Not Elsewhere Classified,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_251000,unit_group,131161,18371,0.002035,,
LAB_disco08_351200,LAB,disco08,351200,Brugersupportarbejde inden for informations- og kommunikationsteknologi,Brugersupportarbejde inden for informations- og kommunikationsteknologi,,,Information and Communications Technology User Support Technicians,Information and Communications Technology User Support Technicians,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_351000,unit_group,217086,29017,0.003214,,
LAB_disco08_251220,LAB,disco08,251220,Rådgivning og programmering inden for softwareudvikling,Rådgivning og programmering inden for softwareudvikling,,,Software Developers,Software Developers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_251200,detail,394439,48116,0.005329,,
LAB_disco08_532220,LAB,disco08,532220,"Social- og sundhedsarbejde i private hjem, assistenter","Social- og sundhedsarbejde i private hjem, assistenter",,,Home-based Personal Care Workers,Home-based Personal Care Workers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_532200,detail,451750,54634,0.006051,,
LAB_disco08_313200,LAB,disco08,313200,Teknisk kontrolarbejde på forbrændings- og vandrensningsanlæg,Teknisk kontrolarbejde på forbrændings- og vandrensningsanlæg,,,Incinerator and Water Treatment Plant Operators,Incinerator and Water Treatment Plant Operators,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_313000,unit_group,4029,476,5.3e-05,,
LAB_disco08_962900,LAB,disco08,962900,Andet manuelt arbejde,Andet manuelt arbejde,,,Elementary Workers Not Elsewhere Classified,Elementary Workers Not Elsewhere Classified,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_962000,unit_group,259734,68196,0.007553,,
LAB_disco08_833220,LAB,disco08,833220,"Lastbilchauffører, international transport","Lastbilchauffører, international transport",,,Heavy Truck and Lorry Drivers,Heavy Truck and Lorry Drivers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_833200,detail,65239,8567,0.000949,,
LAB_disco08_242300,LAB,disco08,242300,Arbejde med analyse og rådgivning inden for HR,Arbejde med analyse og rådgivning inden for HR,,,Personnel and Careers Professionals,Personnel and Careers Professionals,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_242000,unit_group,145013,19716,0.002184,,
LAB_disco08_524400,LAB,disco08,524400,Salgsarbejde i kundekontaktcentre,Salgsarbejde i kundekontaktcentre,,,Contact Centre Salespersons,Contact Centre Salespersons,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_524000,unit_group,241995,50535,0.005597,,
LAB_disco08_741100,LAB,disco08,741100,Elektrikerarbejde,Elektrikerarbejde,,,Building and Related Electricians,Building and Related Electricians,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_741000,unit_group,701841,60443,0.006695,,
LAB_disco08_321230,LAB,disco08,321230,Laborantarbejde på sygehuslaboratorier,Laborantarbejde på sygehuslaboratorier,,,Medical and Pathology Laboratory Technicians,Medical and Pathology Laboratory Technicians,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_321200,detail,38342,8006,0.000887,,
LAB_disco08_235910,LAB,disco08,235910,Undervisningsarbejde ikke klassificeret andetsteds (ekskl. medhjælp),Undervisningsarbejde ikke klassificeret andetsteds (ekskl. medhjælp),,,Teaching Professionals Not Elsewhere Classified,Teaching Professionals Not Elsewhere Classified,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_235900,detail,86723,16436,0.00182,,
LAB_disco08_335200,LAB,disco08,335200,Administration af skatte- og afgiftslovgivning,Administration af skatte- og afgiftslovgivning,,,Government Tax and Excise Officials,Government Tax and Excise Officials,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_335000,unit_group,125631,7445,0.000825,,
LAB_disco08_833240,LAB,disco08,833240,Lastbilchauffører med renovationsopgaver,Lastbilchauffører med renovationsopgaver,,,Heavy Truck and Lorry Drivers,Heavy Truck and Lorry Drivers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_833200,detail,57174,8062,0.000893,,
LAB_disco08_311590,LAB,disco08,311590,Teknikerarbejde inden for andre mekaniske områder,Teknikerarbejde inden for andre mekaniske områder,,,Mechanical Engineering Technicians,Mechanical Engineering Technicians,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_311500,detail,184168,21251,0.002354,,
LAB_disco08_611200,LAB,disco08,611200,Dyrkning af afgrøder fra træer og buske,Dyrkning af afgrøder fra træer og buske,,,Tree and Shrub Crop Growers,Tree and Shrub Crop Growers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_611000,unit_group,10570,1196,0.000132,,
LAB_disco08_234100,LAB,disco08,234100,Undervisning på grundskoleniveau (inkl. 10. klasse),Undervisning på grundskoleniveau (inkl. 10. klasse),,,Primary School Teachers,Primary School Teachers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_234000,unit_group,64373,10808,0.001197,,
LAB_disco08_311300,LAB,disco08,311300,Teknikerarbejde inden for det elektriske område,Teknikerarbejde inden for det elektriske område,,,Electrical Engineering Technicians,Electrical Engineering Technicians,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_311000,unit_group,138814,15251,0.001689,,
LAB_disco08_941100,LAB,disco08,941100,Tilberedning af fastfood,Tilberedning af fastfood,,,Fast Food Preparers,Fast Food Preparers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_941000,unit_group,258986,44630,0.004943,,
LAB_disco08_431220,LAB,disco08,431220,Almindeligt kontorarbejde ifm. finansielle transaktioner,Almindeligt kontorarbejde ifm. finansielle transaktioner,,,"Statistical, Finance and Insurance Clerks","Statistical, Finance and Insurance Clerks",isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_431200,detail,124985,18194,0.002015,,
LAB_disco08_941000,LAB,disco08,941000,Manuelt arbejde med tilberedning af mad,Manuelt arbejde med tilberedning af mad,,,Food Preparation Assistants,Food Preparation Assistants,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_940000,minor_group,48605,7349,0.000814,,
LAB_disco08_351300,LAB,disco08,351300,Netværks- og systemteknikerarbejde inden for informations- og kommunikationsteknologi,Netværks- og systemteknikerarbejde inden for informations- og kommunikationsteknologi,,,Computer Network and Systems Technicians,Computer Network and Systems Technicians,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_351000,unit_group,62258,7740,0.000857,,
LAB_disco08_134990,LAB,disco08,134990,Anden ledelse af hovedaktiviteten inden for servicefag i øvrigt,Anden ledelse af hovedaktiviteten inden for servicefag i øvrigt,,,Professional Services Managers Not Elsewhere Classified,Professional Services Managers Not Elsewhere Classified,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_134900,detail,36521,4898,0.000542,,
LAB_disco08_752300,LAB,disco08,752300,Operatør- og opstillingsarbejde af træbearbejdningsmaskiner,Operatør- og opstillingsarbejde af træbearbejdningsmaskiner,,,Woodworking Machine Tool Setters and Operators,Woodworking Machine Tool Setters and Operators,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_752000,unit_group,57443,7077,0.000784,,
LAB_disco08_134600,LAB,disco08,134600,Ledelse af hovedaktiviteten inden for finans- og forsikringsområdet,Ledelse af hovedaktiviteten inden for finans- og forsikringsområdet,,,Financial and Insurance Services Branch Managers,Financial and Insurance Services Branch Managers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_134000,unit_group,51428,6245,0.000692,,
LAB_disco08_241240,LAB,disco08,241240,"Rådgivning inden for specialområde som investering, valuta og formue","Rådgivning inden for specialområde som investering, valuta og formue",,,Financial and Investment Advisers,Financial and Investment Advisers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_241200,detail,57918,6747,0.000747,,
LAB_disco08_341300,LAB,disco08,341300,Arbejde med tilknytning til religion på mellemniveau,Arbejde med tilknytning til religion på mellemniveau,,,Religious Associate Professionals,Religious Associate Professionals,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_341000,unit_group,33754,4173,0.000462,,
LAB_disco08_111100,LAB,disco08,111100,Øverste ledelse i lovgivende myndigheder,Øverste ledelse i lovgivende myndigheder,,,Legislators,Legislators,isco08,isco08,CSV:LAB_disco08_dict.csv,medium,danish,LAB_disco08_111000,unit_group,73253,10859,0.001203,,
LAB_disco08_111200,LAB,disco08,111200,Øverste ledelse i offentlige virksomheder,Øverste ledelse i offentlige virksomheder,,,Senior Government Officials,Senior Government Officials,isco08,isco08,CSV:LAB_disco08_dict.csv,medium,danish,LAB_disco08_111000,unit_group,32170,3618,0.000401,,
LAB_disco08_260000,LAB,disco08,260000,"Arbejde inden for jura, samfundsvidenskab og kultur","Arbejde inden for jura, samfundsvidenskab og kultur",,,"Legal, Social and Cultural Professionals","Legal, Social and Cultural Professionals",isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_200000,sub_major_group,232546,29521,0.00327,,
LAB_disco08_722400,LAB,disco08,722400,Arbejde med polering og slibning af emner i metal,Arbejde med polering og slibning af emner i metal,,,"Metal Polishers, Wheel Grinders and Tool Sharpeners","Metal Polishers, Wheel Grinders and Tool Sharpeners",isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_722000,unit_group,20425,2550,0.000282,,
LAB_disco08_818210,LAB,disco08,818210,Operatørarbejde ved dampmaskine- og kedelanlæg i forsyningsindustri,Operatørarbejde ved dampmaskine- og kedelanlæg i forsyningsindustri,,,Steam Engine and Boiler Operators,Steam Engine and Boiler Operators,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_818200,detail,97207,14955,0.001656,,
LAB_disco08_332300,LAB,disco08,332300,Indkøbsarbejde (agenter),Indkøbsarbejde (agenter),,,Buyers,Buyers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_332000,unit_group,290603,31805,0.003523,,
LAB_disco08_311200,LAB,disco08,311200,Teknikerarbejde inden for byggeri- og anlæg,Teknikerarbejde inden for byggeri- og anlæg,,,Civil Engineering Technicians,Civil Engineering Technicians,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_311000,unit_group,274762,31685,0.003509,,
LAB_disco08_721200,LAB,disco08,721200,Svejsearbejde og skærebrænding,Svejsearbejde og skærebrænding,,,Welders and Flame Cutters,Welders and Flame Cutters,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_721000,unit_group,170394,19855,0.002199,,
LAB_disco08_331210,LAB,disco08,331210,Arbejde med kreditbevilling og – analyse,Arbejde med kreditbevilling og – analyse,,,Credit and Loans Officers,Credit and Loans Officers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_331200,detail,38845,4051,0.000449,,
LAB_disco08_241210,LAB,disco08,241210,Rådgivning af storkunder og private banking kunder inden for finans og forsikring,Rådgivning af storkunder og private banking kunder inden for finans og forsikring,,,Financial and Investment Advisers,Financial and Investment Advisers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_241200,detail,57749,6955,0.00077,,
LAB_disco08_833230,LAB,disco08,833230,Lastbilchauffører med salgs- og repræsentationsopgaver,Lastbilchauffører med salgs- og repræsentationsopgaver,,,Heavy Truck and Lorry Drivers,Heavy Truck and Lorry Drivers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_833200,detail,30578,3879,0.00043,,
LAB_disco08_611100,LAB,disco08,611100,Dyrkning af markafgrøder inden for jordbrug,Dyrkning af markafgrøder inden for jordbrug,,,Field Crop and Vegetable Growers,Field Crop and Vegetable Growers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_611000,unit_group,446992,42000,0.004652,,
LAB_disco08_834310,LAB,disco08,834310,Kran- og liftførerarbejde ved stationære enheder,Kran- og liftførerarbejde ved stationære enheder,,,"Crane, Hoist and Related Plant Operators","Crane, Hoist and Related Plant Operators",isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_834300,detail,4710,736,8.2e-05,,
LAB_disco08_834320,LAB,disco08,834320,Kran- og liftførerarbejde ved mobile enheder,Kran- og liftførerarbejde ved mobile enheder,,,"Crane, Hoist and Related Plant Operators","Crane, Hoist and Related Plant Operators",isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_834300,detail,15878,2030,0.000225,,
LAB_disco08_234310,LAB,disco08,234310,Pædagogisk arbejde med unge og voksne,Pædagogisk arbejde med unge og voksne,,,Primary School and Early Childhood Teachers,Primary School and Early Childhood Teachers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_234300,detail,177611,28187,0.003122,,
LAB_disco08_333410,LAB,disco08,333410,Ejendomsmæglerarbejde,Ejendomsmæglerarbejde,,,Real Estate Agents and Property Managers,Real Estate Agents and Property Managers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_333400,detail,67912,7289,0.000807,,
LAB_disco08_541100,LAB,disco08,541100,Brandslukningsarbejde,Brandslukningsarbejde,,,Firefighters,Firefighters,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_541000,unit_group,60450,7578,0.000839,,
LAB_disco08_720000,LAB,disco08,720000,Metal- og maskinarbejde,Metal- og maskinarbejde,,,"Metal, Machinery and Related Trades Workers","Metal, Machinery and Related Trades Workers",isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_700000,sub_major_group,88158,12151,0.001346,,
LAB_disco08_311100,LAB,disco08,311100,Teknikerarbejde inden for kemisk og fysisk videnskab,Teknikerarbejde inden for kemisk og fysisk videnskab,,,Chemical and Physical Science Technicians,Chemical and Physical Science Technicians,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_311000,unit_group,2456,332,3.7e-05,,
LAB_disco08_311130,LAB,disco08,311130,Laboratorieteknikerarbejde,Laboratorieteknikerarbejde,,,Chemical and Physical Science Technicians,Chemical and Physical Science Technicians,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_311100,detail,39253,3874,0.000429,,
LAB_disco08_912100,LAB,disco08,912100,Manuel vask og presning af tøj,Manuel vask og presning af tøj,,,Hand Launderers and Pressers,Hand Launderers and Pressers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_912000,unit_group,45227,6586,0.000729,,
LAB_disco08_814210,LAB,disco08,814210,Operatørarbejde ved fremstilling af plast til videreforarbejdning,Operatørarbejde ved fremstilling af plast til videreforarbejdning,,,Plastic Products Machine Operators,Plastic Products Machine Operators,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_814200,detail,26010,3252,0.00036,,
LAB_disco08_264320,LAB,disco08,264320,Tolkearbejde,Tolkearbejde,,,"Translators, Interpreters and Other Linguists","Translators, Interpreters and Other Linguists",isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_264300,detail,33612,6032,0.000668,,
LAB_disco08_912990,LAB,disco08,912990,Andet rengøringsarbejde,Andet rengøringsarbejde,,,Other Cleaning Workers,Other Cleaning Workers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_912900,detail,103028,24049,0.002664,,
LAB_disco08_311900,LAB,disco08,311900,Andet teknikerarbejde inden for fysisk videnskab og ingeniørvirksomhed,Andet teknikerarbejde inden for fysisk videnskab og ingeniørvirksomhed,,,Physical and Engineering Science Technicians Not Elsewhere Classified,Physical and Engineering Science Technicians Not Elsewhere Classified,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_311000,unit_group,202083,26502,0.002935,,
LAB_disco08_214900,LAB,disco08,214900,Andet ingeniørarbejde (undtagen elektroteknologi),Andet ingeniørarbejde (undtagen elektroteknologi),,,Engineering Professionals Not Elsewhere Classified,Engineering Professionals Not Elsewhere Classified,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_214000,unit_group,265265,32013,0.003546,,
LAB_disco08_213300,LAB,disco08,213300,Arbejde inden for miljøbeskyttelse,Arbejde inden for miljøbeskyttelse,,,Environmental Protection Professionals,Environmental Protection Professionals,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_213000,unit_group,5741,1171,0.00013,,
LAB_disco08_214300,LAB,disco08,214300,Ingeniørarbejde inden for miljø,Ingeniørarbejde inden for miljø,,,Environmental Engineers,Environmental Engineers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_214000,unit_group,51994,6338,0.000702,,
LAB_disco08_210000,LAB,disco08,210000,Arbejde inden for naturvidenskab og ingeniørvirksomhed,Arbejde inden for naturvidenskab og ingeniørvirksomhed,,,Science and Engineering Professionals,Science and Engineering Professionals,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_200000,sub_major_group,63476,10614,0.001176,,
LAB_disco08_333900,LAB,disco08,333900,Andet arbejde inden for forretningsservice,Andet arbejde inden for forretningsservice,,,Business Services Agents Not Elsewhere Classified,Business Services Agents Not Elsewhere Classified,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_333000,unit_group,171647,30663,0.003396,,
LAB_disco08_961100,LAB,disco08,961100,Indsamling af skrald og genbrugsartikler,Indsamling af skrald og genbrugsartikler,,,Garbage and Recycling Collectors,Garbage and Recycling Collectors,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_961000,unit_group,39408,5717,0.000633,,
LAB_disco08_911260,LAB,disco08,911260,Tværgående serviceopgaver,Tværgående serviceopgaver,,,"Cleaners and Helpers in Offices, Hotels and Other Establishments","Cleaners and Helpers in Offices, Hotels and Other Establishments",isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_911200,detail,286549,57949,0.006418,,
LAB_disco08_941220,LAB,disco08,941220,Afrydning i restaurationer o.l.,Afrydning i restaurationer o.l.,,,Kitchen Helpers,Kitchen Helpers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_941200,detail,110215,30410,0.003368,,
LAB_disco08_431100,LAB,disco08,431100,Almindeligt regnskabs- og bogføringsarbejde,Almindeligt regnskabs- og bogføringsarbejde,,,Accounting and Bookkeeping Clerks,Accounting and Bookkeeping Clerks,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_431000,unit_group,319186,37160,0.004116,,
LAB_disco08_332000,LAB,disco08,332000,Agent- og mæglerarbejde inden for salg og indkøb,Agent- og mæglerarbejde inden for salg og indkøb,,,Sales and Purchasing Agents and Brokers,Sales and Purchasing Agents and Brokers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_330000,minor_group,145762,22010,0.002438,,
LAB_disco08_252200,LAB,disco08,252200,Systemadministration,Systemadministration,,,Systems Administrators,Systems Administrators,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_252000,unit_group,113329,13895,0.001539,,
LAB_disco08_235790,LAB,disco08,235790,Andet specialpædagogisk arbejde,Andet specialpædagogisk arbejde,,,Other Teaching Professionals,Other Teaching Professionals,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_235700,detail,60930,9661,0.00107,,
LAB_disco08_713110,LAB,disco08,713110,Bygningsmaler- og tapetsererarbejde,Bygningsmaler- og tapetsererarbejde,,,Painters and Related Workers,Painters and Related Workers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_713100,detail,334499,27499,0.003046,,
LAB_disco08_412000,LAB,disco08,412000,Almindeligt sekretærarbejde,Almindeligt sekretærarbejde,,,Secretaries (general),Secretaries (general),isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_410000,minor_group,208603,26026,0.002883,,
LAB_disco08_352100,LAB,disco08,352100,Teknikerarbejde inden for audiovisuelle medier,Teknikerarbejde inden for audiovisuelle medier,,,Broadcasting and Audiovisual Technicians,Broadcasting and Audiovisual Technicians,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_352000,unit_group,50764,7904,0.000875,,
LAB_disco08_222130,LAB,disco08,222130,Sundhedsplejerskearbejde,Sundhedsplejerskearbejde,,,Nursing Professionals,Nursing Professionals,isco08-parent,isco08,CSV:LAB_disco08_dst_hierarchical,medium,danish,LAB_disco08_222100,detail,60685,4074,0.000451,,
LAB_disco08_513100,LAB,disco08,513100,Tjenerarbejde,Tjenerarbejde,,,Waiters,Waiters,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_513000,unit_group,374695,87363,0.009676,,
LAB_disco08_515200,LAB,disco08,515200,Husbestyrerarbejde,Husbestyrerarbejde,,,Domestic Housekeepers,Domestic Housekeepers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_515000,unit_group,9513,1669,0.000185,,
LAB_disco08_335300,LAB,disco08,335300,Formidling af offentlige ydelser,Formidling af offentlige ydelser,,,Government Social Benefits Officials,Government Social Benefits Officials,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_335000,unit_group,22776,2506,0.000278,,
LAB_disco08_421400,LAB,disco08,421400,Inkassatorarbejde og beslægtede funktioner,Inkassatorarbejde og beslægtede funktioner,,,Debt Collectors and Related Workers,Debt Collectors and Related Workers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_421000,unit_group,21410,2847,0.000315,,
LAB_disco08_335900,LAB,disco08,335900,Andet arbejde med forvaltning og udøvelse af lovgivning,Andet arbejde med forvaltning og udøvelse af lovgivning,,,Government Regulatory Associate Professionals Not Elsewhere Classified,Government Regulatory Associate Professionals Not Elsewhere Classified,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_335000,unit_group,120095,14709,0.001629,,
LAB_disco08_235710,LAB,disco08,235710,"Specialpædagogisk arbejde, ældre og handicappede","Specialpædagogisk arbejde, ældre og handicappede",,,Other Teaching Professionals,Other Teaching Professionals,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_235700,detail,126870,16094,0.001783,,
LAB_disco08_235730,LAB,disco08,235730,"Specialpædagogisk arbejde, rådgivning af voksne","Specialpædagogisk arbejde, rådgivning af voksne",,,Other Teaching Professionals,Other Teaching Professionals,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_235700,detail,31395,3689,0.000409,,
LAB_disco08_754900,LAB,disco08,754900,Håndværkspræget arbejde ikke klassificeret andetsteds,Håndværkspræget arbejde ikke klassificeret andetsteds,,,Craft and Related Workers Not Elsewhere Classified,Craft and Related Workers Not Elsewhere Classified,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_754000,unit_group,33138,4484,0.000497,,
LAB_disco08_263600,LAB,disco08,263600,Arbejde inden for religion,Arbejde inden for religion,,,Religious Professionals,Religious Professionals,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_263000,unit_group,89802,5946,0.000659,,
LAB_disco08_912300,LAB,disco08,912300,Vinduespudsning,Vinduespudsning,,,Window Cleaners,Window Cleaners,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_912000,unit_group,46596,5299,0.000587,,
LAB_disco08_931330,LAB,disco08,931330,Medhjælp ved murerarbejde,Medhjælp ved murerarbejde,,,Building Construction Labourers,Building Construction Labourers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_931300,detail,48232,8378,0.000928,,
LAB_disco08_331220,LAB,disco08,331220,Arbejde med erhverskunder – standardprodukter,Arbejde med erhverskunder – standardprodukter,,,Credit and Loans Officers,Credit and Loans Officers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_331200,detail,47643,6035,0.000668,,
LAB_disco08_234340,LAB,disco08,234340,"Pædagogisk arbejde, førskolebørn","Pædagogisk arbejde, førskolebørn",,,Primary School and Early Childhood Teachers,Primary School and Early Childhood Teachers,isco08-parent,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_234300,detail,349695,44923,0.004976,,
LAB_disco08_215100,LAB,disco08,215100,Ingeniørarbejde inden for elektricitet,Ingeniørarbejde inden for elektricitet,,,Electrical Engineers,Electrical Engineers,isco08,isco08,CSV:LAB_disco08_comprehensive_hierarchical,medium,danish,LAB_disco08_215000,unit_group,62815,6973,0.000772,,
