code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_dagpenge_kontant_13_Q29,LAB,dagpenge,kontant_13_Q29,Dagpenge og kontanthjælp mv. i alt — 29/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 29/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 29/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,384647,356740,0.039512
LAB_dagpenge_kontant_13_Q19,LAB,dagpenge,kontant_13_Q19,Dagpenge og kontanthjælp mv. i alt — 19/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 19/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 19/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,483859,443208,0.049089
LAB_dagpenge_kontant_13_Q68,LAB,dagpenge,kontant_13_Q68,Dagpenge og kontanthjælp mv. i alt — 68/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 68/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 68/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,215747,197165,0.021838
LAB_dagpenge_kontant_13_Q48,LAB,dagpenge,kontant_13_Q48,Dagpenge og kontanthjælp mv. i alt — 48/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 48/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 48/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,279825,260128,0.028811
LAB_dagpenge_kontant_13_Q10,LAB,dagpenge,kontant_13_Q10,Dagpenge og kontanthjælp mv. i alt — 10/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 10/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 10/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,768079,669444,0.074146
LAB_dagpenge_kontant_13_Q12,LAB,dagpenge,kontant_13_Q12,Dagpenge og kontanthjælp mv. i alt — 12/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 12/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 12/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,664418,594157,0.065808
LAB_dagpenge_kontant_13_Q57,LAB,dagpenge,kontant_13_Q57,Dagpenge og kontanthjælp mv. i alt — 57/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 57/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 57/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,235511,219519,0.024314
LAB_dagpenge_kontant_13_Q13,LAB,dagpenge,kontant_13_Q13,Dagpenge og kontanthjælp mv. i alt — 13/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 13/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 13/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,621048,552524,0.061197
LAB_dagpenge_kontant_13_Q43,LAB,dagpenge,kontant_13_Q43,Dagpenge og kontanthjælp mv. i alt — 43/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 43/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 43/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,335753,309773,0.03431
LAB_dagpenge_kontant_13_Q64,LAB,dagpenge,kontant_13_Q64,Dagpenge og kontanthjælp mv. i alt — 64/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 64/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 64/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,343655,254775,0.028218
LAB_dagpenge_kontant_13_Q3,LAB,dagpenge,kontant_13_Q3,Dagpenge og kontanthjælp mv. i alt — 3/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 3/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 3/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,1246278,996603,0.110382
LAB_dagpenge_kontant_13_Q17,LAB,dagpenge,kontant_13_Q17,Dagpenge og kontanthjælp mv. i alt — 17/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 17/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 17/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,495450,453893,0.050272
LAB_dagpenge_kontant_13_Q98,LAB,dagpenge,kontant_13_Q98,Dagpenge og kontanthjælp mv. i alt — 98/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 98/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 98/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,170012,145873,0.016157
LAB_dagpenge_kontant_13_Q27,LAB,dagpenge,kontant_13_Q27,Dagpenge og kontanthjælp mv. i alt — 27/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 27/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 27/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,391143,362618,0.040163
LAB_dagpenge_kontant_13_Q25,LAB,dagpenge,kontant_13_Q25,Dagpenge og kontanthjælp mv. i alt — 25/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 25/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 25/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,415699,383666,0.042494
LAB_dagpenge_kontant_13_Q66,LAB,dagpenge,kontant_13_Q66,Dagpenge og kontanthjælp mv. i alt — 66/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 66/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 66/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,223747,203020,0.022486
LAB_dagpenge_kontant_13_Q87,LAB,dagpenge,kontant_13_Q87,Dagpenge og kontanthjælp mv. i alt — 87/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 87/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 87/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,201467,179541,0.019886
LAB_dagpenge_kontant_13_Q46,LAB,dagpenge,kontant_13_Q46,Dagpenge og kontanthjælp mv. i alt — 46/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 46/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 46/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,306960,284326,0.031491
LAB_dagpenge_kontant_13_Q21,LAB,dagpenge,kontant_13_Q21,Dagpenge og kontanthjælp mv. i alt — 21/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 21/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 21/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,454447,418636,0.046367
LAB_dagpenge_kontant_13_Q95,LAB,dagpenge,kontant_13_Q95,Dagpenge og kontanthjælp mv. i alt — 95/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 95/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 95/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,386779,300181,0.033247
LAB_dagpenge_kontant_13_Q90,LAB,dagpenge,kontant_13_Q90,Dagpenge og kontanthjælp mv. i alt — 90/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 90/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 90/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,271837,224866,0.024906
LAB_dagpenge_kontant_13_Q86,LAB,dagpenge,kontant_13_Q86,Dagpenge og kontanthjælp mv. i alt — 86/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 86/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 86/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,202149,179922,0.019928
LAB_dagpenge_kontant_13_Q97,LAB,dagpenge,kontant_13_Q97,Dagpenge og kontanthjælp mv. i alt — 97/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 97/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 97/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,244248,205249,0.022733
LAB_dagpenge_kontant_13_Q84,LAB,dagpenge,kontant_13_Q84,Dagpenge og kontanthjælp mv. i alt — 84/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 84/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 84/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,249641,207202,0.022949
LAB_dagpenge_kontant_13_Q96,LAB,dagpenge,kontant_13_Q96,Dagpenge og kontanthjælp mv. i alt — 96/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 96/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 96/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,327370,262421,0.029065
LAB_dagpenge_kontant_13_Q65,LAB,dagpenge,kontant_13_Q65,Dagpenge og kontanthjælp mv. i alt — 65/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 65/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 65/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,239792,213980,0.0237
LAB_dagpenge_kontant_13_Q22,LAB,dagpenge,kontant_13_Q22,Dagpenge og kontanthjælp mv. i alt — 22/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 22/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 22/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,437980,404581,0.044811
LAB_dagpenge_kontant_13_Q93,LAB,dagpenge,kontant_13_Q93,Dagpenge og kontanthjælp mv. i alt — 93/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 93/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 93/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,234944,200859,0.022247
LAB_dagpenge_kontant_13_Q94,LAB,dagpenge,kontant_13_Q94,Dagpenge og kontanthjælp mv. i alt — 94/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 94/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 94/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,252306,214419,0.023749
LAB_dagpenge_kontant_13_Q99,LAB,dagpenge,kontant_13_Q99,Dagpenge og kontanthjælp mv. i alt — 99/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 99/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 99/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,109385,91113,0.010092
LAB_dagpenge_kontant_13_Q18,LAB,dagpenge,kontant_13_Q18,Dagpenge og kontanthjælp mv. i alt — 18/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 18/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 18/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,476611,437822,0.048492
LAB_dagpenge_kontant_13_Q35,LAB,dagpenge,kontant_13_Q35,Dagpenge og kontanthjælp mv. i alt — 35/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 35/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 35/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,358367,331658,0.036734
LAB_dagpenge_kontant_13_Q100,LAB,dagpenge,kontant_13_Q100,Dagpenge og kontanthjælp mv. i alt — 100/100 kvantil,Dagpenge og kontanthjælp mv. i alt — 100/100 kvantil,,,"Unemployment and cash benefits etc. combined (dagpenge, kontanthjælp, sygedagpenge, barsel) — 100/100 quantile",,,dst_times_dagpenge_kontant_13,generated:quantile_percentile,high,english,,,73473,54614,0.006049
