code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_syg_barsel_13_Q35,LAB,syg,barsel_13_Q35,Udbetalte syge- og barselsdagpenge fra kommuner — 35/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 35/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 35/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,87834,85792,0.009502
LAB_syg_barsel_13_Q21,LAB,syg,barsel_13_Q21,Udbetalte syge- og barselsdagpenge fra kommuner — 21/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 21/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 21/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,125508,120557,0.013353
LAB_syg_barsel_13_Q98,LAB,syg,barsel_13_Q98,Udbetalte syge- og barselsdagpenge fra kommuner — 98/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 98/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 98/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,60005,56357,0.006242
LAB_syg_barsel_13_Q73,LAB,syg,barsel_13_Q73,Udbetalte syge- og barselsdagpenge fra kommuner — 73/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 73/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 73/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,62260,61035,0.00676
LAB_syg_barsel_13_Q17,LAB,syg,barsel_13_Q17,Udbetalte syge- og barselsdagpenge fra kommuner — 17/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 17/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 17/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,134229,127731,0.014147
LAB_syg_barsel_13_Q56,LAB,syg,barsel_13_Q56,Udbetalte syge- og barselsdagpenge fra kommuner — 56/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 56/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 56/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,74474,73134,0.0081
LAB_syg_barsel_13_Q76,LAB,syg,barsel_13_Q76,Udbetalte syge- og barselsdagpenge fra kommuner — 76/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 76/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 76/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,59815,58586,0.006489
LAB_syg_barsel_13_Q78,LAB,syg,barsel_13_Q78,Udbetalte syge- og barselsdagpenge fra kommuner — 78/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 78/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 78/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,61569,60272,0.006676
LAB_syg_barsel_13_Q65,LAB,syg,barsel_13_Q65,Udbetalte syge- og barselsdagpenge fra kommuner — 65/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 65/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 65/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,67671,66400,0.007354
LAB_syg_barsel_13_Q94,LAB,syg,barsel_13_Q94,Udbetalte syge- og barselsdagpenge fra kommuner — 94/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 94/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 94/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,54321,52579,0.005824
LAB_syg_barsel_13_Q68,LAB,syg,barsel_13_Q68,Udbetalte syge- og barselsdagpenge fra kommuner — 68/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 68/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 68/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,74389,72859,0.00807
LAB_syg_barsel_13_Q84,LAB,syg,barsel_13_Q84,Udbetalte syge- og barselsdagpenge fra kommuner — 84/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 84/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 84/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,55722,54694,0.006058
LAB_syg_barsel_13_Q39,LAB,syg,barsel_13_Q39,Udbetalte syge- og barselsdagpenge fra kommuner — 39/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 39/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 39/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,84294,82349,0.009121
LAB_syg_barsel_13_Q97,LAB,syg,barsel_13_Q97,Udbetalte syge- og barselsdagpenge fra kommuner — 97/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 97/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 97/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,55710,53274,0.005901
LAB_syg_barsel_13_Q72,LAB,syg,barsel_13_Q72,Udbetalte syge- og barselsdagpenge fra kommuner — 72/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 72/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 72/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,65001,63678,0.007053
LAB_syg_barsel_13_Q54,LAB,syg,barsel_13_Q54,Udbetalte syge- og barselsdagpenge fra kommuner — 54/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 54/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 54/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,74513,73101,0.008097
LAB_syg_barsel_13_Q36,LAB,syg,barsel_13_Q36,Udbetalte syge- og barselsdagpenge fra kommuner — 36/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 36/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 36/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,92127,89930,0.00996
LAB_syg_barsel_13_Q50,LAB,syg,barsel_13_Q50,Udbetalte syge- og barselsdagpenge fra kommuner — 50/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 50/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 50/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,79525,77858,0.008623
LAB_syg_barsel_13_Q70,LAB,syg,barsel_13_Q70,Udbetalte syge- og barselsdagpenge fra kommuner — 70/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 70/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 70/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,64391,63190,0.006999
LAB_syg_barsel_13_Q43,LAB,syg,barsel_13_Q43,Udbetalte syge- og barselsdagpenge fra kommuner — 43/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 43/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 43/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,83976,82198,0.009104
LAB_syg_barsel_13_Q95,LAB,syg,barsel_13_Q95,Udbetalte syge- og barselsdagpenge fra kommuner — 95/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 95/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 95/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,53885,52138,0.005775
LAB_syg_barsel_13_Q93,LAB,syg,barsel_13_Q93,Udbetalte syge- og barselsdagpenge fra kommuner — 93/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 93/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 93/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,55436,53274,0.005901
LAB_syg_barsel_13_Q51,LAB,syg,barsel_13_Q51,Udbetalte syge- og barselsdagpenge fra kommuner — 51/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 51/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 51/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,77994,76460,0.008469
LAB_syg_barsel_13_Q86,LAB,syg,barsel_13_Q86,Udbetalte syge- og barselsdagpenge fra kommuner — 86/100 kvantil,Udbetalte syge- og barselsdagpenge fra kommuner — 86/100 kvantil,,,Sick leave and maternity benefits (paid by municipalities) — 86/100 quantile,,,dst_times_syg_barsel_13,generated:quantile_percentile,high,english,,,52570,51445,0.005698
