code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_qeftlon_Q51,LAB,qeftlon,Q51,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 51/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 51/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 51/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,64314,51856,0.005743
LAB_qeftlon_Q49,LAB,qeftlon,Q49,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 49/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 49/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 49/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,51311,46627,0.005164
LAB_qeftlon_Q61,LAB,qeftlon,Q61,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 61/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 61/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 61/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,44160,42288,0.004684
LAB_qeftlon_Q38,LAB,qeftlon,Q38,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 38/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 38/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 38/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,34488,32665,0.003618
LAB_qeftlon_Q87,LAB,qeftlon,Q87,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 87/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 87/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 87/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,57687,53676,0.005945
LAB_qeftlon_Q72,LAB,qeftlon,Q72,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 72/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 72/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 72/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,34335,31906,0.003534
LAB_qeftlon_Q15,LAB,qeftlon,Q15,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 15/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 15/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 15/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,36305,35670,0.003951
LAB_qeftlon_Q97,LAB,qeftlon,Q97,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 97/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 97/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 97/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,176821,119917,0.013282
LAB_qeftlon_Q96,LAB,qeftlon,Q96,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 96/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 96/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 96/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,151791,109333,0.01211
LAB_qeftlon_Q44,LAB,qeftlon,Q44,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 44/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 44/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 44/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,35549,33594,0.003721
LAB_qeftlon_Q18,LAB,qeftlon,Q18,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 18/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 18/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 18/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,37816,36918,0.004089
LAB_qeftlon_Q59,LAB,qeftlon,Q59,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 59/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 59/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 59/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,40359,36972,0.004095
LAB_qeftlon_Q50,LAB,qeftlon,Q50,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 50/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 50/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 50/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,49570,43477,0.004815
LAB_qeftlon_Q19,LAB,qeftlon,Q19,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 19/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 19/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 19/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,36591,35659,0.00395
LAB_qeftlon_Q24,LAB,qeftlon,Q24,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 24/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 24/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 24/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,35505,34118,0.003779
LAB_qeftlon_Q26,LAB,qeftlon,Q26,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 26/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 26/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 26/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,39380,37844,0.004192
LAB_qeftlon_Q29,LAB,qeftlon,Q29,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 29/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 29/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 29/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,35154,33732,0.003736
LAB_qeftlon_Q56,LAB,qeftlon,Q56,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 56/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 56/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 56/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,35207,33314,0.00369
LAB_qeftlon_Q77,LAB,qeftlon,Q77,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 77/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 77/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 77/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,143103,118946,0.013174
LAB_qeftlon_Q20,LAB,qeftlon,Q20,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 20/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 20/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 20/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,31591,30623,0.003392
LAB_qeftlon_Q28,LAB,qeftlon,Q28,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 28/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 28/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 28/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,33535,32144,0.00356
LAB_qeftlon_Q25,LAB,qeftlon,Q25,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 25/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 25/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 25/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,35148,33668,0.003729
LAB_qeftlon_Q11,LAB,qeftlon,Q11,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 11/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 11/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 11/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,33275,32703,0.003622
LAB_qeftlon_Q10,LAB,qeftlon,Q10,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 10/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 10/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 10/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,38564,37898,0.004198
LAB_qeftlon_Q17,LAB,qeftlon,Q17,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 17/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 17/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 17/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,36657,35723,0.003957
LAB_qeftlon_Q35,LAB,qeftlon,Q35,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 35/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 35/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 35/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,34942,33308,0.003689
LAB_qeftlon_Q12,LAB,qeftlon,Q12,"Efterløn, overgangsydelse og (fra 2008) fleksydelse — 12/100 kvantil","Efterløn, overgangsydelse og (fra 2008) fleksydelse — 12/100 kvantil",,,"Efterløn (early retirement benefit), transitional allowance and (from 2008) flex benefit — 12/100 quantile",,,dst_times_qeftlon,generated_pattern,high,english,,,35152,34502,0.003821
