code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
LAB_bredt_loen_beloeb_Q76,LAB,bredt,loen_beloeb_Q76,Bredt lønbeløb (inkl. ATP og personalegoder) — 76/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 76/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 76/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,3284571,948083,0.105008,,
LAB_bredt_loen_beloeb_Q55,LAB,bredt,loen_beloeb_Q55,Bredt lønbeløb (inkl. ATP og personalegoder) — 55/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 55/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 55/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,7816579,1756471,0.194543,,
LAB_bredt_loen_beloeb_Q21,LAB,bredt,loen_beloeb_Q21,Bredt lønbeløb (inkl. ATP og personalegoder) — 21/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 21/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 21/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,5192254,2104947,0.23314,,
LAB_bredt_loen_beloeb_Q94,LAB,bredt,loen_beloeb_Q94,Bredt lønbeløb (inkl. ATP og personalegoder) — 94/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 94/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 94/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,1793057,516726,0.057232,,
LAB_bredt_loen_beloeb_Q25,LAB,bredt,loen_beloeb_Q25,Bredt lønbeløb (inkl. ATP og personalegoder) — 25/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 25/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 25/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,4803312,2005194,0.222092,,
LAB_bredt_loen_beloeb_Q14,LAB,bredt,loen_beloeb_Q14,Bredt lønbeløb (inkl. ATP og personalegoder) — 14/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 14/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 14/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,6388768,2348953,0.260166,,
LAB_bredt_loen_beloeb_Q63,LAB,bredt,loen_beloeb_Q63,Bredt lønbeløb (inkl. ATP og personalegoder) — 63/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 63/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 63/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,5627114,1439045,0.159386,,
LAB_bredt_loen_beloeb_Q71,LAB,bredt,loen_beloeb_Q71,Bredt lønbeløb (inkl. ATP og personalegoder) — 71/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 71/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 71/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,4015223,1127791,0.124912,,
LAB_bredt_loen_beloeb_Q60,LAB,bredt,loen_beloeb_Q60,Bredt lønbeløb (inkl. ATP og personalegoder) — 60/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 60/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 60/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,6539081,1576560,0.174617,,
LAB_bredt_loen_beloeb_Q78,LAB,bredt,loen_beloeb_Q78,Bredt lønbeløb (inkl. ATP og personalegoder) — 78/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 78/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 78/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,3019065,885842,0.098114,,
LAB_bredt_loen_beloeb_Q46,LAB,bredt,loen_beloeb_Q46,Bredt lønbeløb (inkl. ATP og personalegoder) — 46/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 46/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 46/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,9954779,1997135,0.221199,,
LAB_bredt_loen_beloeb_Q72,LAB,bredt,loen_beloeb_Q72,Bredt lønbeløb (inkl. ATP og personalegoder) — 72/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 72/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 72/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,3835900,1086015,0.120285,,
LAB_bredt_loen_beloeb_Q87,LAB,bredt,loen_beloeb_Q87,Bredt lønbeløb (inkl. ATP og personalegoder) — 87/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 87/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 87/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2345222,657553,0.072829,,
LAB_bredt_loen_beloeb_Q81,LAB,bredt,loen_beloeb_Q81,Bredt lønbeløb (inkl. ATP og personalegoder) — 81/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 81/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 81/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2782458,804804,0.089139,,
LAB_bredt_loen_beloeb_Q95,LAB,bredt,loen_beloeb_Q95,Bredt lønbeløb (inkl. ATP og personalegoder) — 95/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 95/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 95/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,1697484,498085,0.055167,,
LAB_bredt_loen_beloeb_Q80,LAB,bredt,loen_beloeb_Q80,Bredt lønbeløb (inkl. ATP og personalegoder) — 80/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 80/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 80/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2899577,834002,0.092373,,
LAB_bredt_loen_beloeb_Q97,LAB,bredt,loen_beloeb_Q97,Bredt lønbeløb (inkl. ATP og personalegoder) — 97/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 97/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 97/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,1501158,455056,0.050401,,
LAB_bredt_loen_beloeb_Q83,LAB,bredt,loen_beloeb_Q83,Bredt lønbeløb (inkl. ATP og personalegoder) — 83/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 83/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 83/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2637562,755993,0.083732,,
LAB_bredt_loen_beloeb_Q92,LAB,bredt,loen_beloeb_Q92,Bredt lønbeløb (inkl. ATP og personalegoder) — 92/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 92/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 92/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,1953449,553482,0.061303,,
LAB_bredt_loen_beloeb_Q90,LAB,bredt,loen_beloeb_Q90,Bredt lønbeløb (inkl. ATP og personalegoder) — 90/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 90/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 90/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2117931,593318,0.065715,,
LAB_bredt_loen_beloeb_Q88,LAB,bredt,loen_beloeb_Q88,Bredt lønbeløb (inkl. ATP og personalegoder) — 88/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 88/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 88/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2271265,629590,0.069732,,
LAB_bredt_loen_beloeb_Q84,LAB,bredt,loen_beloeb_Q84,Bredt lønbeløb (inkl. ATP og personalegoder) — 84/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 84/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 84/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2515590,727881,0.080619,,
LAB_bredt_loen_beloeb_Q53,LAB,bredt,loen_beloeb_Q53,Bredt lønbeløb (inkl. ATP og personalegoder) — 53/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 53/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 53/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,8276382,1826759,0.202328,,
LAB_bredt_loen_beloeb_Q59,LAB,bredt,loen_beloeb_Q59,Bredt lønbeløb (inkl. ATP og personalegoder) — 59/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 59/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 59/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,6714513,1598473,0.177044,,
LAB_bredt_loen_beloeb_Q82,LAB,bredt,loen_beloeb_Q82,Bredt lønbeløb (inkl. ATP og personalegoder) — 82/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 82/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 82/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2725521,782275,0.086643,,
LAB_bredt_loen_beloeb_Q85,LAB,bredt,loen_beloeb_Q85,Bredt lønbeløb (inkl. ATP og personalegoder) — 85/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 85/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 85/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2430997,700217,0.077555,,
LAB_bredt_loen_beloeb_Q89,LAB,bredt,loen_beloeb_Q89,Bredt lønbeløb (inkl. ATP og personalegoder) — 89/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 89/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 89/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2173584,608162,0.067359,,
LAB_bredt_loen_beloeb_Q86,LAB,bredt,loen_beloeb_Q86,Bredt lønbeløb (inkl. ATP og personalegoder) — 86/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 86/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 86/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,2397009,679345,0.075243,,
LAB_bredt_loen_beloeb_Q75,LAB,bredt,loen_beloeb_Q75,Bredt lønbeløb (inkl. ATP og personalegoder) — 75/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 75/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 75/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,3363466,979223,0.108457,,
LAB_bredt_loen_beloeb_Q100,LAB,bredt,loen_beloeb_Q100,Bredt lønbeløb (inkl. ATP og personalegoder) — 100/100 kvantil,Bredt lønbeløb (inkl. ATP og personalegoder) — 100/100 kvantil,,,Broad wage amount (incl. ATP and employee benefits) — 100/100 quantile,,,dst_times_bredt_loen_beloeb,generated:quantile_percentile,high,english,,,1173369,295355,0.032713,,
