code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
DEM_kom_533,DEM,kom,533,Sundeved,Sundeved,,,Sundeved,,,copy-of-da,CSV:DEM_kom,medium,danish,,,19414,12530,0.001388
DEM_kom_727,DEM,kom,727,Odder,Odder,,,Odder,,,copy-of-da,CSV:DEM_kom,medium,danish,,,147703,62817,0.006957
DEM_kom_667,DEM,kom,667,Ringkøbing,Ringkøbing,,,Ringkøbing,,,copy-of-da,CSV:DEM_kom,medium,danish,,,77172,37463,0.004149
DEM_kom_789,DEM,kom,789,Tjele,Tjele,,,Tjele,,,copy-of-da,CSV:DEM_kom,medium,danish,,,33494,20514,0.002272
DEM_kom_510,DEM,kom,510,Haderslev,Haderslev,,,Haderslev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,171278,78507,0.008695
DEM_kom_540,DEM,kom,540,Sønderborg,Sønderborg,,,Sønderborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,216469,92072,0.010198
DEM_kom_511,DEM,kom,511,Gram,Gram,,,Gram,,,copy-of-da,CSV:DEM_kom,medium,danish,,,23200,12772,0.001415
DEM_kom_213,DEM,kom,213,Græsted-Gilleleje,Græsted-Gilleleje,,,Græsted-Gilleleje,,,copy-of-da,CSV:DEM_kom,medium,danish,,,90395,48144,0.005332
DEM_kom_480,DEM,kom,480,Nordfyns,Nordfyns,,,Nordfyns,,,copy-of-da,CSV:DEM_kom,medium,danish,,,74770,41751,0.004624
DEM_kom_171,DEM,kom,171,Ledøje-Smørum,Ledøje-Smørum,,,Ledøje-Smørum,,,copy-of-da,CSV:DEM_kom,medium,danish,,,36688,24703,0.002736
DEM_kom_350,DEM,kom,350,Lejre,Lejre,,,Lejre,,,copy-of-da,CSV:DEM_kom,medium,danish,,,64145,42891,0.004751
DEM_kom_351,DEM,kom,351,Fakse,Fakse,,,Fakse,,,copy-of-da,CSV:DEM_kom,medium,danish,,,54700,28956,0.003207
DEM_kom_219,DEM,kom,219,Hillerød,Hillerød,,,Hillerød,,,copy-of-da,CSV:DEM_kom,medium,danish,,,301829,147398,0.016326
DEM_kom_235,DEM,kom,235,Stenløse,Stenløse,,,Stenløse,,,copy-of-da,CSV:DEM_kom,medium,danish,,,49491,32343,0.003582
DEM_kom_449,DEM,kom,449,Nyborg,Nyborg,,,Nyborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,93966,39427,0.004367
DEM_kom_173,DEM,kom,173,Lyngby-Taarbæk,Lyngby-Taarbæk,Lyngby-Tårbæk,,Lyngby-Taarbæk,,,copy-of-da,CSV:DEM_kom,medium,danish,,,373105,220891,0.024465
DEM_kom_771,DEM,kom,771,Kjellerup,Kjellerup,,,Kjellerup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,60274,32827,0.003636
DEM_kom_353,DEM,kom,353,Fladså,Fladså,,,Fladså,,,copy-of-da,CSV:DEM_kom,medium,danish,,,28107,19183,0.002125
DEM_kom_781,DEM,kom,781,Spøttrup,Spøttrup,,,Spøttrup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,30174,17152,0.0019
DEM_kom_303,DEM,kom,303,Dianalund,Dianalund,,,Dianalund,,,copy-of-da,CSV:DEM_kom,medium,danish,,,33371,19624,0.002174
DEM_kom_710,DEM,kom,710,Favrskov,Favrskov,,,Favrskov,,,copy-of-da,CSV:DEM_kom,medium,danish,,,109468,67189,0.007442
DEM_kom_729,DEM,kom,729,Purhus,Purhus,,,Purhus,,,copy-of-da,CSV:DEM_kom,medium,danish,,,30012,19868,0.002201
DEM_kom_817,DEM,kom,817,Hals,Hals,,,Hals,,,copy-of-da,CSV:DEM_kom,medium,danish,,,47289,24094,0.002669
DEM_kom_529,DEM,kom,529,Rødekro,Rødekro,,,Rødekro,,,copy-of-da,CSV:DEM_kom,medium,danish,,,47664,26419,0.002926
DEM_kom_531,DEM,kom,531,Skærbæk,Skærbæk,,,Skærbæk,,,copy-of-da,CSV:DEM_kom,medium,danish,,,33672,17100,0.001894
DEM_kom_601,DEM,kom,601,Brædstrup,Brædstrup,,,Brædstrup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,36392,20432,0.002263
DEM_kom_793,DEM,kom,793,Aalestrup,Aalestrup,,,Aalestrup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,34262,17454,0.001933
DEM_kom_577,DEM,kom,577,Ølgod,Ølgod,,,Ølgod,,,copy-of-da,CSV:DEM_kom,medium,danish,,,46717,24078,0.002667
DEM_kom_846,DEM,kom,846,Mariagerfjord,Mariagerfjord,,,Mariagerfjord,,,copy-of-da,CSV:DEM_kom,medium,danish,,,118183,58665,0.006498
DEM_kom_440,DEM,kom,440,Kerteminde,Kerteminde,,,Kerteminde,,,copy-of-da,CSV:DEM_kom,medium,danish,,,58481,34016,0.003768
DEM_kom_447,DEM,kom,447,Munkebo,Munkebo,,,Munkebo,,,copy-of-da,CSV:DEM_kom,medium,danish,,,26308,14650,0.001623
DEM_kom_429,DEM,kom,429,Ejby,Ejby,,,Ejby,,,copy-of-da,CSV:DEM_kom,medium,danish,,,41459,23894,0.002646
DEM_kom_509,DEM,kom,509,Christiansfeld,Christiansfeld,,,Christiansfeld,,,copy-of-da,CSV:DEM_kom,medium,danish,,,41143,23173,0.002567
DEM_kom_441,DEM,kom,441,Langeskov,Langeskov,,,Langeskov,,,copy-of-da,CSV:DEM_kom,medium,danish,,,24622,15059,0.001668
DEM_kom_860,DEM,kom,860,Hjørring,Hjørring,,,Hjørring,,,copy-of-da,CSV:DEM_kom,medium,danish,,,183973,77246,0.008556
DEM_kom_835,DEM,kom,835,Pandrup,Pandrup,,,Pandrup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,46252,22474,0.002489
DEM_kom_423,DEM,kom,423,Bogense,Bogense,,,Bogense,,,copy-of-da,CSV:DEM_kom,medium,danish,,,30292,15904,0.001761
DEM_kom_433,DEM,kom,433,Glamsbjerg,Glamsbjerg,,,Glamsbjerg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,25913,15268,0.001691
DEM_kom_499,DEM,kom,499,Årup,Årup,,,Årup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,21126,13328,0.001476
DEM_kom_391,DEM,kom,391,Stubbekøbing,Stubbekøbing,,,Stubbekøbing,,,copy-of-da,CSV:DEM_kom,medium,danish,,,29408,17543,0.001943
DEM_kom_229,DEM,kom,229,Skibby,Skibby,,,Skibby,,,copy-of-da,CSV:DEM_kom,medium,danish,,,27369,16030,0.001775
DEM_kom_271,DEM,kom,271,Vallø,Vallø,,,Vallø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,40092,25539,0.002829
DEM_kom_211,DEM,kom,211,Frederiksværk,Frederiksværk,,,Frederiksværk,,,copy-of-da,CSV:DEM_kom,medium,danish,,,91801,42292,0.004684
DEM_kom_210,DEM,kom,210,Fredensborg,Fredensborg,,,Fredensborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,101435,66987,0.007419
DEM_kom_187,DEM,kom,187,Vallensbæk,Vallensbæk,,,Vallensbæk,,,copy-of-da,CSV:DEM_kom,medium,danish,,,90831,59642,0.006606
DEM_kom_827,DEM,kom,827,Løgstør,Løgstør,,,Løgstør,,,copy-of-da,CSV:DEM_kom,medium,danish,,,52766,24124,0.002672
DEM_kom_739,DEM,kom,739,Rønde,Rønde,,,Rønde,,,copy-of-da,CSV:DEM_kom,medium,danish,,,30016,18455,0.002044
DEM_kom_367,DEM,kom,367,Nakskov,Nakskov,,,Nakskov,,,copy-of-da,CSV:DEM_kom,medium,danish,,,82072,35199,0.003899
DEM_kom_336,DEM,kom,336,Stevns,Stevns,,,Stevns,,,copy-of-da,CSV:DEM_kom,medium,danish,,,59335,34913,0.003867
DEM_kom_359,DEM,kom,359,Højreby,Højreby,,,Højreby,,,copy-of-da,CSV:DEM_kom,medium,danish,,,18770,12016,0.001331
DEM_kom_260,DEM,kom,260,Halsnæs,Halsnæs,,,Halsnæs,,,copy-of-da,CSV:DEM_kom,medium,danish,,,88693,44621,0.004942
DEM_kom_365,DEM,kom,365,Møn,Møn,,,Møn,,,copy-of-da,CSV:DEM_kom,medium,danish,,,55277,26407,0.002925
DEM_kom_340,DEM,kom,340,Sorø,Sorø,,,Sorø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,82448,46806,0.005184
DEM_kom_209,DEM,kom,209,Frederikssund,Frederikssund,,,Frederikssund,,,copy-of-da,CSV:DEM_kom,medium,danish,,,77328,39148,0.004336
DEM_kom_189,DEM,kom,189,Værløse,Værløse,,,Værløse,,,copy-of-da,CSV:DEM_kom,medium,danish,,,64432,41609,0.004609
DEM_kom_251,DEM,kom,251,Bramsnæs,Bramsnæs,,,Bramsnæs,,,copy-of-da,CSV:DEM_kom,medium,danish,,,33103,21028,0.002329
DEM_kom_325,DEM,kom,325,Korsør,Korsør,,,Korsør,,,copy-of-da,CSV:DEM_kom,medium,danish,,,103286,42257,0.00468
DEM_kom_629,DEM,kom,629,Vamdrup,Vamdrup,,,Vamdrup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,31707,17018,0.001885
DEM_kom_555,DEM,kom,555,Blåvandshuk,Blåvandshuk,,,Blåvandshuk,,,copy-of-da,CSV:DEM_kom,medium,danish,,,17890,9724,0.001077
DEM_kom_230,DEM,kom,230,Rudersdal,Rudersdal,,,Rudersdal,,,copy-of-da,CSV:DEM_kom,medium,danish,,,141772,97819,0.010834
DEM_kom_815,DEM,kom,815,Hadsund,Hadsund,,,Hadsund,,,copy-of-da,CSV:DEM_kom,medium,danish,,,48018,22639,0.002507
DEM_kom_225,DEM,kom,225,Jægerspris,Jægerspris,,,Jægerspris,,,copy-of-da,CSV:DEM_kom,medium,danish,,,41070,22768,0.002522
DEM_kom_360,DEM,kom,360,Lolland,Lolland,,,Lolland,,,copy-of-da,CSV:DEM_kom,medium,danish,,,128256,53749,0.005953
DEM_kom_625,DEM,kom,625,Nørre Snede,Nørre Snede,,,Nørre Snede,,,copy-of-da,CSV:DEM_kom,medium,danish,,,33972,17786,0.00197
DEM_kom_653,DEM,kom,653,Brande,Brande,,,Brande,,,copy-of-da,CSV:DEM_kom,medium,danish,,,40851,19315,0.002139
DEM_kom_221,DEM,kom,221,Hundested,Hundested,,,Hundested,,,copy-of-da,CSV:DEM_kom,medium,danish,,,45592,21857,0.002421
DEM_kom_410,DEM,kom,410,Middelfart,Middelfart,,,Middelfart,,,copy-of-da,CSV:DEM_kom,medium,danish,,,102487,54890,0.00608
DEM_kom_403,DEM,kom,403,Hasle,Hasle,,,Hasle,,,copy-of-da,CSV:DEM_kom,medium,danish,,,14722,9365,0.001037
DEM_kom_775,DEM,kom,775,Møldrup,Møldrup,,,Møldrup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,30230,17337,0.00192
DEM_kom_339,DEM,kom,339,Svinninge,Svinninge,,,Svinninge,,,copy-of-da,CSV:DEM_kom,medium,danish,,,27428,16517,0.001829
DEM_kom_550,DEM,kom,550,Tønder,Tønder,,,Tønder,,,copy-of-da,CSV:DEM_kom,medium,danish,,,107299,51295,0.005681
DEM_kom_673,DEM,kom,673,Thyborøn-Harboør,Thyborøn-Harboør,,,Thyborøn-Harboøre,,,translated,CSV:DEM_kom,medium,danish,,,19961,9280,0.001028
DEM_kom_525,DEM,kom,525,Nørre Rangstrup,Nørre Rangstrup,,,Nørre Rangstrup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,43667,22590,0.002502
DEM_kom_345,DEM,kom,345,Tølløse,Tølløse,,,Tølløse,,,copy-of-da,CSV:DEM_kom,medium,danish,,,39905,24834,0.002751
DEM_kom_407,DEM,kom,407,Rønne,Rønne,,,Rønne,,,copy-of-da,CSV:DEM_kom,medium,danish,,,46254,22695,0.002514
DEM_kom_337,DEM,kom,337,Stenlille,Stenlille,,,Stenlille,,,copy-of-da,CSV:DEM_kom,medium,danish,,,24097,15282,0.001693
DEM_kom_481,DEM,kom,481,Sydlangeland,Sydlangeland,,,Sydlangeland,,,copy-of-da,CSV:DEM_kom,medium,danish,,,16721,9910,0.001098
DEM_kom_706,DEM,kom,706,Syddjurs,Syddjurs,,,Syddjurs,,,copy-of-da,CSV:DEM_kom,medium,danish,,,114649,63705,0.007056
DEM_kom_387,DEM,kom,387,Sakskøbing,Sakskøbing,,,Sakskøbing,,,copy-of-da,CSV:DEM_kom,medium,danish,,,46799,24781,0.002745
DEM_kom_327,DEM,kom,327,Nykøbing-Rørvig,Nykøbing-Rørvig,,,Nykøbing-Rørvig,,,copy-of-da,CSV:DEM_kom,medium,danish,,,36130,18413,0.002039
DEM_kom_341,DEM,kom,341,Tornved,Tornved,,,Tornved,,,copy-of-da,CSV:DEM_kom,medium,danish,,,41364,22654,0.002509
DEM_kom_309,DEM,kom,309,Gørlev,Gørlev,,,Gørlev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,28724,16130,0.001787
DEM_kom_355,DEM,kom,355,Holeby,Holeby,,,Holeby,,,copy-of-da,CSV:DEM_kom,medium,danish,,,18879,11453,0.001269
DEM_kom_371,DEM,kom,371,Nysted,Nysted,,,Nysted,,,copy-of-da,CSV:DEM_kom,medium,danish,,,24932,14552,0.001612
DEM_kom_523,DEM,kom,523,Nordborg,Nordborg,,,Nordborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,64980,28519,0.003159
DEM_kom_745,DEM,kom,745,Skanderborg,Skanderborg,,,Skanderborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,92819,47548,0.005266
DEM_kom_497,DEM,kom,497,Årslev,Årslev,,,Årslev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,31830,20712,0.002294
DEM_kom_401,DEM,kom,401,Allinge-Gudhjem,Allinge-Gudhjem,,,Allinge-Gudhjem,,,copy-of-da,CSV:DEM_kom,medium,danish,,,20647,12103,0.001341
DEM_kom_487,DEM,kom,487,Tranekær,Tranekær,,,Tranekær,,,copy-of-da,CSV:DEM_kom,medium,danish,,,14770,8875,0.000983
DEM_kom_669,DEM,kom,669,Skjern,Skjern,,,Skjern,,,copy-of-da,CSV:DEM_kom,medium,danish,,,57154,28251,0.003129
DEM_kom_326,DEM,kom,326,Kalundborg,Kalundborg,,,Kalundborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,143045,68058,0.007538
DEM_kom_811,DEM,kom,811,Fjerritslev,Fjerritslev,,,Fjerritslev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,34722,16366,0.001813
DEM_kom_521,DEM,kom,521,Løgumkloster,Løgumkloster,,,Løgumkloster,,,copy-of-da,CSV:DEM_kom,medium,danish,,,29061,15867,0.001757
DEM_kom_961,DEM,kom,961,Udenfor kommunal inddeling,Udenfor kommunal inddeling,,,Udenfor kommunal inddeling,,,copy-of-da,CSV:DEM_kom,medium,danish,,,5700,4720,0.000523
DEM_kom_473,DEM,kom,473,Ringe,Ringe,,,Ringe,,,copy-of-da,CSV:DEM_kom,medium,danish,,,48327,26613,0.002948
DEM_kom_495,DEM,kom,495,Ørbæk,Ørbæk,,,Ørbæk,,,copy-of-da,CSV:DEM_kom,medium,danish,,,27272,16549,0.001833
DEM_kom_431,DEM,kom,431,Faaborg,Faaborg,,,Faaborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,76666,37168,0.004117
DEM_kom_803,DEM,kom,803,Brovst,Brovst,,,Brovst,,,copy-of-da,CSV:DEM_kom,medium,danish,,,35992,17057,0.001889
DEM_kom_541,DEM,kom,541,Tønder,Tønder,,,Tønder,,,copy-of-da,CSV:DEM_kom,medium,danish,,,63868,29615,0.00328
DEM_kom_747,DEM,kom,747,Sønderhald,Sønderhald,,,Sønderhald,,,copy-of-da,CSV:DEM_kom,medium,danish,,,31761,19168,0.002123
DEM_kom_665,DEM,kom,665,Lemvig,Lemvig,,,Lemvig,,,copy-of-da,CSV:DEM_kom,medium,danish,,,132444,54927,0.006084
DEM_kom_861,DEM,kom,861,Aars,Aars,,,Aars,,,copy-of-da,CSV:DEM_kom,medium,danish,,,57994,28070,0.003109
DEM_kom_627,DEM,kom,627,Tørring-Uldum,Tørring-Uldum,,,Tørring-Uldum,,,copy-of-da,CSV:DEM_kom,medium,danish,,,50615,28684,0.003177
DEM_kom_721,DEM,kom,721,Midtdjurs,Midtdjurs,,,Midtdjurs,,,copy-of-da,CSV:DEM_kom,medium,danish,,,32212,17630,0.001953
DEM_kom_430,DEM,kom,430,Faaborg-Midtfyn,Faaborg-Midtfyn,,,Faaborg-Midtfyn,,,copy-of-da,CSV:DEM_kom,medium,danish,,,131089,71584,0.007929
DEM_kom_840,DEM,kom,840,Rebild,Rebild,,,Rebild,,,copy-of-da,CSV:DEM_kom,medium,danish,,,70759,42287,0.004684
DEM_kom_777,DEM,kom,777,Sallingsund,Sallingsund,,,Sallingsund,,,copy-of-da,CSV:DEM_kom,medium,danish,,,23802,13248,0.001467
DEM_kom_611,DEM,kom,611,Give,Give,,,Give,,,copy-of-da,CSV:DEM_kom,medium,danish,,,57281,29871,0.003308
DEM_kom_485,DEM,kom,485,Tommerup,Tommerup,,,Tommerup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,29637,18190,0.002015
DEM_kom_255,DEM,kom,255,Gundsø,Gundsø,,,Gundsø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,55001,33646,0.003727
DEM_kom_767,DEM,kom,767,Hvorslev,Hvorslev,,,Hvorslev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,28825,16981,0.001881
DEM_kom_437,DEM,kom,437,Haarby,Haarby,,,Haarby,,,copy-of-da,CSV:DEM_kom,medium,danish,,,20298,11934,0.001322
DEM_kom_960,DEM,kom,960,"Avannaata Kommunia (Greenland municipality, from 2018)",Avannaata Kommunia,,,"Avannaata Kommunia (Greenland municipality, from 2018)",,,cpr-groenland,cpr_groenland,high,danish,,,30586,11094,0.001229
DEM_kom_820,DEM,kom,820,Vesthimmerlands,Vesthimmerlands,,,Vesthimmerlands,,,copy-of-da,CSV:DEM_kom,medium,danish,,,107169,49978,0.005535
DEM_kom_763,DEM,kom,763,Fjends,Fjends,,,Fjends,,,copy-of-da,CSV:DEM_kom,medium,danish,,,29936,17696,0.00196
DEM_kom_683,DEM,kom,683,Vinderup,Vinderup,,,Vinderup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,32643,17348,0.001921
DEM_kom_475,DEM,kom,475,Rudkøbing,Rudkøbing,,,Rudkøbing,,,copy-of-da,CSV:DEM_kom,medium,danish,,,31717,14871,0.001647
DEM_kom_483,DEM,kom,483,Søndersø,Søndersø,,,Søndersø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,43215,25986,0.002878
DEM_kom_749,DEM,kom,749,Them,Them,,,Them,,,copy-of-da,CSV:DEM_kom,medium,danish,,,28306,17510,0.001939
DEM_kom_492,DEM,kom,492,Ærø,Ærø,,,Ærø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,29286,15398,0.001705
DEM_kom_493,DEM,kom,493,Ærøskøbing,Ærøskøbing,,,Ærøskøbing,,,copy-of-da,CSV:DEM_kom,medium,danish,,,9419,5552,0.000615
DEM_kom_443,DEM,kom,443,Marstal,Marstal,,,Marstal,,,copy-of-da,CSV:DEM_kom,medium,danish,,,12752,6373,0.000706
DEM_kom_530,DEM,kom,530,Billund,Billund,,,Billund,,,copy-of-da,CSV:DEM_kom,medium,danish,,,74326,39096,0.00433
DEM_kom_769,DEM,kom,769,Karup,Karup,,,Karup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,30230,16214,0.001796
DEM_kom_379,DEM,kom,379,Ravnsborg,Ravnsborg,,,Ravnsborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,25891,15733,0.001743
DEM_kom_420,DEM,kom,420,Assens,Assens,,,Assens,,,copy-of-da,CSV:DEM_kom,medium,danish,,,103348,56141,0.006218
DEM_kom_301,DEM,kom,301,Bjergsted,Bjergsted,,,Bjergsted,,,copy-of-da,CSV:DEM_kom,medium,danish,,,41364,22939,0.002541
DEM_kom_741,DEM,kom,741,Samsø,Samsø,,,Samsø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,31417,14415,0.001597
DEM_kom_679,DEM,kom,679,Ulfborg-Vemb,Ulfborg-Vemb,,,Ulfborg-Vemb,,,copy-of-da,CSV:DEM_kom,medium,danish,,,31692,17204,0.001905
DEM_kom_675,DEM,kom,675,Thyholm,Thyholm,,,Thyholm,,,copy-of-da,CSV:DEM_kom,medium,danish,,,14683,8018,0.000888
DEM_kom_263,DEM,kom,263,Ramsø,Ramsø,,,Ramsø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,31590,21042,0.002331
DEM_kom_385,DEM,kom,385,Rønnede,Rønnede,,,Rønnede,,,copy-of-da,CSV:DEM_kom,medium,danish,,,26339,17476,0.001936
DEM_kom_257,DEM,kom,257,Hvalsø,Hvalsø,,,Hvalsø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,29018,18111,0.002006
DEM_kom_539,DEM,kom,539,Tinglev,Tinglev,,,Tinglev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,47228,24400,0.002702
DEM_kom_231,DEM,kom,231,Skævinge,Skævinge,,,Skævinge,,,copy-of-da,CSV:DEM_kom,medium,danish,,,22478,15470,0.001713
DEM_kom_723,DEM,kom,723,Nørhald,Nørhald,,,Nørhald,,,copy-of-da,CSV:DEM_kom,medium,danish,,,32560,20344,0.002253
DEM_kom_559,DEM,kom,559,Brørup,Brørup,,,Brørup,,,copy-of-da,CSV:DEM_kom,medium,danish,,,28016,14728,0.001631
DEM_kom_010,DEM,kom,010,Sømandsskattekontoret,Sømandsskattekontoret,,,Sømandsskattekontoret (Seamen's Tax Office),,,translated,CSV:DEM_kom,high,danish,,,132,132,1.5e-05
DEM_kom_957,DEM,kom,957,Qeqqata Kommunia (Greenland municipality),Qeqqata Kommunia,,,Qeqqata Kommunia (Greenland municipality),,,cpr-groenland,cpr_groenland,high,danish,,,48725,14917,0.001652
DEM_kom_839,DEM,kom,839,Sindal,Sindal,,,Sindal,,,copy-of-da,CSV:DEM_kom,medium,danish,,,38249,20792,0.002303
DEM_kom_825,DEM,kom,825,Læsø,Læsø,,,Læsø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,13761,5963,0.00066
DEM_kom_519,DEM,kom,519,Lundtoft,Lundtoft,,,Lundtoft,,,copy-of-da,CSV:DEM_kom,medium,danish,,,25819,15645,0.001733
DEM_kom_489,DEM,kom,489,Ullerslev,Ullerslev,,,Ullerslev,,,copy-of-da,CSV:DEM_kom,medium,danish,,,19121,12298,0.001362
DEM_kom_267,DEM,kom,267,Skovbo,Skovbo,,,Skovbo,,,copy-of-da,CSV:DEM_kom,medium,danish,,,54986,33912,0.003756
DEM_kom_321,DEM,kom,321,Jernløse,Jernløse,,,Jernløse,,,copy-of-da,CSV:DEM_kom,medium,danish,,,28844,18989,0.002103
DEM_kom_659,DEM,kom,659,Holmsland,Holmsland,,,Holmsland,,,copy-of-da,CSV:DEM_kom,medium,danish,,,23113,11777,0.001304
DEM_kom_409,DEM,kom,409,Aakirkeby,Aakirkeby,,,Aakirkeby,,,copy-of-da,CSV:DEM_kom,medium,danish,,,14721,9358,0.001036
DEM_kom_655,DEM,kom,655,Egvad,Egvad,,,Egvad,,,copy-of-da,CSV:DEM_kom,medium,danish,,,41874,22241,0.002463
DEM_kom_685,DEM,kom,685,Åskov,Åskov,,,Åskov,,,copy-of-da,CSV:DEM_kom,medium,danish,,,29308,16144,0.001788
DEM_kom_425,DEM,kom,425,Broby,Broby,,,Broby,,,copy-of-da,CSV:DEM_kom,medium,danish,,,27170,16715,0.001851
DEM_kom_837,DEM,kom,837,Sejlflod,Sejlflod,,,Sejlflod,,,copy-of-da,CSV:DEM_kom,medium,danish,,,37670,21022,0.002328
DEM_kom_925,DEM,kom,925,Sukkertoppen,Sukkertoppen,,,Sukkertoppen,,,copy-of-da,CSV:DEM_kom,medium,danish,,,2849,976,0.000108
DEM_kom_746,DEM,kom,746,Skanderborg,Skanderborg,,,Skanderborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,145552,84842,0.009397
DEM_kom_507,DEM,kom,507,Broager,Broager,,,Broager,,,copy-of-da,CSV:DEM_kom,medium,danish,,,25503,14313,0.001585
DEM_kom_505,DEM,kom,505,Bredebro,Bredebro,,,Bredebro,,,copy-of-da,CSV:DEM_kom,medium,danish,,,15742,9153,0.001014
DEM_kom_951,DEM,kom,951,Angmagssalik,Angmagssalik,,,Angmagssalik,,,copy-of-da,CSV:DEM_kom,medium,danish,,,2019,468,5.2e-05
DEM_kom_012,DEM,kom,012,ATP,ATP,,,ATP (Labour Market Supplementary Pension),,,translated,CSV:DEM_kom,high,danish,,,57,57,6e-06
DEM_kom_958,DEM,kom,958,"Qaasuitsup Kommunia (Greenland municipality, 2009–2017)",Qaasuitsup Kommunia,,,"Qaasuitsup Kommunia (Greenland municipality, 2009–2017)",,,cpr-groenland,cpr_groenland,high,danish,,,12644,2145,0.000238
DEM_kom_903,DEM,kom,903,Egedesminde,Egedesminde,,,Egedesminde,,,copy-of-da,CSV:DEM_kom,medium,danish,,,3308,978,0.000108
DEM_kom_019,DEM,kom,019,Administrativ (Sygehusene),Administrativ (Sygehusene),,,Administrative (hospitals),,,translated,CSV:DEM_kom,high,danish,,,155,155,1.7e-05
DEM_kom_833,DEM,kom,833,Nørager,Nørager,,,Nørager,,,copy-of-da,CSV:DEM_kom,medium,danish,,,22850,13836,0.001532
DEM_kom_451,DEM,kom,451,Nørre Aaby,Nørre Aaby,,,Nørre Aaby,,,copy-of-da,CSV:DEM_kom,medium,danish,,,22268,13509,0.001496
DEM_kom_917,DEM,kom,917,Julianehåb,Julianehåb,,,Julianehåb,,,copy-of-da,CSV:DEM_kom,medium,danish,,,3715,1208,0.000134
DEM_kom_911,DEM,kom,911,Holsteinsborg,Holsteinsborg,,,Holsteinsborg,,,copy-of-da,CSV:DEM_kom,medium,danish,,,5882,1759,0.000195
DEM_kom_919,DEM,kom,919,Kangatsiaq,Kangatsiaq,,,Kangatsiaq,,,copy-of-da,CSV:DEM_kom,medium,danish,,,600,186,2.1e-05
DEM_kom_411,DEM,kom,411,Christiansø,Christiansø,,,Christiansø,,,copy-of-da,CSV:DEM_kom,medium,danish,,,752,509,5.6e-05
DEM_kom_915,DEM,kom,915,Jakobshavn,Jakobshavn,,,Jakobshavn,,,copy-of-da,CSV:DEM_kom,medium,danish,,,3546,979,0.000108
DEM_kom_927,DEM,kom,927,Umanak,Umanak,,,Umanak,,,copy-of-da,CSV:DEM_kom,medium,danish,,,1256,356,3.9e-05
DEM_kom_923,DEM,kom,923,Narssaq,Narssaq,,,Narssaq,,,copy-of-da,CSV:DEM_kom,medium,danish,,,1880,621,6.9e-05
DEM_kom_941,DEM,kom,941,Thule,Thule,,,Thule,,,copy-of-da,CSV:DEM_kom,medium,danish,,,625,127,1.4e-05
DEM_kom_921,DEM,kom,921,Nanortalik,Nanortalik,,,Nanortalik,,,copy-of-da,CSV:DEM_kom,medium,danish,,,1446,455,5e-05
DEM_kom_999,DEM,kom,999,Uoplyst kommune,Uoplyst kommune,,,Unknown municipality,,,translated,CSV:DEM_kom,medium,danish,,,4,4,0.0
DEM_kom_905,DEM,kom,905,Frederikshåb,Frederikshåb,,,Frederikshåb,,,copy-of-da,CSV:DEM_kom,medium,danish,,,1425,450,5e-05
DEM_kom_901,DEM,kom,901,Christianshåb,Christianshåb,,,Christianshåb,,,copy-of-da,CSV:DEM_kom,medium,danish,,,1134,315,3.5e-05
