code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
LAB_offpens_efterlon_13_Q80,LAB,offpens,efterlon_13_Q80,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 80/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 80/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 80/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,354772,279821,0.030992,,
LAB_offpens_efterlon_13_Q61,LAB,offpens,efterlon_13_Q61,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 61/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 61/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 61/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,480763,362528,0.040153,,
LAB_offpens_efterlon_13_Q79,LAB,offpens,efterlon_13_Q79,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 79/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 79/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 79/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,346915,291868,0.032327,,
LAB_offpens_efterlon_13_Q1,LAB,offpens,efterlon_13_Q1,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 1/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 1/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 1/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,90663,83164,0.009211,,
LAB_offpens_efterlon_13_Q72,LAB,offpens,efterlon_13_Q72,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 72/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 72/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 72/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,1075449,569818,0.063112,,
LAB_offpens_efterlon_13_Q76,LAB,offpens,efterlon_13_Q76,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 76/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 76/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 76/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,378862,293453,0.032502,,
LAB_offpens_efterlon_13_Q20,LAB,offpens,efterlon_13_Q20,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 20/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 20/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 20/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,171138,145516,0.016117,,
LAB_offpens_efterlon_13_Q16,LAB,offpens,efterlon_13_Q16,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 16/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 16/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 16/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,239143,223328,0.024735,,
LAB_offpens_efterlon_13_Q29,LAB,offpens,efterlon_13_Q29,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 29/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 29/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 29/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,386054,308228,0.034139,,
LAB_offpens_efterlon_13_Q68,LAB,offpens,efterlon_13_Q68,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 68/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 68/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 68/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,433328,315034,0.034893,,
LAB_offpens_efterlon_13_Q67,LAB,offpens,efterlon_13_Q67,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 67/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 67/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 67/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,701070,417876,0.046283,,
LAB_offpens_efterlon_13_Q53,LAB,offpens,efterlon_13_Q53,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 53/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 53/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 53/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,636736,458647,0.050799,,
LAB_offpens_efterlon_13_Q36,LAB,offpens,efterlon_13_Q36,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 36/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 36/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 36/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,567830,431383,0.047779,,
LAB_offpens_efterlon_13_Q75,LAB,offpens,efterlon_13_Q75,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 75/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 75/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 75/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,492691,373061,0.04132,,
LAB_offpens_efterlon_13_Q54,LAB,offpens,efterlon_13_Q54,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 54/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 54/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 54/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,506621,344148,0.038117,,
LAB_offpens_efterlon_13_Q58,LAB,offpens,efterlon_13_Q58,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 58/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 58/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 58/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,414275,321922,0.035655,,
LAB_offpens_efterlon_13_Q5,LAB,offpens,efterlon_13_Q5,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 5/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 5/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 5/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,224259,174537,0.019331,,
LAB_offpens_efterlon_13_Q32,LAB,offpens,efterlon_13_Q32,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 32/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 32/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 32/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,475889,368022,0.040761,,
LAB_offpens_efterlon_13_Q26,LAB,offpens,efterlon_13_Q26,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 26/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 26/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 26/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,799439,373383,0.041355,,
LAB_offpens_efterlon_13_Q47,LAB,offpens,efterlon_13_Q47,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 47/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 47/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 47/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,1616034,1108280,0.122751,,
LAB_offpens_efterlon_13_Q46,LAB,offpens,efterlon_13_Q46,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 46/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 46/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 46/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,1510016,937244,0.103807,,
LAB_offpens_efterlon_13_Q41,LAB,offpens,efterlon_13_Q41,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 41/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 41/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 41/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,655826,494501,0.05477,,
LAB_offpens_efterlon_13_Q8,LAB,offpens,efterlon_13_Q8,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 8/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 8/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 8/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,165440,156837,0.017371,,
LAB_offpens_efterlon_13_Q17,LAB,offpens,efterlon_13_Q17,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 17/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 17/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 17/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,150272,139096,0.015406,,
LAB_offpens_efterlon_13_Q39,LAB,offpens,efterlon_13_Q39,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 39/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 39/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 39/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,596401,427659,0.047367,,
LAB_offpens_efterlon_13_Q66,LAB,offpens,efterlon_13_Q66,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 66/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 66/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 66/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,798752,437389,0.048444,,
LAB_offpens_efterlon_13_Q56,LAB,offpens,efterlon_13_Q56,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 56/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 56/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 56/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,357994,280542,0.031072,,
LAB_offpens_efterlon_13_Q30,LAB,offpens,efterlon_13_Q30,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 30/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 30/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 30/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,281690,217621,0.024103,,
LAB_offpens_efterlon_13_Q31,LAB,offpens,efterlon_13_Q31,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 31/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 31/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 31/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,350009,276902,0.030669,,
LAB_offpens_efterlon_13_Q19,LAB,offpens,efterlon_13_Q19,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 19/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 19/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 19/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,153825,140912,0.015607,,
LAB_offpens_efterlon_13_Q23,LAB,offpens,efterlon_13_Q23,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 23/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 23/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 23/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,336871,267691,0.029649,,
LAB_offpens_efterlon_13_Q2,LAB,offpens,efterlon_13_Q2,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 2/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 2/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 2/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,124875,117530,0.013017,,
LAB_offpens_efterlon_13_Q24,LAB,offpens,efterlon_13_Q24,"Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 24/100 kvantil","Folke- og førtidspension, varmehjælp, efterløn og fleksydelse — 24/100 kvantil",,,"State pension, disability pension, heating allowance, efterløn and flex benefit — 24/100 quantile",,,dst_times_offpens_efterlon_13,generated:quantile_percentile,high,english,,,455092,279077,0.03091,,
