code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
EDU_disced_30653010,EDU,disced,30653010,Transport og logistikområdet (TBT) (compound: 30653010),Redderuddannelser,,,Rescue worker programmes,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_306530,program,12385,6190,0.000686,,
EDU_disced_40894515,EDU,disced,40894515,"Sundhedsfaglig, KVU (compound: 40894515)","Farmakonom, KVU",,,"Pharmaconomist, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_408945,program,22129,13077,0.001448,,
EDU_disced_70252620,EDU,disced,70252620,"Humanistisk og teologisk, LVU (compound: 70252620)","Dramaturgi og teatervidenskab, LVU",,,"Dramaturgy and theatre studies, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702526,program,4139,2331,0.000258,,
EDU_disced_50242510,EDU,disced,50242510,"Medier og kommunikation, MVU (compound: 50242510)","Journalist og journalistisk arbejde, MVU",,,"Journalist and journalistic work, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_502425,program,27381,14195,0.001572,,
EDU_disced_50952520,EDU,disced,50952520,"Politi og forsvar mv., MVU (compound: 50952520)","Officer i hæren, MVU",,,"Officer in the army, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_509525,program,7403,3917,0.000434,,
EDU_disced_60251210,EDU,disced,60251210,"Humanistisk og teologisk, BACH (compound: 60251210)","Arkæologi, forhistorisk, BACH",,,"Archaeology, prehistoric, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602512,program,2905,1599,0.000177,,
EDU_disced_70251210,EDU,disced,70251210,"Humanistisk og teologisk, LVU (compound: 70251210)","Arkæologi, forhistorisk, LVU",,,"Archaeology, prehistoric, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702512,program,3318,1813,0.000201,,
EDU_disced_60252710,EDU,disced,60252710,"Humanistisk og teologisk, BACH (compound: 60252710)","Litteraturvidenskab, BACH",,,"Comparative literature, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602527,program,3883,2483,0.000275,,
EDU_disced_60253210,EDU,disced,60253210,"Humanistisk og teologisk, BACH (compound: 60253210)","Journalistik, BACH",,,"Journalism, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602532,program,4863,2321,0.000257,,
EDU_disced_60253510,EDU,disced,60253510,"Humanistisk og teologisk, BACH (compound: 60253510)","Informationsvidenskab mv., BACH",,,"Information science etc., BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602535,program,7695,4082,0.000452,,
EDU_disced_70952520,EDU,disced,70952520,"Politi og forsvar mv., LVU (compound: 70952520)","Officer i hæren, LVU",,,"Officer in the army, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_709525,program,3706,1818,0.000201,,
EDU_disced_30353515,EDU,disced,30353515,Byggeriområdet (TBT) (compound: 30353515),Maskinsnedker mv.,,,Industrial joiner etc.,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_303535,program,18251,10012,0.001109,,
EDU_disced_50751010,EDU,disced,50751010,"Fødevarer, Bio- og laboratorieteknik, MVU (compound: 50751010)","Fødevarer, Bio- og laboratorieteknik uden nærmere angivelse, MVU",,,"Food, bio- and laboratory technology, not further specified, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_507510,program,1581,1142,0.000126,,
EDU_disced_70203020,EDU,disced,70203020,"Pædagogisk, LVU (compound: 70203020)","Pædagogik, LVU",,,"Pedagogy, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702030,program,32788,25267,0.002799,,
EDU_disced_60203020,EDU,disced,60203020,"Pædagogisk, BACH (compound: 60203020)","Pædagogik, BACH",,,"Pedagogy, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602030,program,3399,1855,0.000205,,
EDU_disced_70356040,EDU,disced,70356040,"Naturvidenskab, LVU (compound: 70356040)","Naturvidenskabelige it-uddannelser i øvrigt, LVU",,,"Other natural science IT programmes, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703560,program,7666,4030,0.000446,,
EDU_disced_70397010,EDU,disced,70397010,"Samfundsvidenskab, LVU (compound: 70397010)","Erhvervsøkonomi-erhvervssprog mv., negot., LVU",,,"Business economics and business language etc., negot., LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703970,program,7365,3900,0.000432,,
EDU_disced_15201020,EDU,disced,15201020,Introducerende og erhvervsrettede forløb (compound: 15201020),"Husholdningskursus, andre",,,"Household course, other",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_152010,program,11503,5602,0.00062,,
EDU_disced_60251220,EDU,disced,60251220,"Humanistisk og teologisk, BACH (compound: 60251220)","Arkæologi, middelalder, BACH",,,"Archaeology, medieval, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602512,program,931,503,5.6e-05,,
EDU_disced_70904510,EDU,disced,70904510,"Sundhedsvidenskab, LVU (compound: 70904510)","Sygeplejevidenskab, LVU",,,"Nursing science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_709045,program,4790,2775,0.000307,,
EDU_disced_60256310,EDU,disced,60256310,"Humanistisk og teologisk, BACH (compound: 60256310)","Østasiatiske sprog uden nærmere angivelse, BACH",,,"East Asian languages, not further specified, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602563,program,1816,1316,0.000146,,
EDU_disced_40589515,EDU,disced,40589515,"Teknisk, KVU (compound: 40589515)","Teknisk offshore, KVU",,,"Technical offshore, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_405895,program,703,475,5.3e-05,,
EDU_disced_40859510,EDU,disced,40859510,"Maritimt, KVU (compound: 40859510)","Maritime uddannelser i øvrigt, KVU",,,"Other maritime programmes, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_408595,program,1667,1313,0.000145,,
EDU_disced_30557510,EDU,disced,30557510,"Teknologiområdet, maskinteknik og produktion (TBT) (compound: 30557510)",Laboratorietandtekniker,,,Laboratorietand technician [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305575,program,7693,5162,0.000572,,
EDU_disced_30352510,EDU,disced,30352510,Byggeriområdet (TBT) (compound: 30352510),Glarmester,,,Glazier,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_303525,program,6627,3701,0.00041,,
EDU_disced_60255525,EDU,disced,60255525,"Humanistisk og teologisk, BACH (compound: 60255525)","Persisk, BACH",,,"Persian, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602555,program,226,145,1.6e-05,,
EDU_disced_60253010,EDU,disced,60253010,"Humanistisk og teologisk, BACH (compound: 60253010)","Kommunikation og formidling, BACH",,,"Communication and dissemination, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602530,program,24832,13541,0.0015,,
EDU_disced_40585015,EDU,disced,40585015,"Teknisk, KVU (compound: 40585015)","Teknisk, tekstil- og beklædning, KVU",,,"Technical, textiles and clothing, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_405850,program,2259,1277,0.000141,,
EDU_disced_15204010,EDU,disced,15204010,Introducerende og erhvervsrettede forløb (compound: 15204010),Særlige ungdomsuddannelser,,,Special youth education programmes,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_152040,program,247251,116749,0.012931,,
EDU_disced_30202510,EDU,disced,30202510,Fødevarer mv. (FJO) (compound: 30202510),Mejeriuddannelse,,,Dairy programme,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302025,program,16577,9837,0.00109,,
EDU_disced_30501515,EDU,disced,30501515,"Teknologiområdet, cykel-, auto- og skibsmekanik mv. (TBT) (compound: 30501515)",Person- og lastvognsmekaniker,,,Car and truck mechanic,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305015,program,139925,116220,0.012872,,
EDU_disced_30251525,EDU,disced,30251525,Jordbrug og natur (FJO) (compound: 30251525),Gartner efteruddannelse,,,Gardener continuing education,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302515,program,5343,2643,0.000293,,
EDU_disced_40241510,EDU,disced,40241510,"Medier og kommunikation, KVU (compound: 40241510)","Multimediedesign, KVU",,,"Multimedia design, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_402415,program,51185,30583,0.003387,,
EDU_disced_60593010,EDU,disced,60593010,"Teknisk videnskab, BACH (compound: 60593010)","Tele-, data- og it-teknologi mv., BACH",,,"Tele, data and IT technology etc., BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605930,program,9855,5681,0.000629,,
EDU_disced_70252210,EDU,disced,70252210,"Humanistisk og teologisk, LVU (compound: 70252210)","Historie, LVU",,,"History, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702522,program,26707,14297,0.001584,,
EDU_disced_70253010,EDU,disced,70253010,"Humanistisk og teologisk, LVU (compound: 70253010)","Kommunikation og formidling, LVU",,,"Communication and dissemination, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702530,program,16939,9215,0.001021,,
EDU_disced_60804510,EDU,disced,60804510,"Jordbrug, natur og miljø, BACH (compound: 60804510)","Landskabsarkitektur og -forvaltning, BACH",,,"Landscape architecture and management, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_608045,program,3855,2068,0.000229,,
EDU_disced_40585010,EDU,disced,40585010,"Teknisk, KVU (compound: 40585010)","Designteknolog, KVU",,,"Design technologist, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_405850,program,28334,15078,0.00167,,
EDU_disced_50859510,EDU,disced,50859510,"Maritimt, MVU (compound: 50859510)","Maritime uddannelser i øvrigt, MVU",,,"Other maritime programmes, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508595,program,2549,1392,0.000154,,
EDU_disced_40851510,EDU,disced,40851510,"Maritimt, KVU (compound: 40851510)","Skibsførere, KVU",,,"Ship masters, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_408515,program,12066,6991,0.000774,,
EDU_disced_70255010,EDU,disced,70255010,"Humanistisk og teologisk, LVU (compound: 70255010)","Lingvistik, LVU",,,"Linguistics, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702550,program,2763,1599,0.000177,,
EDU_disced_29201015,EDU,disced,29201015,"Fødevarer, jordbrug og oplevelser (FJO), grundforløb (compound: 29201015)","Mad til mennesker, grundforløb",,,"Food for people, basic course",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_292010,program,63177,37746,0.004181,,
EDU_disced_60353715,EDU,disced,60353715,"Naturvidenskab, BACH (compound: 60353715)","Kulturgeografi, BACH",,,"Cultural geography, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603537,program,841,423,4.7e-05,,
EDU_disced_60251710,EDU,disced,60251710,"Humanistisk og teologisk, BACH (compound: 60251710)","Etnologi, BACH",,,"Ethnology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602517,program,2946,1568,0.000174,,
EDU_disced_70256310,EDU,disced,70256310,"Humanistisk og teologisk, LVU (compound: 70256310)","Østasiatiske sprog uden nærmere angivelse, LVU",,,"East Asian languages, not further specified, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702563,program,1932,1304,0.000144,,
EDU_disced_30252010,EDU,disced,30252010,Jordbrug og natur (FJO) (compound: 30252010),Greenkeeper og groundman,,,Greenkeeper and groundsman,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302520,program,1631,784,8.7e-05,,
EDU_disced_70353025,EDU,disced,70353025,"Naturvidenskab, LVU (compound: 70353025)","Fysiske fag i øvrigt, LVU",,,"Other physical sciences, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703530,program,166,97,1.1e-05,,
EDU_disced_70251010,EDU,disced,70251010,"Humanistisk og teologisk, LVU (compound: 70251010)","Humanistisk uden nærmere angivelse, LVU",,,"Humanities, not further specified, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702510,program,24522,21961,0.002432,,
EDU_disced_40306555,EDU,disced,40306555,"Kunstnerisk, KVU (compound: 40306555)","Musikuddannelser i øvrigt, KVU",,,"Other music programmes, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_403065,program,440,249,2.8e-05,,
EDU_disced_70255730,EDU,disced,70255730,"Humanistisk og teologisk, LVU (compound: 70255730)","Spansk, LVU",,,"Spanish, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702557,program,4910,2829,0.000313,,
EDU_disced_70252610,EDU,disced,70252610,"Humanistisk og teologisk, LVU (compound: 70252610)","Kunsthistorie, LVU",,,"Art history, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702526,program,11018,6406,0.00071,,
EDU_disced_30353510,EDU,disced,30353510,Byggeriområdet (TBT) (compound: 30353510),Snedker mv.,,,Joiner etc.,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_303535,program,58178,36922,0.004089,,
EDU_disced_70902010,EDU,disced,70902010,"Sundhedsvidenskab, LVU (compound: 70902010)","Fysioterapi, LVU",,,"Physiotherapy, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_709020,program,1229,515,5.7e-05,,
EDU_disced_60256010,EDU,disced,60256010,"Humanistisk og teologisk, BACH (compound: 60256010)","Slavisk, østeuropa og balkan uden nærmere angivelse, BACH",,,"Slavic, Eastern Europe and Balkans, not further specified, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602560,program,3239,2138,0.000237,,
EDU_disced_40582010,EDU,disced,40582010,"Teknisk, KVU (compound: 40582010)","Tele-, data- og it-teknologi mv., KVU",,,"Tele, data and IT technology etc., KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_405820,program,10598,6774,0.00075,,
EDU_disced_50383010,EDU,disced,50383010,"Samfundsfaglig, Økonomisk-Merkantil, MVU (compound: 50383010)","Fritid, kultur og sport mv., MVU",,,"Leisure, culture and sports etc., MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503830,program,7086,3498,0.000387,,
EDU_disced_30453510,EDU,disced,30453510,"Teknologiområdet, grafisk teknik og medieproduktion (TBT) (compound: 30453510)",Skiltetekniker,,,Skilte technician,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304535,program,5353,3231,0.000358,,
EDU_disced_70595010,EDU,disced,70595010,"Teknisk videnskab, LVU (compound: 70595010)","Maskinteknik og maskinkonstruktion, LVU",,,"Mechanical engineering and machine design, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705950,program,8156,4421,0.00049,,
EDU_disced_50894525,EDU,disced,50894525,"Sundhedsfaglig, MVU (compound: 50894525)","Psykomotorik og afspænding mv., MVU",,,"Psychomotor therapy and relaxation etc., MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508945,program,4354,2368,0.000262,,
EDU_disced_70302010,EDU,disced,70302010,"Kunstnerisk, LVU (compound: 70302010)","Bildende kunst, LVU",,,"Visual arts, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703020,program,2929,1385,0.000153,,
EDU_disced_70253710,EDU,disced,70253710,"Humanistisk og teologisk, LVU (compound: 70253710)","Digital design og interaktionsdesign, LVU",,,"Digital design and interaction design, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702537,program,13384,6172,0.000684,,
EDU_disced_60356035,EDU,disced,60356035,"Naturvidenskab, BACH (compound: 60356035)","Medialogi, BACH",,,"Medialogy, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603560,program,5803,3213,0.000356,,
EDU_disced_70599515,EDU,disced,70599515,"Teknisk videnskab, LVU (compound: 70599515)","Teknologi og forretningsudvikling, LVU",,,"Technology and business development, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705995,program,12816,5843,0.000647,,
EDU_disced_50381510,EDU,disced,50381510,"Samfundsfaglig, Økonomisk-Merkantil, MVU (compound: 50381510)","Administration mv., MVU",,,"Administration etc., MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503815,program,49823,37191,0.004119,,
EDU_disced_60355020,EDU,disced,60355020,"Naturvidenskab, BACH (compound: 60355020)","Forsikringsvidenskab, BACH",,,"Actuarial science, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603550,program,2378,1292,0.000143,,
EDU_disced_50585020,EDU,disced,50585020,"Teknisk, MVU (compound: 50585020)","Teknisk, produktion og produktudvikling i øvrigt, MVU",,,"Other technical, production and product development, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505850,program,10011,4957,0.000549,,
EDU_disced_60356010,EDU,disced,60356010,"Naturvidenskab, BACH (compound: 60356010)","Datalogi og datahåndtering, BACH",,,"Computer science and data management, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603560,program,13508,9348,0.001035,,
EDU_disced_40244010,EDU,disced,40244010,"Medier og kommunikation, KVU (compound: 40244010)","Medier og kommunikation i øvrigt, KVU",,,"Other media and communication, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_402440,program,2520,1863,0.000206,,
EDU_disced_70251710,EDU,disced,70251710,"Humanistisk og teologisk, LVU (compound: 70251710)","Etnologi, LVU",,,"Ethnology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702517,program,2140,1213,0.000134,,
EDU_disced_60252610,EDU,disced,60252610,"Humanistisk og teologisk, BACH (compound: 60252610)","Kunsthistorie, BACH",,,"Art history, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602526,program,6850,4093,0.000453,,
EDU_disced_70256010,EDU,disced,70256010,"Humanistisk og teologisk, LVU (compound: 70256010)","Slavisk, østeuropa og balkan uden nærmere angivelse, LVU",,,"Slavic, Eastern Europe and Balkans, not further specified, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702560,program,3547,2287,0.000253,,
EDU_disced_50243010,EDU,disced,50243010,"Medier og kommunikation, MVU (compound: 50243010)","Fotojournalist, MVU",,,"Photojournalist, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_502430,program,1972,1188,0.000132,,
EDU_disced_60252620,EDU,disced,60252620,"Humanistisk og teologisk, BACH (compound: 60252620)","Dramaturgi og teatervidenskab, BACH",,,"Dramaturgy and theatre studies, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602526,program,4636,2510,0.000278,,
EDU_disced_50303510,EDU,disced,50303510,"Kunstnerisk, MVU (compound: 50303510)","Teaterteknik, MVU",,,"Theatre technology, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503035,program,332,170,1.9e-05,,
EDU_disced_30252510,EDU,disced,30252510,Jordbrug og natur (FJO) (compound: 30252510),Skov- og naturtekniker,,,Forestry and Nature Technicians,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302525,program,8599,4440,0.000492,,
EDU_disced_50584510,EDU,disced,50584510,"Teknisk, MVU (compound: 50584510)","Teknik-naturvidenskab, kombineret, MVU",,,"Technology-natural science, combined, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505845,program,7252,4461,0.000494,,
EDU_disced_35101020,EDU,disced,35101020,Gymnasial supplering (compound: 35101020),Gymnasial indslusning for flygtninge GIF,,,Educational Integration Program for Refugees GIF,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_351010,program,1437,1173,0.00013,,
EDU_disced_60354010,EDU,disced,60354010,"Naturvidenskab, BACH (compound: 60354010)","Geologi, BACH",,,"Geology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603540,program,2819,1831,0.000203,,
EDU_disced_70354710,EDU,disced,70354710,"Naturvidenskab, LVU (compound: 70354710)","Kemi, LVU",,,"Chemistry, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703547,program,4033,2859,0.000317,,
EDU_disced_50243510,EDU,disced,50243510,"Medier og kommunikation, MVU (compound: 50243510)","Tegnsprogstolk, MVU",,,"Sign language interpreter, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_502435,program,2528,1519,0.000168,,
EDU_disced_30154010,EDU,disced,30154010,"Kontor, handel og forretningsservice (KHF) (compound: 30154010)",Sundhedsservicesekretær,,,Health Service Secretary,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_301540,program,20313,16509,0.001829,,
EDU_disced_50305010,EDU,disced,50305010,"Kunstnerisk, MVU (compound: 50305010)","Designuddannelser uden nærmere angivelse, MVU",,,"Design programmes, not further specified, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503050,program,21548,10649,0.001179,,
EDU_disced_70253510,EDU,disced,70253510,"Humanistisk og teologisk, LVU (compound: 70253510)","Informationsvidenskab mv., LVU",,,"Information science etc., LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702535,program,4497,2320,0.000257,,
EDU_disced_40381510,EDU,disced,40381510,"Samfundsfaglig, Økonomisk-Merkantil, KVU (compound: 40381510)","Administrationsøkonom mv., KVU",,,"Administrative economist etc., KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_403815,program,22393,18754,0.002077,,
EDU_disced_30251526,EDU,disced,30251526,Jordbrug og natur (FJO) (compound: 30251526),Gartnerassistent,,,Gardener assistant [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302515,program,3551,2309,0.000256,,
EDU_disced_50391510,EDU,disced,50391510,"Samfundsvidenskab, MVU (compound: 50391510)","Administration, forvaltning og ledelse, MVU",,,"Administration, public governance and management, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503915,program,1116,688,7.6e-05,,
EDU_disced_60251205,EDU,disced,60251205,"Humanistisk og teologisk, BACH (compound: 60251205)","Arkæologi, BACH",,,"Archaeology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602512,program,739,416,4.6e-05,,
EDU_disced_60351510,EDU,disced,60351510,"Naturvidenskab, BACH (compound: 60351510)","Biokemi og molekylær biologi, BACH",,,"Biochemistry and molecular biology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603515,program,10293,5635,0.000624,,
EDU_disced_70903010,EDU,disced,70903010,"Sundhedsvidenskab, LVU (compound: 70903010)","Folkesundhedsvidenskab, LVU",,,"Public health science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_709030,program,8782,4969,0.00055,,
EDU_disced_60255730,EDU,disced,60255730,"Humanistisk og teologisk, BACH (compound: 60255730)","Spansk, BACH",,,"Spanish, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602557,program,6309,3760,0.000416,,
EDU_disced_70392510,EDU,disced,70392510,"Samfundsvidenskab, LVU (compound: 70392510)","Globalisering og internationale samfundsstudier, LVU",,,"Globalisation and international social studies, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703925,program,11745,6014,0.000666,,
EDU_disced_60255710,EDU,disced,60255710,"Humanistisk og teologisk, BACH (compound: 60255710)","Fransk, BACH",,,"French, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602557,program,998,831,9.2e-05,,
EDU_disced_30355010,EDU,disced,30355010,Byggeriområdet (TBT) (compound: 30355010),Tagdækker,,,Roofing,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_303550,program,2752,1177,0.00013,,
EDU_disced_30355520,EDU,disced,30355520,Byggeriområdet (TBT) (compound: 30355520),Skorstensfejer og kedelanlægstekniker,,,Chimney sweep and boiler plant technician,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_303555,program,4432,2337,0.000259,,
EDU_disced_50892010,EDU,disced,50892010,"Sundhedsfaglig, MVU (compound: 50892010)","Jordemoder, MVU",,,"Midwife, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508920,program,16801,6969,0.000772,,
EDU_disced_30452510,EDU,disced,30452510,"Teknologiområdet, grafisk teknik og medieproduktion (TBT) (compound: 30452510)",Digital media,,,Digital media,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304525,program,3171,2025,0.000224,,
EDU_disced_70593015,EDU,disced,70593015,"Teknisk videnskab, LVU (compound: 70593015)","Teknisk videnskabelige it-uddannelser, LVU",,,"Engineering science IT programmes, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_705930,program,12241,7912,0.000876,,
EDU_disced_70394525,EDU,disced,70394525,"Samfundsvidenskab, LVU (compound: 70394525)","Sociologiske uddannelser i øvrigt, LVU",,,"Other sociological programmes, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703945,program,4846,2467,0.000273,,
EDU_disced_70353020,EDU,disced,70353020,"Naturvidenskab, LVU (compound: 70353020)","Geofysik, LVU",,,"Geophysics, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703530,program,929,587,6.5e-05,,
EDU_disced_70252010,EDU,disced,70252010,"Humanistisk og teologisk, LVU (compound: 70252010)","Filosofi, LVU",,,"Philosophy, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702520,program,8806,4877,0.00054,,
EDU_disced_60255515,EDU,disced,60255515,"Humanistisk og teologisk, BACH (compound: 60255515)","Arabisk, BACH",,,"Arabic, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602555,program,282,154,1.7e-05,,
EDU_disced_70353015,EDU,disced,70353015,"Naturvidenskab, LVU (compound: 70353015)","Fysik, LVU",,,"Physics, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703530,program,6288,4177,0.000463,,
EDU_disced_50244010,EDU,disced,50244010,"Medier og kommunikation, MVU (compound: 50244010)","Medier og kommunikation i øvrigt, MVU",,,"Other media and communication, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_502440,program,21304,11534,0.001277,,
EDU_disced_70351510,EDU,disced,70351510,"Naturvidenskab, LVU (compound: 70351510)","Biokemi og molekylær biologi, LVU",,,"Biochemistry and molecular biology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703515,program,9734,4861,0.000538,,
EDU_disced_60252615,EDU,disced,60252615,"Humanistisk og teologisk, BACH (compound: 60252615)","Film og medievidenskab, BACH",,,"Film and media studies, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602526,program,10316,5970,0.000661,,
EDU_disced_29201020,EDU,disced,29201020,"Fødevarer, jordbrug og oplevelser (FJO), grundforløb (compound: 29201020)","Dyr, planter og natur, grundforløb",,,"Animals, plants and nature, basic course",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_292010,program,32711,19520,0.002162,,
