code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
LAB_perindkialt_13_Q81,LAB,perindkialt,13_Q81,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 81/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 81/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 81/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,522706,370302,0.041014,,
LAB_perindkialt_13_Q88,LAB,perindkialt,13_Q88,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 88/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 88/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 88/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,409867,270165,0.029923,,
LAB_perindkialt_13_Q83,LAB,perindkialt,13_Q83,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 83/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 83/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 83/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,483943,337826,0.037417,,
LAB_perindkialt_13_Q86,LAB,perindkialt,13_Q86,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 86/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 86/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 86/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,435967,295641,0.032745,,
LAB_perindkialt_13_Q90,LAB,perindkialt,13_Q90,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 90/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 90/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 90/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,388260,246557,0.027308,,
LAB_perindkialt_13_Q75,LAB,perindkialt,13_Q75,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 75/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 75/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 75/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,684114,496862,0.055032,,
LAB_perindkialt_13_Q65,LAB,perindkialt,13_Q65,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 65/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 65/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 65/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1179156,839049,0.092932,,
LAB_perindkialt_13_Q1,LAB,perindkialt,13_Q1,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 1/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 1/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 1/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,671503,446061,0.049405,,
LAB_perindkialt_13_Q64,LAB,perindkialt,13_Q64,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 64/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 64/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 64/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1241504,879567,0.097419,,
LAB_perindkialt_13_Q61,LAB,perindkialt,13_Q61,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 61/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 61/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 61/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1448831,1010803,0.111955,,
LAB_perindkialt_13_Q92,LAB,perindkialt,13_Q92,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 92/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 92/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 92/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,369308,224123,0.024823,,
LAB_perindkialt_13_Q72,LAB,perindkialt,13_Q72,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 72/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 72/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 72/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,797481,581763,0.064435,,
LAB_perindkialt_13_Q91,LAB,perindkialt,13_Q91,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 91/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 91/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 91/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,378438,235483,0.026082,,
LAB_perindkialt_13_Q100,LAB,perindkialt,13_Q100,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 100/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 100/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 100/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,326271,95181,0.010542,,
LAB_perindkialt_13_Q71,LAB,perindkialt,13_Q71,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 71/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 71/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 71/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,841513,611645,0.067745,,
LAB_perindkialt_13_Q55,LAB,perindkialt,13_Q55,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 55/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 55/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 55/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1985457,1314610,0.145604,,
LAB_perindkialt_13_Q67,LAB,perindkialt,13_Q67,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 67/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 67/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 67/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,1055853,759201,0.084088,,
LAB_perindkialt_13_Q84,LAB,perindkialt,13_Q84,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 84/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 84/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 84/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,466442,322356,0.035704,,
LAB_perindkialt_13_Q80,LAB,perindkialt,13_Q80,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 80/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 80/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 80/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,545890,388512,0.043031,,
LAB_perindkialt_13_Q79,LAB,perindkialt,13_Q79,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 79/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 79/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 79/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,571290,409255,0.045328,,
LAB_perindkialt_13_Q96,LAB,perindkialt,13_Q96,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 96/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 96/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 96/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,341569,173760,0.019245,,
LAB_perindkialt_13_Q99,LAB,perindkialt,13_Q99,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 99/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 99/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 99/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,328860,121965,0.013509,,
LAB_perindkialt_13_Q69,LAB,perindkialt,13_Q69,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 69/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 69/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 69/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,938592,680595,0.075381,,
LAB_perindkialt_13_Q94,LAB,perindkialt,13_Q94,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 94/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 94/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 94/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,354012,200526,0.02221,,
LAB_perindkialt_13_Q98,LAB,perindkialt,13_Q98,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 98/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 98/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 98/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,332292,141523,0.015675,,
LAB_perindkialt_13_Q95,LAB,perindkialt,13_Q95,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 95/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 95/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 95/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,347058,187832,0.020804,,
LAB_perindkialt_13_Q93,LAB,perindkialt,13_Q93,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 93/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 93/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 93/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,360944,212319,0.023516,,
LAB_perindkialt_13_Q77,LAB,perindkialt,13_Q77,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 77/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 77/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 77/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,627520,452680,0.050138,,
LAB_perindkialt_13_Q73,LAB,perindkialt,13_Q73,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 73/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 73/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 73/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,757051,551584,0.061092,,
LAB_perindkialt_13_Q74,LAB,perindkialt,13_Q74,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 74/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 74/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 74/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,719738,523608,0.057994,,
LAB_perindkialt_13_Q97,LAB,perindkialt,13_Q97,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 97/100 kvantil,Personindkomst i alt (ekskl. beregnet lejeværdi af egen bolig) — 97/100 kvantil,,,Total personal income (excl. imputed rental value of own dwelling) — 97/100 quantile,,,dst_times_perindkialt_13,generated:quantile_percentile,high,english,,,336574,158801,0.017589,,
