code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
HEA_atc_G03AA11,HEA,atc,G03AA11,"gestagener og østrogener, faste kombinationer, norgestimat og ethinylestradiol","gestagener og østrogener, faste kombinationer, norgestimat og ethinylestradiol",,,"progestogens and oestrogens, fixed combinations, norgestimate and ethinylestradiol","Progestogens and estrogens, fixed combinations, norgestimate and ethinylestradiol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03AA,chemical_substance,2985726,274366,0.030388
HEA_atc_G03AA05,HEA,atc,G03AA05,"gestagener og østrogener, faste kombinationer, norethisteron og ethinylestradiol","gestagener og østrogener, faste kombinationer, norethisteron og ethinylestradiol",,,"progestogens and oestrogens, fixed combinations, norethisterone and ethinylestradiol","Progestogens and estrogens, fixed combinations, norethisterone and ethinylestradiol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03AA,chemical_substance,629858,79628,0.008819
HEA_atc_G03DA02,HEA,atc,G03DA02,"pregnen(4)-derivater, medroxyprogesteron","pregnen(4)-derivater, medroxyprogesteron",,,"Pregnen (4) derivatives, medroxyprogesterone","Pregnen (4) derivatives, medroxyprogesterone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03DA,chemical_substance,559178,218711,0.024224
HEA_atc_A07DA03,HEA,atc,A07DA03,"antipropulsiva, loperamid","antipropulsiva, loperamid",,,"antidiarrheal, loperamide","Antipropulsives, loperamide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A07DA,chemical_substance,1108199,297258,0.032924
HEA_atc_R03CC12,HEA,atc,R03CC12,"selektive beta-2-adrenoceptor agonister, bambuterol","selektive beta-2-adrenoceptor agonister, bambuterol",,,"Selective beta-2-adrenoreceptor agonists, bambuterol","Selective beta-2-adrenoreceptor agonists, bambuterol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03CC,chemical_substance,194197,22576,0.0025
HEA_atc_R06AD03,HEA,atc,R06AD03,"phenothiazin-derivater, thiethylperazin","phenothiazin-derivater, thiethylperazin",,,"Phenothiazine derivatives, thiethylperazine","Phenothiazine derivatives, thiethylperazine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R06AD,chemical_substance,22173,9069,0.001004
HEA_atc_C07AA03,HEA,atc,C07AA03,"beta-blokerende midler, usammensatte, non-selekt., pindolol","beta-blokerende midler, usammensatte, non-selekt., pindolol",,,"Beta blocking agents, non-selective, pindolol","Beta blocking agents, non-selective, pindolol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C07AA,chemical_substance,268611,12605,0.001396
HEA_atc_A06AG10,HEA,atc,A06AG10,"klystermidler, natriumdocusat, incl. kombinationspræparater","klystermidler, natriumdocusat, incl. kombinationspræparater",,,"enema preparations, sodium docusate, including combination preparations","Enemas, docusate sodium, incl. combinations",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A06AG,chemical_substance,477783,129871,0.014384
HEA_atc_S01AX03,HEA,atc,S01AX03,"andre antiinfektiva, zinkforbindelser","andre antiinfektiva, zinkforbindelser",,,"other antiseptics and disinfectants, zinc compounds","Other antiinfectives, zinc compounds",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01AX,chemical_substance,1240,887,9.8e-05
HEA_atc_C03EB01,HEA,atc,C03EB01,"high-ceiling diuretika og kaliumbesparende midler, furosemid og kaliumbesparende midler","high-ceiling diuretika og kaliumbesparende midler, furosemid og kaliumbesparende midler",,,"high-ceiling diuretics and potassium-sparing agents, furosemide and potassium-sparing agents","High-ceiling diuretics and potassium-sparing agents, furosemide and potassium-sparing agents",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C03EB,chemical_substance,176933,14912,0.001652
HEA_atc_D07AC05,HEA,atc,D07AC05,"kortikosteroider, stærkt virkende (gruppe III), fluocortolon","kortikosteroider, stærkt virkende (gruppe III), fluocortolon",,,"corticosteroids, very potent (group III), flucortolone","Corticosteroids, potent (group III), fluocortolone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D07AC,chemical_substance,3473,1952,0.000216
HEA_atc_C07AG02,HEA,atc,C07AG02,"alfa- og beta-blokerende midler, carvedilol","alfa- og beta-blokerende midler, carvedilol",,,"alpha and beta blockers, carvedilol","Alpha and beta blocking agents, carvedilol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C07AG,chemical_substance,3814436,125086,0.013854
HEA_atc_A11CA01,HEA,atc,A11CA01,"vitamin A, usammensatte præparater, retinol (vitamin A)","vitamin A, usammensatte præparater, retinol (vitamin A)",,,"vitamin A, unsupplied preparations, retinol (vitamin A)","Vitamin A, plain, retinol (vit A)",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A11CA,chemical_substance,129851,69382,0.007685
HEA_atc_A03AA04,HEA,atc,A03AA04,"synt. anticholin.estere med tertiære aminogrupper, mebeverin","synt. anticholin.estere med tertiære aminogrupper, mebeverin",,,"synthetic anticholinesterase agents with tertiary amine groups, mebeverine","Synthetic anticholinergics, esters with tertiary amino group, mebeverine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A03AA,chemical_substance,938831,194490,0.021541
HEA_atc_R06AD02,HEA,atc,R06AD02,"phenothiazin-derivater, promethazin","phenothiazin-derivater, promethazin",,,"Phenothiazine derivatives, promethazine","Phenothiazine derivatives, promethazine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R06AD,chemical_substance,897513,278491,0.030845
HEA_atc_N04BB01,HEA,atc,N04BB01,"adamantan-derivater, amantadin","adamantan-derivater, amantadin",,,"Adamantane derivatives, amantadine","Adamantane derivatives, amantadine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N04BB,chemical_substance,33094,11365,0.001259
HEA_atc_C07AA02,HEA,atc,C07AA02,"beta-blokerende midler, usammensatte, non-selekt., oxprenolol","beta-blokerende midler, usammensatte, non-selekt., oxprenolol",,,"Beta blocking agents, non-selective, oxprenolol","Beta blocking agents, non-selective, oxprenolol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C07AA,chemical_substance,9338,722,8e-05
HEA_atc_D07AB01,HEA,atc,D07AB01,"kortikosteroider, middelstærkt virkende (gruppe II), clobetason","kortikosteroider, middelstærkt virkende (gruppe II), clobetason",,,"corticosteroids, moderately potent (group II), clobetasone","Corticosteroids, moderately potent (group II), clobetasone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D07AB,chemical_substance,136740,60112,0.006658
HEA_atc_R01AC02,HEA,atc,R01AC02,"antiallergiske midler, excl. kortikosteroider, levocabastin","antiallergiske midler, excl. kortikosteroider, levocabastin",,,"antiallergics, excluding corticosteroids, levocabastine","Antiallergic agents, excl. corticosteroids, levocabastine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R01AC,chemical_substance,399576,142016,0.015729
HEA_atc_C03BA05,HEA,atc,C03BA05,"sulfonamider, usammensatte, mefrusid","sulfonamider, usammensatte, mefrusid",,,"Sulfonamides, plain, mefruside","Sulfonamides, plain, mefruside",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C03BA,chemical_substance,15143,1372,0.000152
HEA_atc_N05BA09,HEA,atc,N05BA09,"benzodiazepin-derivater, clobazam","benzodiazepin-derivater, clobazam",,,"Benzodiazepine derivatives, clobazam","Benzodiazepine derivatives, clobazam",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05BA,chemical_substance,468509,21081,0.002335
HEA_atc_C01DX16,HEA,atc,C01DX16,"andre vasodilatorer anvendt ved hjertesygdom, nicorandil","andre vasodilatorer anvendt ved hjertesygdom, nicorandil",,,"other vasodilators used in heart disease, nicorandil","Other vasodilators used in cardiac diseases, nicorandil",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C01DX,chemical_substance,229274,8041,0.000891
HEA_atc_D06AA03,HEA,atc,D06AA03,"tetracyclin og derivater, oxytetracyclin","tetracyclin og derivater, oxytetracyclin",,,"tetracyclines and derivatives, oxytetracycline","Tetracycline and derivatives, oxytetracycline",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D06AA,chemical_substance,53724,35340,0.003914
HEA_atc_D09AA02,HEA,atc,D09AA02,"salvekompresser med antiinfektiva, fusidinsyre","salvekompresser med antiinfektiva, fusidinsyre",,,"antiseptic dressings, fusidic acid","Medicated dressings with antiinfectives, fusidic acid",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D09AA,chemical_substance,3897,2793,0.000309
HEA_atc_C03BA03,HEA,atc,C03BA03,"sulfonamider, usammensatte, clopamid","sulfonamider, usammensatte, clopamid",,,"Sulfonamides, plain, clopamide","Sulfonamides, plain, clopamide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C03BA,chemical_substance,78181,6899,0.000764
HEA_atc_R03DA03,HEA,atc,R03DA03,"xanthiner, proxyphyllin","xanthiner, proxyphyllin",,,"Xanthines, proxyphylline","Xanthines, proxyphylline",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03DA,chemical_substance,14907,1485,0.000164
HEA_atc_D10AX03,HEA,atc,D10AX03,"andre midler mod acne til udvortes brug, azelainsyre","andre midler mod acne til udvortes brug, azelainsyre",,,"other topical agents for acne treatment, azelaic acid","Other anti-acne preparations for topical use, azelaic acid",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D10AX,chemical_substance,913755,271558,0.030077
HEA_atc_G03AA07,HEA,atc,G03AA07,"gestagener og østrogener, faste kombinationer, levonorgestrel og ethinylestradiol","gestagener og østrogener, faste kombinationer, levonorgestrel og ethinylestradiol",,,"progestogens and estrogens, fixed combinations, levonorgestrel and ethinyl estradiol","Progestogens and estrogens, fixed combinations, levonorgestrel and ethinylestradiol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03AA,chemical_substance,10317214,747095,0.082747
HEA_atc_D10AE01,HEA,atc,D10AE01,"peroxider, benzoylperoxid","peroxider, benzoylperoxid",,,"Peroxides, benzoyl peroxide","Peroxides, benzoyl peroxide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D10AE,chemical_substance,225926,95846,0.010616
HEA_atc_D10AF01,HEA,atc,D10AF01,"antiinfektiva til acne-behandling, clindamycin","antiinfektiva til acne-behandling, clindamycin",,,"antibiotics for acne treatment, clindamycin","Antiinfectives for treatment of acne, clindamycin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D10AF,chemical_substance,625813,253654,0.028094
HEA_atc_D10BA01,HEA,atc,D10BA01,"retinoider til behandling af acne, isotretinoin","retinoider til behandling af acne, isotretinoin",,,"retinoids for acne treatment, isotretinoin","Retinoids for treatment of acne, isotretinoin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D10BA,chemical_substance,1109177,193496,0.021431
HEA_atc_J01FA09,HEA,atc,J01FA09,"macrolider, clarithromycin","macrolider, clarithromycin",,,"Macrolides, clarithromycin","Macrolides, clarithromycin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01FA,chemical_substance,1402471,867368,0.096068
HEA_atc_B03AA01,HEA,atc,B03AA01,"jern(II), orale midler, ferroglycinsulfat","jern(II), orale midler, ferroglycinsulfat",,,"Iron bivalent, oral preparations, ferrous glycine sulfate","Iron bivalent, oral preparations, ferrous glycine sulfate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B03AA,chemical_substance,61070,15082,0.00167
HEA_atc_N06AA12,HEA,atc,N06AA12,"non-selektive monoamin re-optagelse inhibitorer, doxepin","non-selektive monoamin re-optagelse inhibitorer, doxepin",,,"non-selective monoamine reuptake inhibitors, doxepin","Non-selective monoamine reuptake inhibitors, doxepin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06AA,chemical_substance,239069,11114,0.001231
HEA_atc_A07EA01,HEA,atc,A07EA01,"kortikosteroider med lokal virkning, prednisolon","kortikosteroider med lokal virkning, prednisolon",,,"corticosteroids with local action, prednisolone","Corticosteroids acting locally, prednisolone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A07EA,chemical_substance,109998,20179,0.002235
HEA_atc_D06BX01,HEA,atc,D06BX01,"andre kemoterapeutika, metronidazol","andre kemoterapeutika, metronidazol",,,"other chemotherapeutic agents, metronidazole","Other chemotherapeutics, metronidazole",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D06BX,chemical_substance,996897,369254,0.040898
HEA_atc_R06AX18,HEA,atc,R06AX18,"andre antihistaminer til systemisk brug, acrivastin","andre antihistaminer til systemisk brug, acrivastin",,,"other systemic antihistamines, acrivastine","Other antihistamines for systemic use, acrivastine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R06AX,chemical_substance,1143323,181928,0.02015
HEA_atc_A01AC01,HEA,atc,A01AC01,"kortikosteroider til lokal brug i mundhulen, triamcinolon","kortikosteroider til lokal brug i mundhulen, triamcinolon",,,"corticosteroids for local use in the oral cavity, triamcinolone","Corticosteroids for local oral treatment, triamcinolone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A01AC,chemical_substance,149080,95050,0.010528
HEA_atc_C07AG01,HEA,atc,C07AG01,"alfa- og beta-blokerende midler, labetalol","alfa- og beta-blokerende midler, labetalol",,,"alpha and beta blockers, labetalol","Alpha and beta blocking agents, labetalol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C07AG,chemical_substance,191116,23846,0.002641
HEA_atc_B03AA08,HEA,atc,B03AA08,"jern(II), orale midler, ferrotartrat","jern(II), orale midler, ferrotartrat",,,"Iron bivalent, oral preparations, ferrous tartrate","Iron bivalent, oral preparations, ferrous tartrate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B03AA,chemical_substance,54953,16641,0.001843
HEA_atc_G03FB05,HEA,atc,G03FB05,"gestagener og østrogener, sekvenspræparater, norethisteron og østrogen","gestagener og østrogener, sekvenspræparater, norethisteron og østrogen",,,"progestogens and estrogens, sequential preparations, norethisterone and estrogen","Progestogens and estrogens, sequential preparations, norethisterone and estrogen",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03FB,chemical_substance,1772646,134892,0.01494
HEA_atc_R01AD08,HEA,atc,R01AD08,"kortikosteroider, fluticason","kortikosteroider, fluticason",,,"Corticosteroids, fluticasone","Corticosteroids, fluticasone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R01AD,chemical_substance,2980138,482879,0.053483
HEA_atc_H03BA02,HEA,atc,H03BA02,"thiouraciler, propylthiouracil","thiouraciler, propylthiouracil",,,"Thiouracils, propylthiouracil","Thiouracils, propylthiouracil",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_H03BA,chemical_substance,223685,18759,0.002078
HEA_atc_N02CA01,HEA,atc,N02CA01,"ergot-alkaloider, dihydroergotamin","ergot-alkaloider, dihydroergotamin",,,"Ergot alkaloids, dihydroergotamine","Ergot alkaloids, dihydroergotamine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02CA,chemical_substance,20140,6460,0.000715
HEA_atc_V03AB18,HEA,atc,V03AB18,"antidoter, kaliumpermanganat","antidoter, kaliumpermanganat",,,"Antidotes, potassium permanganate","Antidotes, potassium permanganate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V03AB,chemical_substance,2782,2105,0.000233
HEA_atc_C10AC01,HEA,atc,C10AC01,"galdesyrebindende midler, colestyramin","galdesyrebindende midler, colestyramin",,,"Bile acid sequestrants, colestyramine","Bile acid sequestrants, colestyramine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C10AC,chemical_substance,323518,32484,0.003598
HEA_atc_N06AA10,HEA,atc,N06AA10,"non-selektive monoamin re-optagelse inhibitorer, nortriptylin","non-selektive monoamin re-optagelse inhibitorer, nortriptylin",,,"non-selective monoamine reuptake inhibitors, nortriptyline","Non-selective monoamine reuptake inhibitors, nortriptyline",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06AA,chemical_substance,1958678,125917,0.013946
HEA_atc_S01AD03,HEA,atc,S01AD03,"antivirale midler, aciclovir","antivirale midler, aciclovir",,,"Antivirals, aciclovir","Antivirals, aciclovir",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01AD,chemical_substance,168269,64562,0.007151
HEA_atc_D01AC03,HEA,atc,D01AC03,"imidazol- og triazol-derivater, econazol","imidazol- og triazol-derivater, econazol",,,"imidazole and triazole derivatives, econazole","Imidazole and triazole derivatives, econazole",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D01AC,chemical_substance,90298,49509,0.005484
HEA_atc_A10BB04,HEA,atc,A10BB04,"sulfonylcarbamid, glibornurid","sulfonylcarbamid, glibornurid",,,"Sulfonylureas, glibornuride","Sulfonylureas, glibornuride",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BB,chemical_substance,117,105,1.2e-05
HEA_atc_C07AA07,HEA,atc,C07AA07,"beta-blokerende midler, usammensatte, non-selekt., sotalol","beta-blokerende midler, usammensatte, non-selekt., sotalol",,,"Beta blocking agents, non-selective, sotalol","Beta blocking agents, non-selective, sotalol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C07AA,chemical_substance,1008731,49572,0.005491
HEA_atc_G03FA01,HEA,atc,G03FA01,"gestagener og østrogener, kombinationer, norethisteron og østrogen","gestagener og østrogener, kombinationer, norethisteron og østrogen",,,"progestogens and estrogens, combinations, norethisterone and estrogen","Progestogens and estrogens, fixed combinations, norethisterone and estrogen",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03FA,chemical_substance,2504611,163961,0.01816
HEA_atc_R06AX11,HEA,atc,R06AX11,"andre antihistaminer til systemisk brug, astemizol","andre antihistaminer til systemisk brug, astemizol",,,"other systemic antihistamines, astemizole","Other antihistamines for systemic use, astemizole",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R06AX,chemical_substance,105217,47984,0.005315
HEA_atc_G01AF05,HEA,atc,G01AF05,"imidazol-derivater, econazol","imidazol-derivater, econazol",,,"Imidazole derivatives, econazole","Imidazole derivatives, econazole",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G01AF,chemical_substance,188122,101723,0.011267
HEA_atc_J01AA06,HEA,atc,J01AA06,"tetracycliner, oxytetracyclin","tetracycliner, oxytetracyclin",,,"Tetracyclines, oxytetracycline","Tetracyclines, oxytetracycline",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01AA,chemical_substance,248968,80716,0.00894
HEA_atc_J01CF05,HEA,atc,J01CF05,"beta-lactamase resistente penicilliner, flucloxacillin","beta-lactamase resistente penicilliner, flucloxacillin",,,"beta-lactamase resistant penicillins, flucloxacillin","Beta-lactamase resistant penicillins, flucloxacillin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01CF,chemical_substance,332823,204220,0.022619
HEA_atc_N02BA51,HEA,atc,N02BA51,"salicylsyre-derivater, acetylsalicylsyre, kombinationer excl. psykoleptika","salicylsyre-derivater, acetylsalicylsyre, kombinationer excl. psykoleptika",,,"Salicylic acid and derivatives, acetylsalicylic acid, combinations excl. psycholeptics","Salicylic acid and derivatives, acetylsalicylic acid, combinations excl. psycholeptics",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02BA,chemical_substance,597973,62577,0.006931
HEA_atc_N07XX06,HEA,atc,N07XX06,"andre midler med virkning på nervesystemet, tetrabenazin","andre midler med virkning på nervesystemet, tetrabenazin",,,"other substances affecting the nervous system, tetrabenazine","Other nervous system drugs, tetrabenazine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N07XX,chemical_substance,80854,4063,0.00045
HEA_atc_N06AA04,HEA,atc,N06AA04,"non-selektive monoamin re-optagelse inhibitorer, clomipramin","non-selektive monoamin re-optagelse inhibitorer, clomipramin",,,"non-selective monoamine reuptake inhibitors, clomipramine","Non-selective monoamine reuptake inhibitors, clomipramine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06AA,chemical_substance,813967,31039,0.003438
HEA_atc_J05AB11,HEA,atc,J05AB11,"nucleosider og nucleotider excl. revers transcriptase-hæmmere, valaciclovir","nucleosider og nucleotider excl. revers transcriptase-hæmmere, valaciclovir",,,"nucleosides and nucleotides excluding reverse transcriptase inhibitors, valacyclovir","Nucleosides and nucleotides excl. reverse transcriptase inhibitors, valaciclovir",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J05AB,chemical_substance,800387,230240,0.025501
HEA_atc_A11CC03,HEA,atc,A11CC03,"vitamin D og analoger, alfacalcidol","vitamin D og analoger, alfacalcidol",,,"vitamin D and analogs, alfacalcidol","Vitamin D and analogues, alfacalcidol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A11CC,chemical_substance,403490,26783,0.002966
HEA_atc_R06AX02,HEA,atc,R06AX02,"andre antihistaminer til systemisk brug, cyproheptadin","andre antihistaminer til systemisk brug, cyproheptadin",,,"other antihistamines for systemic use, cyproheptadine","Other antihistamines for systemic use, cyproheptadine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R06AX,chemical_substance,45780,19178,0.002124
HEA_atc_R03AC13,HEA,atc,R03AC13,"selektive beta-2-adrenoceptor agonister, formoterol","selektive beta-2-adrenoceptor agonister, formoterol",,,"Selective beta-2-adrenoreceptor agonists, formoterol","Selective beta-2-adrenoreceptor agonists, formoterol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03AC,chemical_substance,2405163,194674,0.021562
HEA_atc_G03AC01,HEA,atc,G03AC01,"gestagener, norethisteron","gestagener, norethisteron",,,"Progestogens, norethisterone","Progestogens, norethisterone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03AC,chemical_substance,866578,139719,0.015475
HEA_atc_R05DA01,HEA,atc,R05DA01,"opiumalkaloider og derivater, ethylmorphin","opiumalkaloider og derivater, ethylmorphin",,,"opiate alkaloids and derivatives, ethylmorphine","Opium alkaloids and derivatives, ethylmorphine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R05DA,chemical_substance,41970,26375,0.002921
HEA_atc_D07AC17,HEA,atc,D07AC17,"kortikosteroider, stærkt virkende (gruppe III), fluticason","kortikosteroider, stærkt virkende (gruppe III), fluticason",,,"corticosteroids, potent (group III), fluticasone","Corticosteroids, potent (group III), fluticasone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D07AC,chemical_substance,122381,60868,0.006742
HEA_atc_G03HB01,HEA,atc,G03HB01,"antiandrogener og østrogener, cyproteron og østrogen","antiandrogener og østrogener, cyproteron og østrogen",,,"anti-androgens and estrogens, cyproterone acetate and estrogen","Antiandrogens and estrogens, cyproterone and estrogen",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03HB,chemical_substance,1627444,130648,0.01447
HEA_atc_N03AF02,HEA,atc,N03AF02,"carboxamid-derivater, oxcarbazepin","carboxamid-derivater, oxcarbazepin",,,"Carboxamide derivatives, oxcarbazepine","Carboxamide derivatives, oxcarbazepine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N03AF,chemical_substance,1674541,49814,0.005517
HEA_atc_N02AA04,HEA,atc,N02AA04,"naturlige opiumalkaloider, nicomorphin","naturlige opiumalkaloider, nicomorphin",,,"Natural opium alkaloids, nicomorphine","Natural opium alkaloids, nicomorphine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02AA,chemical_substance,272311,54064,0.005988
HEA_atc_N05CM02,HEA,atc,N05CM02,"andre hypnotika og sedativa, clomethiazol","andre hypnotika og sedativa, clomethiazol",,,"other hypnotics and sedatives, clomethiazole","Other hypnotics and sedatives, clomethiazole",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05CM,chemical_substance,2958,387,4.3e-05
HEA_atc_N07CA01,HEA,atc,N07CA01,"midler mod svimmelhed, betahistin","midler mod svimmelhed, betahistin",,,"Antivertigo preparations, betahistine","Antivertigo preparations, betahistine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N07CA,chemical_substance,558461,41714,0.00462
HEA_atc_M01AB02,HEA,atc,M01AB02,"eddikesyre-derivater og beslægtede stoffer, sulindac","eddikesyre-derivater og beslægtede stoffer, sulindac",,,"acetic acid derivatives and related substances, sulindac","Acetic acid derivatives and related substances, sulindac",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M01AB,chemical_substance,24982,3968,0.000439
HEA_atc_J01CE01,HEA,atc,J01CE01,"beta-lactamase sensitive penicilliner, benzylpenicillin","beta-lactamase sensitive penicilliner, benzylpenicillin",,,"beta-lactamase sensitive penicillins, benzylpenicillin","Beta-lactamase sensitive penicillins, benzylpenicillin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01CE,chemical_substance,4629,3508,0.000389
HEA_atc_C03EB02,HEA,atc,C03EB02,"high-ceiling diuretika og kaliumbesparende midler, bumetanid og kaliumbesparende midler","high-ceiling diuretika og kaliumbesparende midler, bumetanid og kaliumbesparende midler",,,"loop diuretics and potassium-sparing agents, bumetanide and potassium-sparing agents","High-ceiling diuretics and potassium-sparing agents, bumetanide and potassium-sparing agents",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C03EB,chemical_substance,24187,2953,0.000327
HEA_atc_S01GX04,HEA,atc,S01GX04,"andre antiallergika, nedocromil","andre antiallergika, nedocromil",,,"other antihistamines, nedocromil","Other antiallergics, nedocromil",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01GX,chemical_substance,325241,85954,0.00952
HEA_atc_N05CD07,HEA,atc,N05CD07,"benzodiazepin-derivater, temazepam","benzodiazepin-derivater, temazepam",,,"Benzodiazepine derivatives, temazepam","Benzodiazepine derivatives, temazepam",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05CD,chemical_substance,49258,6320,0.0007
HEA_atc_N05AN01,HEA,atc,N05AN01,"lithium, lithium","lithium, lithium",,,lithium,lithium,who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AN,chemical_substance,1649792,39866,0.004415
HEA_atc_R01AD04,HEA,atc,R01AD04,"kortikosteroider, flunisolid","kortikosteroider, flunisolid",,,"Corticosteroids, flunisolide","Corticosteroids, flunisolide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R01AD,chemical_substance,47556,9849,0.001091
