code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
LAB_honny_Q34,LAB,honny,Q34,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 34/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 34/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 34/100 quantile,,,dst_times_honny,manual_update,high,english,,,30382,28088,0.003111,,
LAB_honny_Q77,LAB,honny,Q77,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 77/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 77/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 77/100 quantile,,,dst_times_honny,manual_update,high,english,,,12107,10839,0.001201,,
LAB_honny_Q66,LAB,honny,Q66,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 66/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 66/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 66/100 quantile,,,dst_times_honny,manual_update,high,english,,,14847,13643,0.001511,,
LAB_honny_Q79,LAB,honny,Q79,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 79/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 79/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 79/100 quantile,,,dst_times_honny,manual_update,high,english,,,11775,10444,0.001157,,
LAB_honny_Q88,LAB,honny,Q88,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 88/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 88/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 88/100 quantile,,,dst_times_honny,manual_update,high,english,,,10572,8886,0.000984,,
LAB_honny_Q100,LAB,honny,Q100,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 100/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 100/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 100/100 quantile,,,dst_times_honny,manual_update,high,english,,,9567,5474,0.000606,,
LAB_honny_Q86,LAB,honny,Q86,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 86/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 86/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 86/100 quantile,,,dst_times_honny,manual_update,high,english,,,11063,9524,0.001055,,
LAB_honny_Q64,LAB,honny,Q64,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 64/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 64/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 64/100 quantile,,,dst_times_honny,manual_update,high,english,,,14264,13217,0.001464,,
LAB_honny_Q82,LAB,honny,Q82,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 82/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 82/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 82/100 quantile,,,dst_times_honny,manual_update,high,english,,,11362,9981,0.001105,,
LAB_honny_Q30,LAB,honny,Q30,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 30/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 30/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 30/100 quantile,,,dst_times_honny,manual_update,high,english,,,29405,27371,0.003032,,
LAB_honny_Q54,LAB,honny,Q54,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 54/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 54/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 54/100 quantile,,,dst_times_honny,manual_update,high,english,,,18264,16971,0.00188,,
LAB_honny_Q50,LAB,honny,Q50,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 50/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 50/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 50/100 quantile,,,dst_times_honny,manual_update,high,english,,,17921,16679,0.001847,,
LAB_honny_Q90,LAB,honny,Q90,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 90/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 90/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 90/100 quantile,,,dst_times_honny,manual_update,high,english,,,10486,8692,0.000963,,
LAB_honny_Q91,LAB,honny,Q91,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 91/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 91/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 91/100 quantile,,,dst_times_honny,manual_update,high,english,,,10603,8708,0.000964,,
LAB_honny_Q76,LAB,honny,Q76,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 76/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 76/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 76/100 quantile,,,dst_times_honny,manual_update,high,english,,,12238,10970,0.001215,,
LAB_honny_Q89,LAB,honny,Q89,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 89/100 kvantil,Honoraraflønning (arbejdsmarkedsbidragspligtig) — 89/100 kvantil,,,Fee-based remuneration (subject to labor market contribution) — 89/100 quantile,,,dst_times_honny,manual_update,high,english,,,10741,9029,0.001,,
