code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
DEM_opr_land_5352,DEM,opr,land_5352,Jamaica,Jamaica,,,Jamaica,Jamaica,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,372,372,4.1e-05,,
DEM_opr_land_5231,DEM,opr,land_5231,Guinea-Bissau,Guinea-Bissau,,,Guinea-Bissau,Guinea-Bissau,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,491,491,5.4e-05,,
DEM_opr_land_5372,DEM,opr,land_5372,El Salvador,El Salvador,,,El Salvador,El Salvador,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,176,176,1.9e-05,,
DEM_opr_land_5508,DEM,opr,land_5508,Fiji,Fiji,,,Fiji,Fiji,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,56,56,6e-06,,
DEM_opr_land_5364,DEM,opr,land_5364,Paraguay,Paraguay,,,Paraguay,Paraguay,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,263,263,2.9e-05,,
DEM_opr_land_5238,DEM,opr,land_5238,Libyen,Libyen,,,Libya,Libya,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,605,605,6.7e-05,,
DEM_opr_land_5294,DEM,opr,land_5294,Burkina Faso,Burkina Faso,,,Burkina Faso,Burkina Faso,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,151,151,1.7e-05,,
DEM_opr_land_5297,DEM,opr,land_5297,Malawi,Malawi,,,Malawi,Malawi,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,130,130,1.4e-05,,
DEM_opr_land_5299,DEM,opr,land_5299,"Africa, unspecified",Afrika uoplyst,,,"Africa, unspecified",,,translated,CSV:DEM_opr_land,medium,danish,,,319,319,3.5e-05,,
DEM_opr_land_5397,DEM,opr,land_5397,"North America, unspecified",Nordamerika uoplyst,,,"North America, unspecified",,,translated,CSV:DEM_opr_land,medium,danish,,,29,29,3e-06,,
DEM_opr_land_5345,DEM,opr,land_5345,Dominica,Dominica,,,Dominica,Dominica,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,37,37,4e-06,,
DEM_opr_land_5303,DEM,opr,land_5303,Bahamas,Bahamas,,,Bahamas,Bahamas,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,30,30,3e-06,,
DEM_opr_land_5259,DEM,opr,land_5259,Swaziland,Swaziland,,,Eswatini,Eswatini,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,79,79,9e-06,,
DEM_opr_land_5242,DEM,opr,land_5242,Madagaskar,Madagaskar,,,Madagascar,Madagascar,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,134,134,1.5e-05,,
DEM_opr_land_5308,DEM,opr,land_5308,Guyana,Guyana,,,Guyana,Guyana,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,174,174,1.9e-05,,
DEM_opr_land_5403,DEM,opr,land_5403,Forenede Arabiske Emirater,Forenede Arabiske Emirater,,,Forenede Arabiske Emirater,,,copy-of-da,CSV:DEM_opr_land,medium,danish,,,556,556,6.2e-05,,
DEM_opr_land_5999,DEM,opr,land_5999,"Abroad, unspecified",Udlandet uoplyst,,,"Abroad, unspecified",,,translated,CSV:DEM_opr_land,medium,danish,,,143,143,1.6e-05,,
DEM_opr_land_5505,DEM,opr,land_5505,Tonga,Tonga,,,Tonga,Tonga,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,36,36,4e-06,,
DEM_opr_land_5001,DEM,opr,land_5001,Completely unspecified,Helt uoplyst,,,Completely unspecified,,,translated,CSV:DEM_opr_land,medium,danish,,,21,21,2e-06,,
DEM_opr_land_5522,DEM,opr,land_5522,Samoa,Samoa,,,Samoa,Samoa,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,26,26,3e-06,,
DEM_opr_land_5342,DEM,opr,land_5342,Haiti,Haiti,,,Haiti,Haiti,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,137,137,1.5e-05,,
DEM_opr_land_5348,DEM,opr,land_5348,Honduras,Honduras,,,Honduras,Honduras,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,376,376,4.2e-05,,
DEM_opr_land_5395,DEM,opr,land_5395,Vestindiske Øer,Vestindiske Øer,,,West Indies,,,translated,CSV:DEM_opr_land,medium,danish,,,55,55,6e-06,,
DEM_opr_land_5454,DEM,opr,land_5454,Laos,Laos,,,Laos,Laos,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,144,144,1.6e-05,,
DEM_opr_land_5276,DEM,opr,land_5276,Centralafrikanske Republik,Centralafrikanske Republik,,,Central African Republic,Central African Republic,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,55,55,6e-06,,
DEM_opr_land_5457,DEM,opr,land_5457,Maldiverne,Maldiverne,,,Maldives,Maldives,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,26,26,3e-06,,
DEM_opr_land_5230,DEM,opr,land_5230,Ækvatorialguinea,Ækvatorialguinea,,,Equatorial Guinea,Equatorial Guinea,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,22,22,2e-06,,
DEM_opr_land_5525,DEM,opr,land_5525,Djibouti,Djibouti,,,Djibouti,Djibouti,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,96,96,1.1e-05,,
DEM_opr_land_5199,DEM,opr,land_5199,"Europe, unspecified",Europa uoplyst,,,"Europe, unspecified",,,translated,CSV:DEM_opr_land,medium,danish,,,84,84,9e-06,,
DEM_opr_land_5284,DEM,opr,land_5284,Mauretanien,Mauretanien,,,Mauritania,Mauritania,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,58,58,6e-06,,
DEM_opr_land_5285,DEM,opr,land_5285,Niger,Niger,,,Niger,Niger,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,47,47,5e-06,,
DEM_opr_land_5274,DEM,opr,land_5274,Kiribati,Kiribati,,,Kiribati,Kiribati,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,8,8,1e-06,,
DEM_opr_land_5159,DEM,opr,land_5159,San Marino,San Marino,,,San Marino,San Marino,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,12,12,1e-06,,
DEM_opr_land_5462,DEM,opr,land_5462,Oman,Oman,,,Oman,Oman,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,45,45,5e-06,,
DEM_opr_land_5722,DEM,opr,land_5722,Tadsjikistan,Tadsjikistan,,,Tajikistan,Tajikistan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,103,103,1.1e-05,,
DEM_opr_land_5499,DEM,opr,land_5499,"Asia, unspecified",Asien uoplyst,,,"Asia, unspecified",,,translated,CSV:DEM_opr_land,medium,danish,,,73,73,8e-06,,
DEM_opr_land_5157,DEM,opr,land_5157,Kosovo,Palæstina,,,Palestine,,,translated,dst_landekode_statsb,medium,danish,,,17,17,2e-06,,
DEM_opr_land_5496,DEM,opr,land_5496,Qatar,Qatar,,,Qatar,Qatar,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,130,130,1.4e-05,,
DEM_opr_land_5305,DEM,opr,land_5305,Barbados,Barbados,,,Barbados,Barbados,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,69,69,8e-06,,
DEM_opr_land_5105,DEM,opr,land_5105,"Island, ligeret dansk","Island, ligeret dansk",,,"Iceland, located in Denmark",,,translated,CSV:DEM_opr_land,medium,danish,,,81,81,9e-06,,
DEM_opr_land_5115,DEM,opr,land_5115,Kongelig,Kongelig,,,Kongelig,,,copy-of-da,CSV:DEM_opr_land,medium,danish,,,14,14,2e-06,,
DEM_opr_land_5800,DEM,opr,land_5800,Completely unspecified,Helt uoplyst,,,Completely unspecified,,,translated,CSV:DEM_opr_land,medium,danish,,,8,8,1e-06,,
DEM_opr_land_5260,DEM,opr,land_5260,Sydsudan,Sydsudan,,,South Sudan,South Sudan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,21,21,2e-06,,
DEM_opr_land_5718,DEM,opr,land_5718,Turkmenistan,Turkmenistan,,,Turkmenistan,Turkmenistan,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,83,83,9e-06,,
DEM_opr_land_5347,DEM,opr,land_5347,Skt. Lucia,Skt. Lucia,,,Skt. Lucia,,,copy-of-da,CSV:DEM_opr_land,medium,danish,,,28,28,3e-06,,
DEM_opr_land_5236,DEM,opr,land_5236,Liberia,Liberia,,,Liberia,Liberia,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,301,301,3.3e-05,,
DEM_opr_land_5339,DEM,opr,land_5339,Grenada,Grenada,,,Grenada,Grenada,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,21,21,2e-06,,
DEM_opr_land_5526,DEM,opr,land_5526,Belize,Belize,,,Belize,Belize,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,25,25,3e-06,,
DEM_opr_land_5621,DEM,opr,land_5621,Sao Tome og Principe,Sao Tome og Principe,,,São Tomé and Príncipe,,,translated,CSV:DEM_opr_land,medium,danish,,,14,14,2e-06,,
DEM_opr_land_5235,DEM,opr,land_5235,Lesotho,Lesotho,,,Lesotho,Lesotho,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,69,69,8e-06,,
DEM_opr_land_5412,DEM,opr,land_5412,Brunei,Brunei,,,Brunei,,,copy-of-da,CSV:DEM_opr_land,medium,danish,,,35,35,4e-06,,
DEM_opr_land_5283,DEM,opr,land_5283,Gabon,Gabon,,,Gabon,Gabon,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,29,29,3e-06,,
DEM_opr_land_5599,DEM,opr,land_5599,Øer i Stillehavet,Øer i Stillehavet,,,Pacific Islands,,,translated,CSV:DEM_opr_land,medium,danish,,,8,8,1e-06,,
DEM_opr_land_5309,DEM,opr,land_5309,Antigua og Barbuda,Antigua og Barbuda,,,Antigua and Barbuda,Antigua and Barbuda,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,6,6,1e-06,,
DEM_opr_land_5107,DEM,opr,land_5107,Liechtenstein,Liechtenstein,,,Liechtenstein,Liechtenstein,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,43,43,5e-06,,
DEM_opr_land_5124,DEM,opr,land_5124,Andorra,Andorra,,,Andorra,Andorra,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,22,22,2e-06,,
DEM_opr_land_5393,DEM,opr,land_5393,[UNMAPPED] DEM_opr code: land_5393,Vestbredden,,,West Bank,,,translated,dst_landekode_statsb,medium,danish,,,2,2,0.0,,
DEM_opr_land_5534,DEM,opr,land_5534,Papua Ny Guinea,Papua Ny Guinea,,,Papua New Guinea,Papua New Guinea,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,21,21,2e-06,,
DEM_opr_land_5223,DEM,opr,land_5223,[UNMAPPED] DEM_opr code: land_5223,Gaza,,,Gaza,,,translated,dst_landekode_statsb,medium,danish,,,5,5,1e-06,,
DEM_opr_land_5292,DEM,opr,land_5292,Tchad,Tchad,,,Chad,Chad,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,22,22,2e-06,,
DEM_opr_land_5435,DEM,opr,land_5435,Timor-Leste,Timor-Leste,,,Timor-Leste,Timor-Leste,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,5,5,1e-06,,
DEM_opr_land_5398,DEM,opr,land_5398,Syd- og Mellemamerika uoplyst,Syd- og Mellemamerika uoplyst,,,South and Central America unknown,,,translated,CSV:DEM_opr_land,medium,danish,,,28,28,3e-06,,
DEM_opr_land_5275,DEM,opr,land_5275,Vanuatu,Vanuatu,,,Vanuatu,Vanuatu,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,7,7,1e-06,,
DEM_opr_land_5625,DEM,opr,land_5625,Skt. Kitts og Nevis,Skt. Kitts og Nevis,,,Saint Kitts and Nevis,Saint Kitts and Nevis,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,8,8,1e-06,,
DEM_opr_land_5623,DEM,opr,land_5623,Salomonøerne,Salomonøerne,,,Solomon Islands,Solomon Islands,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,5,5,1e-06,,
DEM_opr_land_5311,DEM,opr,land_5311,Skt. Vincent og Grenadinerne,Skt. Vincent og Grenadinerne,,,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,8,8,1e-06,,
DEM_opr_land_5273,DEM,opr,land_5273,Tuvalu,Tuvalu,,,Tuvalu,Tuvalu,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,3,3,0.0,,
DEM_opr_land_5779,DEM,opr,land_5779,Cookøerne,Cookøerne,,,Cook Islands,Cook Islands,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1,1,0.0,,
DEM_opr_land_5176,DEM,opr,land_5176,Vatikanstaten,Vatikanstaten,,,Vatican City,,,translated,CSV:DEM_opr_land,medium,danish,,,3,3,0.0,,
DEM_opr_land_5248,DEM,opr,land_5248,Marshalløerne,Marshalløerne,,,Marshall Islands,Marshall Islands,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,1,1,0.0,,
DEM_opr_land_5310,DEM,opr,land_5310,Nauru,Nauru,,,Nauru,Nauru,iso3166,iso3166,CSV:DEM_opr_land,medium,danish,,,2,2,0.0,,
