code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
LAB_assets_Q76,LAB,assets,Q76,"Nettoformue ultimo året, ekskl. pensionsformue — 76/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 76/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 76/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,852816,545122,0.060377
LAB_assets_Q94,LAB,assets,Q94,"Nettoformue ultimo året, ekskl. pensionsformue — 94/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 94/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 94/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,669771,286501,0.031732
LAB_assets_Q80,LAB,assets,Q80,"Nettoformue ultimo året, ekskl. pensionsformue — 80/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 80/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 80/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,799893,494931,0.054818
LAB_assets_Q86,LAB,assets,Q86,"Nettoformue ultimo året, ekskl. pensionsformue — 86/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 86/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 86/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,734705,417419,0.046233
LAB_assets_Q93,LAB,assets,Q93,"Nettoformue ultimo året, ekskl. pensionsformue — 93/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 93/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 93/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,676641,307639,0.034074
LAB_assets_Q3,LAB,assets,Q3,"Nettoformue ultimo året, ekskl. pensionsformue — 3/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 3/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 3/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,671071,336973,0.037323
LAB_assets_Q4,LAB,assets,Q4,"Nettoformue ultimo året, ekskl. pensionsformue — 4/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 4/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 4/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,689491,376535,0.041704
LAB_assets_Q5,LAB,assets,Q5,"Nettoformue ultimo året, ekskl. pensionsformue — 5/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 5/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 5/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,711232,408836,0.045282
LAB_assets_Q88,LAB,assets,Q88,"Nettoformue ultimo året, ekskl. pensionsformue — 88/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 88/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 88/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,716539,389607,0.043152
LAB_assets_Q92,LAB,assets,Q92,"Nettoformue ultimo året, ekskl. pensionsformue — 92/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 92/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 92/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,683975,326334,0.036144
LAB_assets_Q89,LAB,assets,Q89,"Nettoformue ultimo året, ekskl. pensionsformue — 89/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 89/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 89/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,707279,375309,0.041569
LAB_assets_Q90,LAB,assets,Q90,"Nettoformue ultimo året, ekskl. pensionsformue — 90/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 90/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 90/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,699394,360170,0.039892
LAB_assets_Q100,LAB,assets,Q100,"Nettoformue ultimo året, ekskl. pensionsformue — 100/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 100/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 100/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,637841,78207,0.008662
LAB_assets_Q97,LAB,assets,Q97,"Nettoformue ultimo året, ekskl. pensionsformue — 97/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 97/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 97/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,651919,209029,0.023152
LAB_assets_Q99,LAB,assets,Q99,"Nettoformue ultimo året, ekskl. pensionsformue — 99/100 kvantil","Nettoformue ultimo året, ekskl. pensionsformue — 99/100 kvantil",,,Net residual wealth at end of year (excl. pension assets) — 99/100 quantile,,,dst_times_formrest_ny05,manual_update,high,english,,,642495,133322,0.014766
