code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
HEA_speciale_445001,HEA,speciale,445001,"Københavns Praktiserende Lægers Laboratorium, Husmide p. IgE;P","Københavns Praktiserende Lægers Laboratorium, Husmide p. IgE;P",,"Københavns Praktiserende Lægers Laboratorium, Husmide p. IgE;P","Copenhagen GP Laboratory (KPLL), House dust mite IgE;P (plasma)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,94740,81322,0.009007,,
HEA_speciale_641022,HEA,speciale,641022,"Kiropraktik kronikere, kombi 1020/3002","Kiropraktik kronikere, kombi 1020/3002",,"Kiropraktik kronikere, kombineret 1020/3002","Chiropractic, chronic patients, combined 1020/3002","Chiropractic, chronic patients",dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,2604,1674,0.000185,,
HEA_speciale_240222,HEA,speciale,240222,"Psykiatri, parterapi m.2 henvis","Psykiatri, parterapi m.2 henvis",,"Psykiatri, parterapi med 2 henvisninger","Psychiatry, couples therapy with 2 referrals",Psychiatry,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,10684,1674,0.000185,,
HEA_speciale_482120,HEA,speciale,482120,"Statens Seruminstitut, Tyreoidea peroxidas","Statens Seruminstitut, Tyreoidea peroxidas",,"Statens Serum Institut, Tyreoidea peroxidase","Statens Serum Institut, Thyroid peroxidase",Statens Serum Institut,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,37450,29529,0.003271,,
HEA_speciale_072192,HEA,speciale,072192,"Gynækologi/obstetrik, 2.intraut.ins.cyklus","Gynækologi/obstetrik, 2.intraut.ins.cyklus",,"Gynækologi/obstetrik, 2. intrauterin insemination, cyklus","Gynaecology/obstetrics, 2nd intrauterine insemination, cycle",Gynaecology/obstetrics,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,12568,4653,0.000515,,
HEA_speciale_070205,HEA,speciale,070205,"Gynækologi/obstetrik, Tlf.rådg.prakt.læge","Gynækologi/obstetrik, Tlf.rådg.prakt.læge",,"Gynækologi/obstetrik, Telefonrådgivning praktiserende læge","Gynaecology/obstetrics, telephone advice from GP",Gynaecology/obstetrics,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,18985,17298,0.001916,,
HEA_speciale_204141,HEA,speciale,204141,"Ortopædisk kirurgi, Synovect. Hånd 1. An","Ortopædisk kirurgi, Synovect. Hånd 1. An",,"Ortopædisk kirurgi, Synovect. Hånd 1. anæstesi","Orthopaedic surgery, synovectomy, hand, 1st, with anaesthesia",Orthopaedic surgery,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,19301,16745,0.001855,,
HEA_speciale_205201,HEA,speciale,205201,"Ortopædisk kirurgi, Zinklim-og plas.bind","Ortopædisk kirurgi, Zinklim-og plas.bind",,"Ortopædisk kirurgi, Zinklim- og plasterbind","Orthopaedic surgery, Zinc-glue and plaster bandage",Orthopaedic surgery,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,25117,18908,0.002094,,
HEA_speciale_093137,HEA,speciale,093137,"Kirurgi, Fjern. Negleleje  1.","Kirurgi, Fjern. Negleleje 1.",,"Kirurgi, Fjernelse af negleleje, 1.","Surgery, Removal of nail bed, 1st",Surgery,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,67581,47403,0.00525,,
HEA_speciale_195017,HEA,speciale,195017,"Øjenlægehjælp, kons.tillægsyd.u.fon","Øjenlægehjælp, kons.tillægsyd.u.fon",,"Øjenlægehjælp, konsultation tillægsyd uden fon","Ophthalmology service, Consultation supplementary service without fon",Ophthalmology service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,791,645,7.1e-05,,
HEA_speciale_257190,HEA,speciale,257190,"Pædiatri, U-Hb-Glu-Me-Pr Stix1","Pædiatri, U-Hb-Glu-Me-Pr Stix1",,"Pædiatri, U-Hb-Glukose-Methylketon-Protein stix (urin) 1","Paediatrics, urine Hb-glucose-methylketone-protein dipstick (stix) 1",Paediatrics,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,30534,21601,0.002392,,
HEA_speciale_511014,HEA,speciale,511014,"Fysioterapi 51, Psykomotor. bev.tera","Fysioterapi 51, Psykomotor. bev.tera",,"Fysioterapi 51, psykomotorisk bevægelsesterapi","Physiotherapy, psychomotor movement therapy",Physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,19760,3998,0.000443,,
HEA_speciale_010201,HEA,speciale,010201,"Anæsthesiologi, Tlf. Kons. Smerte.","Anæsthesiologi, Tlf. Kons. Smerte.",,"Anæsthesiologi, telefon konsultation Smerte.","Anaesthesiology, telephone consultation, pain",Anaesthesiology,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,103108,35878,0.003974,,
HEA_speciale_213004,HEA,speciale,213004,"Ørelægehjælp, Fjer. Slimpoly. Næse","Ørelægehjælp, Fjer. Slimpoly. Næse",,"Ørelægehjælp, Fjer. Slimpoly. Næse","ENT service, removal of mucous polyp, nose",ENT service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,128839,58117,0.006437,,
HEA_speciale_073118,HEA,speciale,073118,"Gynækologi/obstetrik, Labiumresection","Gynækologi/obstetrik, Labiumresection",,"Gynækologi/obstetrik, Labiumresektion","Gynaecology/obstetrics, Labial resection",Gynaecology/obstetrics,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4749,4222,0.000468,,
HEA_speciale_486330,HEA,speciale,486330,"Statens Seruminstitut, Anti-TSH-R i thyreo","Statens Seruminstitut, Anti-TSH-R i thyreo",,"Statens Serum Institut, Anti-TSH-R i thyreoidea","Statens Serum Institut, Anti-TSH-R in thyroid",Statens Serum Institut,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,1604,1503,0.000166,,
HEA_speciale_257103,HEA,speciale,257103,"Pædiatri, Blodpr. Exp        1","Pædiatri, Blodpr. Exp 1",,"Pædiatri, Blodprøve ekspedition 1","Paediatrics, blood sample handling/dispatch, 1",Paediatrics,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,6611,5469,0.000606,,
HEA_speciale_443085,HEA,speciale,443085,"Københavns Praktiserende Lægers Laboratorium, Venlapaxin;P","Københavns Praktiserende Lægers Laboratorium, Venlapaxin;P",,"Københavns Praktiserende Lægers Laboratorium, Venlafaxin;P","Copenhagen GP Laboratory (KPLL), Venlafaxine;P (plasma)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,2209,1109,0.000123,,
HEA_speciale_203141,HEA,speciale,203141,"Ortopædisk kirurgi, Synovect. Hånd    1.","Ortopædisk kirurgi, Synovect. Hånd 1.",,"Ortopædisk kirurgi, Synovect. Hånd    1.","Orthopaedic surgery, synovectomy, hand, 1st",Orthopaedic surgery,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,34438,29087,0.003222,,
HEA_speciale_440371,HEA,speciale,440371,"Københavns Praktiserende Lægers Laboratorium, Myoglobin;P","Københavns Praktiserende Lægers Laboratorium, Myoglobin;P",,"Københavns Praktiserende Lægers Laboratorium, Myoglobin;P","Copenhagen GP Laboratory (KPLL), Myoglobin;P (plasma)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,3520,3250,0.00036,,
HEA_speciale_445031,HEA,speciale,445031,"Københavns Praktiserende Lægers Laboratorium, Altern.ten.IgE;P","Københavns Praktiserende Lægers Laboratorium, Altern.ten.IgE;P",,"Københavns Praktiserende Lægers Laboratorium, Alternaria tenuis IgE;P","Copenhagen GP Laboratory (KPLL), Alternaria tenuis IgE;P (plasma)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,25579,23748,0.00263,,
HEA_speciale_445023,HEA,speciale,445023,"Københavns Praktiserende Lægers Laboratorium, Fisk+Skal. IgE;P","Københavns Praktiserende Lægers Laboratorium, Fisk+Skal. IgE;P",,"Københavns Praktiserende Lægers Laboratorium, Fisk + Skaldyr IgE;P","Copenhagen GP Laboratory (KPLL), Fish + Shellfish IgE;P (plasma)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,25470,23651,0.00262,,
HEA_speciale_257179,HEA,speciale,257179,"Pædiatri, U-Bakt.*dyrk Park* 3","Pædiatri, U-Bakt.*dyrk Park* 3",,"Pædiatri, Urin-bakterier (dyrkning park) 3","Paediatrics, urine bacteria (culture, park) 3",Paediatrics,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,3070,2321,0.000257,,
HEA_speciale_062633,HEA,speciale,062633,"Reumatologi, Ultralydsvejl.injekt","Reumatologi, Ultralydsvejl.injekt",,"Reumatologi, Ultralydsvejledt injektion","Rheumatology, Ultrasound-guided injection",Rheumatology,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,196355,92979,0.010298,,
HEA_speciale_195021,HEA,speciale,195021,"Øjenlægehjælp, CCT screening, amt65","Øjenlægehjælp, CCT screening, amt65",,"Øjenlægehjælp, CCT screening, amt65","Ophthalmology service, CCT screening, county 65",Ophthalmology service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,11633,10449,0.001157,,
HEA_speciale_222129,HEA,speciale,222129,"Patologi, Konusundersøgelse","Patologi, Konusundersøgelse",,"Patologi, Konusundersøgelse","Pathology, Cone biopsy examination",Pathology,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4828,4639,0.000514,,
HEA_speciale_082320,HEA,speciale,082320,"Intern medicin, Allergenprovokation","Intern medicin, Allergenprovokation",,"Intern medicin, Allergenprovokation","Internal medicine, Allergen provocation",Internal medicine,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,23291,16634,0.001842,,
HEA_speciale_062628,HEA,speciale,062628,"Reumatologi, Tapening,bandagering","Reumatologi, Tapening,bandagering",,"Reumatologi, Tapening, bandagering","Rheumatology, taping, bandaging",Rheumatology,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,54988,30770,0.003408,,
HEA_speciale_087184,HEA,speciale,087184,"Intern medicin, B-Differentialtæll.6","Intern medicin, B-Differentialtæll.6",,"Intern medicin, B-Differentialtæll.6","Internal medicine, B-differential count6",Internal medicine,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4862,2933,0.000325,,
HEA_speciale_094130,HEA,speciale,094130,"Kirurgi, Fj. Svulst Bry. 1.An","Kirurgi, Fj. Svulst Bry. 1.An",,"Kirurgi, fjernelse af svulst i bryst, 1., med anæstesi","Surgery, removal of breast tumour, 1st, with anaesthesia",Surgery,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,1889,1779,0.000197,,
HEA_speciale_077421,HEA,speciale,077421,"Gynækologi/obstetrik, Clamydiabestemme. 10","Gynækologi/obstetrik, Clamydiabestemme. 10",,"Gynækologi/obstetrik, clamydiabestemmelse 10","Gynaecology/obstetrics, chlamydia determination 10",Gynaecology/obstetrics,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,5854,5356,0.000593,,
HEA_speciale_581203,HEA,speciale,581203,"Rehabilitation, Øfeldt, free-of-charge rehabilitation training per 2 hours","Genoptræning, Øfeldt, V.fri optræn.pr. 2t",,"Genoptræning, Øfeldt, V.fri optræn per 2t","Rehabilitation, Øfeldt, free-of-charge rehabilitation training per 2 hours",Rehabilitation,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,72977,971,0.000108,,
HEA_speciale_082214,HEA,speciale,082214,"Intern medicin, Breathtest","Intern medicin, Breathtest",,"Intern medicin, Breathtest","Internal medicine, Breath test",Internal medicine,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,154838,66533,0.007369,,
HEA_speciale_440305,HEA,speciale,440305,"Københavns Praktiserende Lægers Laboratorium, Sperma-Ab;P","Københavns Praktiserende Lægers Laboratorium, Sperma-Ab;P",,"Københavns Praktiserende Lægers Laboratorium, Sperma-antistof;P","Copenhagen GP Laboratory (KPLL), Sperm antibody;P (plasma)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,9154,8239,0.000913,,
HEA_speciale_212014,HEA,speciale,212014,"Ørelægehjælp, Stroposkopi","Ørelægehjælp, Stroposkopi",,"Ørelægehjælp, Stroboskopi","ENT service, Stroboscopy",ENT service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,155309,97309,0.010778,,
HEA_speciale_850471,HEA,speciale,850471,"Præhospital, Besøg i vagttiden","Præhospital, Besøg i vagttiden",,"Præhospital, Besøg i vagttiden","Pre-hospital, Visit during on-call hours",Pre-hospital,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,34851,29430,0.00326,,
HEA_speciale_215101,HEA,speciale,215101,"Ørelægehjælp, Operat. Stritøre Fg","Ørelægehjælp, Operat. Stritøre Fg",,"Ørelægehjælp, operation Stritøre Fg","ENT service, operation for protruding ears, subsequent",ENT service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,2622,2538,0.000281,,
HEA_speciale_193003,HEA,speciale,193003,"Øjenlægehjælp, Fjern. Sutur. Hornh.","Øjenlægehjælp, Fjern. Sutur. Hornh.",,"Øjenlægehjælp, fjernelse Sutur. Hornh.","Ophthalmology service, removal of sutures, cornea",Ophthalmology service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,115617,79219,0.008774,,
HEA_speciale_240205,HEA,speciale,240205,"Psykiatri, Tlf.rådg.prakt.læge","Psykiatri, Tlf.rådg.prakt.læge",,"Psykiatri, telefonrådgivning praktiserende læge","Psychiatry, telephone advice from GP",Psychiatry,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,59748,37398,0.004142,,
HEA_speciale_625008,HEA,speciale,625008,"Vederlagsfri fysioterapi, Bassint. 8 per. egne","Vederlagsfri fysioterapi, Bassint. 8 per. egne",,"Vederlagsfri fysioterapi, bassintræning 8 personer, egne lokaler","Free-of-charge physiotherapy, pool training 8 persons, own premises",Free-of-charge physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,59696,4900,0.000543,,
HEA_speciale_482315,HEA,speciale,482315,"Statens Seruminstitut, Testosteron","Statens Seruminstitut, Testosteron",,"Statens Serum Institut, Testosteron","Statens Serum Institut, Testosterone",Statens Serum Institut,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,15048,12203,0.001352,,
HEA_speciale_641034,HEA,speciale,641034,"Kiropraktik kronikere, kombi 1030/3004","Kiropraktik kronikere, kombi 1030/3004",,"Kiropraktik kronikere, kombineret 1030/3004","Chiropractic, chronic patients, combined 1030/3004","Chiropractic, chronic patients",dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,48285,16047,0.001777,,
HEA_speciale_032185,HEA,speciale,032185,"Diagn. radiologi Kbh., udv.urologi tømnings","Diagn. radiologi Kbh., udv.urologi tømnings",,"Diagnostisk radiologi København, udvidet urologi tømnings","Diagnostic radiology, Copenhagen, extended urology, voiding","Diagnostic radiology, Copenhagen",dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,3267,3170,0.000351,,
HEA_speciale_214023,HEA,speciale,214023,"Ørelægehjælp, Myringoplast. m. ris","Ørelægehjælp, Myringoplast. m. ris",,"Ørelægehjælp, Myringoplast. med ris","ENT service, myringoplasty",ENT service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,1538,1223,0.000135,,
HEA_speciale_448820,HEA,speciale,448820,"Københavns Praktiserende Lægers Laboratorium, Protein(fr.elfo)","Københavns Praktiserende Lægers Laboratorium, Protein(fr.elfo)",,"Københavns Praktiserende Lægers Laboratorium, Protein (fri elektroforese)","Copenhagen GP Laboratory (KPLL), Protein (free electrophoresis)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,42211,35908,0.003977,,
HEA_speciale_213056,HEA,speciale,213056,"Ørelægehjælp, Fj. drøbelen","Ørelægehjælp, Fj. drøbelen",,"Ørelægehjælp, Fj. drøbelen","ENT service, removal of uvula",ENT service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,3121,3069,0.00034,,
HEA_speciale_458064,HEA,speciale,458064,"Medicinsk Laboratorium, P/S-HOMOCYSTEIN","Medicinsk Laboratorium, P/S-HOMOCYSTEIN",,"Medicinsk Laboratorium, P/S-Homocystein","Medical Laboratory, P/S-Homocysteine",Medical Laboratory,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,3249,2204,0.000244,,
HEA_speciale_481260,HEA,speciale,481260,"Statens Seruminstitut, Mycoplasma pneumoni","Statens Seruminstitut, Mycoplasma pneumoni",,"Statens Seruminstitut, Mycoplasma pneumoniae","Statens Serum Institut, Mycoplasma pneumoniae",Statens Serum Institut,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,45355,42307,0.004686,,
HEA_speciale_193110,HEA,speciale,193110,"Øjenlægehjælp, Ope. Udaddr. ¯jenlåg","Øjenlægehjælp, Ope. Udaddr. ¯jenlåg",,"Øjenlægehjælp, operation Udaddr. øjenlåg","Ophthalmology service, operation for outward-turned eyelid (ectropion)",Ophthalmology service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,108085,95595,0.010588,,
HEA_speciale_837156,HEA,speciale,837156,"Vagtlægehjælp 83, Elkard. inkl. præc.9","Vagtlægehjælp 83, Elkard. inkl. præc.9",,"Vagtlægehjælp 83, Elektrokardiografi inklusive prækordiale afledninger 9","On-call GP service 83, electrocardiography including precordial leads 9",On-call GP service 83,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,29109,25464,0.00282,,
HEA_speciale_062631,HEA,speciale,062631,"Reumatologi, Ultralydsundersøgels","Reumatologi, Ultralydsundersøgels",,"Reumatologi, Ultralydsundersøgelse","Rheumatology, ultrasound examination",Rheumatology,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,373394,239236,0.026497,,
HEA_speciale_897109,HEA,speciale,897109,"KFA-vagtordning 89, Svælg-strept.antig.4","KFA-vagtordning 89, Svælg-strept.antig.4",,"KFA-vagtordning 89, Svælg-strept.antig.4","KFA on-call service 89, Throat streptococcus antigen4",KFA on-call service 89,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,12653,12016,0.001331,,
HEA_speciale_26,HEA,speciale,26,Børnepsykiatri,Børnepsykiatri,,Børnepsykiatri,Child psychiatry,Child psychiatry,dst-ssr-specialty,opus-4-8-medical,special2_only,medium,danish,,,471,186,2.1e-05,,
HEA_speciale_193507,HEA,speciale,193507,"Øjenlægehjælp, Laserbeh. ret. rift.","Øjenlægehjælp, Laserbeh. ret. rift.",,"Øjenlægehjælp, Laserbeh. ret. rift.","Ophthalmology service, laser treatment of retinal tear",Ophthalmology service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,9383,6673,0.000739,,
HEA_speciale_440490,HEA,speciale,440490,"Københavns Praktiserende Lægers Laboratorium, Yersinia Ab","Københavns Praktiserende Lægers Laboratorium, Yersinia Ab",,"Københavns Praktiserende Lægers Laboratorium, Yersinia antistof","Copenhagen GP Laboratory (KPLL), Yersinia antibody",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,21366,19820,0.002195,,
HEA_speciale_045201,HEA,speciale,045201,"Dermato-venerologi, Zinklim-og plas.bind","Dermato-venerologi, Zinklim-og plas.bind",,"Dermato-venerologi, Zinklim- og plasterbind","Dermato-venereology, Zinc-glue and plaster bandage",Dermato-venereology,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,56950,4484,0.000497,,
HEA_speciale_445033,HEA,speciale,445033,"Københavns Praktiserende Lægers Laboratorium, Hassel  IgE;P","Københavns Praktiserende Lægers Laboratorium, Hassel IgE;P",,"Københavns Praktiserende Lægers Laboratorium, Hassel  IgE;P","Copenhagen GP Laboratory (KPLL), Hazel IgE (plasma)",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,17130,16016,0.001774,,
HEA_speciale_240202,HEA,speciale,240202,"Psykiatri, Telefonkonsultation","Psykiatri, Telefonkonsultation",,"Psykiatri, Telefonkonsultation","Psychiatry, Telephone consultation",Psychiatry,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4927,2102,0.000233,,
HEA_speciale_822104,HEA,speciale,822104,"Kak vagtlægehjælp 82, Blærekaterisation","Kak vagtlægehjælp 82, Blærekaterisation",,"Kak vagtlægehjælp 82, Blærekaterisation","KAK on-call GP 82, Bladder catheterisation",KAK on-call GP 82,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,22129,8591,0.000952,,
HEA_speciale_570322,HEA,speciale,570322,"Ridefysioterapi, Rideskole hon. 2 prs","Ridefysioterapi, Rideskole hon. 2 prs",,"Ridefysioterapi, Rideskolehonorar 2 personer","Horseback-riding physiotherapy, riding-school fee, 2 persons",Horseback-riding physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,19754,2076,0.00023,,
HEA_speciale_045602,HEA,speciale,045602,"Dermato-venerologi, Senere konsultation","Dermato-venerologi, Senere konsultation",,"Dermato-venerologi, Senere konsultation","Dermato-venereology, Later consultation",Dermato-venereology,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,1698,450,5e-05,,
HEA_speciale_045510,HEA,speciale,045510,"Dermato-venerologi, 1. kons.¤3 digi.foto","Dermato-venerologi, 1. kons.¤3 digi.foto",,"Dermato-venerologi, 1. konsultation, stykke 3, digitalfoto","Dermato-venereology, 1st consultation, subsection 3, digital photo",Dermato-venereology,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,15691,14741,0.001633,,
HEA_speciale_512002,HEA,speciale,512002,"Fysioterapi 51, I hjem 5 - 10 Km","Fysioterapi 51, I hjem 5 - 10 Km",,"Fysioterapi 51, i hjem 5 - 10 Km","Physiotherapy, In home 5 - 10 km",Physiotherapy,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,151625,15369,0.001702,,
HEA_speciale_032140,HEA,speciale,032140,"Diagn. radiologi Kbh., spiserør","Diagn. radiologi Kbh., spiserør",,"Diagnostisk radiologi København, spiserør","Diagnostic radiology, Copenhagen, oesophagus","Diagnostic radiology, Copenhagen",dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,4751,4469,0.000495,,
HEA_speciale_481828,HEA,speciale,481828,"Statens Seruminstitut, Epstein-Barr virus","Statens Seruminstitut, Epstein-Barr virus",,"Statens Serum Institut, Epstein-Barr virus","Statens Serum Institut, Epstein-Barr virus",Statens Serum Institut,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,31786,28787,0.003188,,
HEA_speciale_440911,HEA,speciale,440911,"Københavns Praktiserende Lægers Laboratorium, Arbejds-ekg","Københavns Praktiserende Lægers Laboratorium, Arbejds-ekg",,"Københavns Praktiserende Lægers Laboratorium, Arbejds-ekg","Copenhagen GP Laboratory (KPLL), Exercise ECG",Copenhagen GP Laboratory (KPLL),dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,31042,28306,0.003135,,
HEA_speciale_032151,HEA,speciale,032151,"Diagn. radiologi Kbh., nyrer","Diagn. radiologi Kbh., nyrer",,"Diagnostisk radiologi København, nyrer","Diagnostic radiology, Copenhagen, kidneys","Diagnostic radiology, Copenhagen",dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,25392,23561,0.00261,,
HEA_speciale_481477,HEA,speciale,481477,"Statens Seruminstitut, Prøveforb. til viru","Statens Seruminstitut, Prøveforb. til viru",,"Statens Seruminstitut, Prøveforb. til viru","Statens Serum Institut, Test preparation. to viru",Statens Serum Institut,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,low,danish,,,2579,2099,0.000232,,
HEA_speciale_213051,HEA,speciale,213051,"Ørelægehjælp, Meche-beh. bet.øreg.","Ørelægehjælp, Meche-beh. bet.øreg.",,"Ørelægehjælp, Meche-beh. bet.øreg.","ENT service, wick treatment of inflamed ear canal",ENT service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,344635,133507,0.014787,,
HEA_speciale_486107,HEA,speciale,486107,"Statens Seruminstitut, Mycoplasma pneumoni","Statens Seruminstitut, Mycoplasma pneumoni",,"Statens Seruminstitut, Mycoplasma pneumoniae","Statens Serum Institut, Mycoplasma pneumoniae",Statens Serum Institut,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,25421,23265,0.002577,,
HEA_speciale_193504,HEA,speciale,193504,"Øjenlægehjælp, Beh. Grøn Stær YAG 1","Øjenlægehjælp, Beh. Grøn Stær YAG 1",,"Øjenlægehjælp, behandling Grøn Stær YAG 1","Ophthalmology service, Treatment glaucoma yag 1",Ophthalmology service,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,33605,21342,0.002364,,
HEA_speciale_804423,HEA,speciale,804423,"Almen lægehjælp 80, besøg a42","Almen lægehjælp 80, besøg a42",,"Almen lægehjælp 80, besøg a42","General practitioner, Visit a42",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,3201,1802,0.0002,,
HEA_speciale_805093,HEA,speciale,805093,"Almen lægehjælp 80, Ansøgning - terminal","Almen lægehjælp 80, Ansøgning - terminal",,"Almen lægehjælp 80, Ansøgning - terminal","General practitioner, Application - terminal",General practitioner,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,43194,42169,0.004671,,
HEA_speciale_203140,HEA,speciale,203140,"Ortopædisk kirurgi, Fj. af svulst i musk","Ortopædisk kirurgi, Fj. af svulst i musk",,"Ortopædisk kirurgi, Fj. af svulst i musk","Orthopaedic surgery, removal of tumour in muscle",Orthopaedic surgery,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,21677,19632,0.002174,,
HEA_speciale_087166,HEA,speciale,087166,"Intern medicin, B-Hemoglobin       2","Intern medicin, B-Hemoglobin 2",,"Intern medicin, B-Hemoglobin       2","Internal medicine, B-hemoglobin 2",Internal medicine,dst-ssr-specialty,opus-4-8-medical,dual_source_special2_spec6,medium,danish,,,39658,28555,0.003163,,
